           N LOWER =  3  N UPPER= 21  WAVELENGTH (angstroms)=  8376.83
                electronic density(1/cm**3)       1.000E+11
                conversion factor for wlengths=f0 2.696E-02
                wings factor                  =   8.611E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.224E-01                8.654E-02                6.119E-02
width Stark         1.135E+01                1.090E+01                1.033E+01
width incl.Dop.     1.308E+01                1.419E+01                1.641E+01

  0.000E+00  3.126E-02 ( 3.501E-02 )  2.913E-02 ( 3.615E-02 )  2.579E-02 ( 3.765E-02 )
  2.512E-02  3.126E-02 ( 3.501E-02 )  2.913E-02 ( 3.615E-02 )  2.579E-02 ( 3.765E-02 )
  3.981E-02  3.126E-02 ( 3.501E-02 )  2.913E-02 ( 3.615E-02 )  2.579E-02 ( 3.765E-02 )
  6.310E-02  3.126E-02 ( 3.501E-02 )  2.913E-02 ( 3.615E-02 )  2.579E-02 ( 3.765E-02 )
  1.000E-01  3.126E-02 ( 3.500E-02 )  2.912E-02 ( 3.614E-02 )  2.579E-02 ( 3.764E-02 )
  1.585E-01  3.126E-02 ( 3.500E-02 )  2.912E-02 ( 3.614E-02 )  2.579E-02 ( 3.764E-02 )
  2.512E-01  3.125E-02 ( 3.499E-02 )  2.912E-02 ( 3.613E-02 )  2.578E-02 ( 3.763E-02 )
  3.981E-01  3.124E-02 ( 3.498E-02 )  2.911E-02 ( 3.611E-02 )  2.578E-02 ( 3.761E-02 )
  6.310E-01  3.121E-02 ( 3.493E-02 )  2.908E-02 ( 3.606E-02 )  2.576E-02 ( 3.756E-02 )
  1.000E+00  3.112E-02 ( 3.481E-02 )  2.902E-02 ( 3.593E-02 )  2.572E-02 ( 3.741E-02 )
  1.585E+00  3.091E-02 ( 3.451E-02 )  2.885E-02 ( 3.560E-02 )  2.561E-02 ( 3.703E-02 )
  2.512E+00  3.039E-02 ( 3.377E-02 )  2.844E-02 ( 3.477E-02 )  2.534E-02 ( 3.606E-02 )
  3.981E+00  2.911E-02 ( 3.196E-02 )  2.745E-02 ( 3.273E-02 )  2.469E-02 ( 3.373E-02 )
  6.310E+00  2.618E-02 ( 2.775E-02 )  2.513E-02 ( 2.809E-02 )  2.313E-02 ( 2.852E-02 )
  1.000E+01  2.027E-02 ( 1.976E-02 )  2.025E-02 ( 1.959E-02 )  1.968E-02 ( 1.939E-02 )
  1.585E+01  1.146E-02 ( 1.002E-02 )  1.231E-02 ( 9.705E-03 )  1.336E-02 ( 9.314E-03 )
  2.512E+01  4.144E-03 ( 3.581E-03 )  4.612E-03 ( 3.426E-03 )  5.690E-03 ( 3.234E-03 )
  3.981E+01  1.156E-03 ( 1.075E-03 )  1.204E-03 ( 1.035E-03 )  1.380E-03 ( 9.799E-04 )
  6.310E+01  3.257E-04 ( 3.170E-04 )  3.266E-04 ( 3.090E-04 )  3.327E-04 ( 2.963E-04 )
  1.000E+02  9.503E-05 ( 9.403E-05 )  9.607E-05 ( 9.412E-05 )  9.543E-05 ( 9.158E-05 )
  1.585E+02  2.829E-05 ( 2.818E-05 )  2.890E-05 ( 2.866E-05 )  2.898E-05 ( 2.852E-05 )
  2.512E+02  8.774E-06 ( 8.761E-06 )  8.761E-06 ( 8.733E-06 )  8.884E-06 ( 8.828E-06 )
  3.981E+02  2.749E-06 ( 2.747E-06 )  2.751E-06 ( 2.747E-06 )  2.754E-06 ( 2.747E-06 )
  6.310E+02  8.679E-07 ( 8.677E-07 )  8.681E-07 ( 8.677E-07 )  8.685E-07 ( 8.677E-07 )
  1.000E+03  2.748E-07 ( 2.748E-07 )  2.748E-07 ( 2.748E-07 )  2.749E-07 ( 2.748E-07 )
  1.585E+03  8.720E-08 ( 8.719E-08 )  8.720E-08 ( 8.719E-08 )  8.721E-08 ( 8.719E-08 )
  2.512E+03  2.776E-08 ( 2.776E-08 )  2.776E-08 ( 2.776E-08 )  2.776E-08 ( 2.776E-08 )
  3.981E+03  7.462E-08 ( 7.462E-08 )  7.462E-08 ( 7.462E-08 )  8.874E-09 ( 8.874E-09 )
  6.310E+03  2.368E-08 ( 2.368E-08 )  2.368E-08 ( 2.368E-08 )  2.368E-08 ( 2.368E-08 )
  1.000E+04  7.533E-09 ( 7.533E-09 )  7.533E-09 ( 7.533E-09 )  7.533E-09 ( 7.533E-09 )
  1.585E+04  2.404E-09 ( 2.404E-09 )  2.404E-09 ( 2.404E-09 )  2.404E-09 ( 2.404E-09 )

T(K)                1.995E+04                3.981E+04                7.943E+04
