           N LOWER =  3  N UPPER=  9  WAVELENGTH (angstroms)=  9231.60
                electronic density(1/cm**3)       1.000E+10
                conversion factor for wlengths=f0 5.808E-03
                wings factor                  =   8.885E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            8.338E-02                5.896E-02                4.169E-02
width Stark         1.564E+00                1.469E+00                1.338E+00
width incl.Dop.     2.920E+01                4.070E+01                5.737E+01

  0.000E+00  1.629E-02 ( 2.463E-01 )  1.158E-02 ( 2.622E-01 )  8.218E-03 ( 2.873E-01 )
  1.585E-02  1.629E-02 ( 2.462E-01 )  1.158E-02 ( 2.621E-01 )  8.218E-03 ( 2.871E-01 )
  2.512E-02  1.629E-02 ( 2.461E-01 )  1.158E-02 ( 2.620E-01 )  8.218E-03 ( 2.871E-01 )
  3.981E-02  1.629E-02 ( 2.460E-01 )  1.158E-02 ( 2.619E-01 )  8.218E-03 ( 2.869E-01 )
  6.310E-02  1.629E-02 ( 2.459E-01 )  1.158E-02 ( 2.618E-01 )  8.218E-03 ( 2.867E-01 )
  1.000E-01  1.629E-02 ( 2.454E-01 )  1.158E-02 ( 2.612E-01 )  8.218E-03 ( 2.857E-01 )
  1.585E-01  1.629E-02 ( 2.440E-01 )  1.158E-02 ( 2.596E-01 )  8.218E-03 ( 2.834E-01 )
  2.512E-01  1.629E-02 ( 2.407E-01 )  1.158E-02 ( 2.558E-01 )  8.218E-03 ( 2.781E-01 )
  3.981E-01  1.629E-02 ( 2.330E-01 )  1.158E-02 ( 2.464E-01 )  8.218E-03 ( 2.659E-01 )
  6.310E-01  1.628E-02 ( 2.155E-01 )  1.158E-02 ( 2.255E-01 )  8.217E-03 ( 2.387E-01 )
  1.000E+00  1.627E-02 ( 1.797E-01 )  1.158E-02 ( 1.836E-01 )  8.216E-03 ( 1.865E-01 )
  1.585E+00  1.625E-02 ( 1.210E-01 )  1.157E-02 ( 1.181E-01 )  8.214E-03 ( 1.124E-01 )
  2.512E+00  1.620E-02 ( 5.876E-02 )  1.155E-02 ( 5.480E-02 )  8.207E-03 ( 4.966E-02 )
  3.981E+00  1.607E-02 ( 2.155E-02 )  1.150E-02 ( 1.991E-02 )  8.190E-03 ( 1.797E-02 )
  6.310E+00  1.575E-02 ( 6.916E-03 )  1.139E-02 ( 6.462E-03 )  8.149E-03 ( 5.949E-03 )
  1.000E+01  1.498E-02 ( 2.154E-03 )  1.110E-02 ( 2.034E-03 )  8.046E-03 ( 1.908E-03 )
  1.585E+01  1.320E-02 ( 6.538E-04 )  1.042E-02 ( 6.173E-04 )  7.792E-03 ( 6.082E-04 )
  2.512E+01  9.607E-03 ( 2.116E-04 )  8.873E-03 ( 1.984E-04 )  7.189E-03 ( 1.873E-04 )
