           N LOWER =  3  N UPPER=  4  WAVELENGTH (angstroms)= 18756.27
                electronic density(1/cm**3)       1.000E+16
                conversion factor for wlengths=f0 5.808E+01
                wings factor                  =   1.018E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            8.338E-01                5.896E-01                4.169E-01
width Stark         2.147E-01                2.236E-01                2.286E-01
width incl.Dop.     2.147E-01                2.236E-01                2.286E-01

  0.000E+00  1.520E+00 ( 1.520E+00 )  1.453E+00 ( 1.453E+00 )  1.418E+00 ( 1.418E+00 )
  1.000E-02  1.518E+00 ( 1.518E+00 )  1.452E+00 ( 1.452E+00 )  1.417E+00 ( 1.417E+00 )
  1.585E-02  1.512E+00 ( 1.512E+00 )  1.447E+00 ( 1.447E+00 )  1.412E+00 ( 1.412E+00 )
  2.512E-02  1.495E+00 ( 1.495E+00 )  1.432E+00 ( 1.432E+00 )  1.398E+00 ( 1.398E+00 )
  3.981E-02  1.458E+00 ( 1.458E+00 )  1.398E+00 ( 1.398E+00 )  1.366E+00 ( 1.366E+00 )
  6.310E-02  1.375E+00 ( 1.375E+00 )  1.323E+00 ( 1.323E+00 )  1.294E+00 ( 1.294E+00 )
  1.000E-01  1.210E+00 ( 1.210E+00 )  1.172E+00 ( 1.172E+00 )  1.151E+00 ( 1.151E+00 )
  1.585E-01  9.481E-01 ( 9.481E-01 )  9.313E-01 ( 9.313E-01 )  9.217E-01 ( 9.217E-01 )
  2.512E-01  6.378E-01 ( 6.378E-01 )  6.396E-01 ( 6.396E-01 )  6.404E-01 ( 6.404E-01 )
  3.981E-01  3.629E-01 ( 3.629E-01 )  3.734E-01 ( 3.734E-01 )  3.797E-01 ( 3.797E-01 )
  6.310E-01  1.739E-01 ( 1.739E-01 )  1.826E-01 ( 1.826E-01 )  1.881E-01 ( 1.881E-01 )
  1.000E+00  7.172E-02 ( 7.172E-02 )  7.518E-02 ( 7.518E-02 )  7.712E-02 ( 7.712E-02 )
  1.585E+00  2.660E-02 ( 2.660E-02 )  2.727E-02 ( 2.727E-02 )  2.735E-02 ( 2.735E-02 )
  2.512E+00  9.341E-03 ( 9.341E-03 )  9.324E-03 ( 9.324E-03 )  9.119E-03 ( 9.119E-03 )
  3.981E+00  3.228E-03 ( 3.228E-03 )  3.148E-03 ( 3.148E-03 )  3.019E-03 ( 3.019E-03 )
  6.310E+00  1.066E-03 ( 1.066E-03 )  1.009E-03 ( 1.009E-03 )  9.675E-04 ( 9.675E-04 )
  1.000E+01  3.342E-04 ( 3.342E-04 )  3.284E-04 ( 3.284E-04 )  3.173E-04 ( 3.173E-04 )
  1.585E+01  1.073E-04 ( 1.073E-04 )  1.064E-04 ( 1.064E-04 )  1.038E-04 ( 1.038E-04 )
  2.512E+01  3.438E-05 ( 3.438E-05 )  3.362E-05 ( 3.362E-05 )  3.384E-05 ( 3.384E-05 )
  3.981E+01  1.105E-05 ( 1.105E-05 )  1.082E-05 ( 1.082E-05 )  1.083E-05 ( 1.083E-05 )
  6.310E+01  3.589E-06 ( 3.589E-06 )  3.525E-06 ( 3.525E-06 )  3.526E-06 ( 3.526E-06 )
  1.000E+02  1.183E-06 ( 1.183E-06 )
  1.585E+02  3.930E-07 ( 3.930E-07 )
  2.512E+02  1.357E-07 ( 1.357E-07 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            2.951E-01                2.089E-01                1.479E-01
width Stark         2.318E-01                2.345E-01                2.359E-01
width incl.Dop.     2.318E-01                2.345E-01                2.407E-01

  0.000E+00  1.401E+00 ( 1.401E+00 )  1.395E+00 ( 1.395E+00 )  1.381E+00 ( 1.402E+00 )
  1.000E-02  1.400E+00 ( 1.400E+00 )  1.395E+00 ( 1.395E+00 )  1.378E+00 ( 1.400E+00 )
  1.585E-02  1.395E+00 ( 1.395E+00 )  1.390E+00 ( 1.390E+00 )  1.373E+00 ( 1.395E+00 )
  2.512E-02  1.381E+00 ( 1.381E+00 )  1.377E+00 ( 1.377E+00 )  1.362E+00 ( 1.382E+00 )
  3.981E-02  1.350E+00 ( 1.350E+00 )  1.346E+00 ( 1.346E+00 )  1.336E+00 ( 1.352E+00 )
  6.310E-02  1.280E+00 ( 1.280E+00 )  1.277E+00 ( 1.277E+00 )  1.275E+00 ( 1.283E+00 )
  1.000E-01  1.142E+00 ( 1.142E+00 )  1.141E+00 ( 1.141E+00 )  1.149E+00 ( 1.149E+00 )
  1.585E-01  9.183E-01 ( 9.183E-01 )  9.217E-01 ( 9.217E-01 )  9.346E-01 ( 9.307E-01 )
  2.512E-01  6.427E-01 ( 6.427E-01 )  6.482E-01 ( 6.482E-01 )  6.592E-01 ( 6.555E-01 )
  3.981E-01  3.841E-01 ( 3.841E-01 )  3.882E-01 ( 3.882E-01 )  3.926E-01 ( 3.907E-01 )
  6.310E-01  1.913E-01 ( 1.913E-01 )  1.922E-01 ( 1.922E-01 )  1.912E-01 ( 1.905E-01 )
  1.000E+00  7.786E-02 ( 7.786E-02 )  7.697E-02 ( 7.697E-02 )  7.507E-02 ( 7.489E-02 )
  1.585E+00  2.702E-02 ( 2.702E-02 )  2.624E-02 ( 2.624E-02 )  2.524E-02 ( 2.521E-02 )
  2.512E+00  8.804E-03 ( 8.804E-03 )  8.414E-03 ( 8.414E-03 )  8.014E-03 ( 8.010E-03 )
  3.981E+00  2.863E-03 ( 2.863E-03 )  2.700E-03 ( 2.700E-03 )  2.547E-03 ( 2.546E-03 )
  6.310E+00  9.156E-04 ( 9.156E-04 )  8.596E-04 ( 8.596E-04 )  8.051E-04 ( 8.051E-04 )
