           N LOWER =  3  N UPPER=  6  WAVELENGTH (angstroms)= 10941.16
                electronic density(1/cm**3)       3.162E+10
                conversion factor for wlengths=f0 1.251E-02
                wings factor                  =   2.785E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.010E-01                7.143E-02                5.051E-02
width Stark         5.369E-01                4.728E-01                3.898E-01
width incl.Dop.     1.579E+01                2.236E+01                3.178E+01

  0.000E+00  2.977E-02 ( 6.924E-01 )  2.112E-02 ( 7.762E-01 )  1.497E-02 ( 9.032E-01 )
  1.585E-02  2.977E-02 ( 6.916E-01 )  2.112E-02 ( 7.753E-01 )  1.497E-02 ( 9.013E-01 )
  2.512E-02  2.977E-02 ( 6.905E-01 )  2.112E-02 ( 7.740E-01 )  1.497E-02 ( 8.981E-01 )
  3.981E-02  2.977E-02 ( 6.876E-01 )  2.112E-02 ( 7.705E-01 )  1.497E-02 ( 8.934E-01 )
  6.310E-02  2.977E-02 ( 6.803E-01 )  2.112E-02 ( 7.619E-01 )  1.497E-02 ( 8.787E-01 )
  1.000E-01  2.976E-02 ( 6.669E-01 )  2.112E-02 ( 7.424E-01 )  1.497E-02 ( 8.477E-01 )
  1.585E-01  2.976E-02 ( 6.355E-01 )  2.112E-02 ( 6.974E-01 )  1.497E-02 ( 7.775E-01 )
  2.512E-01  2.976E-02 ( 5.683E-01 )  2.112E-02 ( 6.044E-01 )  1.497E-02 ( 6.417E-01 )
  3.981E-01  2.975E-02 ( 4.453E-01 )  2.112E-02 ( 4.478E-01 )  1.497E-02 ( 4.402E-01 )
  6.310E-01  2.973E-02 ( 2.790E-01 )  2.111E-02 ( 2.617E-01 )  1.497E-02 ( 2.373E-01 )
  1.000E+00  2.968E-02 ( 1.334E-01 )  2.109E-02 ( 1.191E-01 )  1.496E-02 ( 1.030E-01 )
  1.585E+00  2.956E-02 ( 5.146E-02 )  2.105E-02 ( 4.553E-02 )  1.494E-02 ( 3.909E-02 )
  2.512E+00  2.925E-02 ( 1.772E-02 )  2.094E-02 ( 1.593E-02 )  1.490E-02 ( 1.391E-02 )
  3.981E+00  2.848E-02 ( 5.799E-03 )  2.066E-02 ( 5.339E-03 )  1.480E-02 ( 4.783E-03 )
  6.310E+00  2.664E-02 ( 1.865E-03 )  1.998E-02 ( 1.753E-03 )  1.456E-02 ( 1.611E-03 )
  1.000E+01  2.253E-02 ( 5.759E-04 )  1.836E-02 ( 5.697E-04 )  1.395E-02 ( 5.341E-04 )
  1.585E+01  1.480E-02 ( 1.866E-04 )  1.486E-02 ( 1.771E-04 )  1.255E-02 ( 1.752E-04 )
  2.512E+01  5.167E-03 ( 6.119E-05 )  8.739E-03 ( 5.769E-05 )  9.612E-03 ( 5.479E-05 )
  3.981E+01  3.897E-04 ( 2.020E-05 )  2.311E-03 ( 1.894E-05 )  4.922E-03 ( 1.788E-05 )
