           N LOWER =  2  N UPPER=  6  WAVELENGTH (angstroms)=  4102.94
                electronic density(1/cm**3)       1.000E+12
                conversion factor for wlengths=f0 1.251E-01
                wings factor                  =   1.944E-02

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.796E-01                1.270E-01                8.982E-02
width Stark         1.308E-01                1.278E-01                1.220E-01
width incl.Dop.     6.295E-01                8.717E-01                1.221E+00

  0.000E+00  7.315E-01 ( 2.993E+00 )  5.360E-01 ( 3.075E+00 )  3.875E-01 ( 3.218E+00 )
  6.310E-03  7.315E-01 ( 2.988E+00 )  5.360E-01 ( 3.069E+00 )  3.875E-01 ( 3.210E+00 )
  1.000E-02  7.314E-01 ( 2.980E+00 )  5.359E-01 ( 3.059E+00 )  3.875E-01 ( 3.199E+00 )
  1.585E-02  7.312E-01 ( 2.959E+00 )  5.358E-01 ( 3.036E+00 )  3.875E-01 ( 3.172E+00 )
  2.512E-02  7.307E-01 ( 2.905E+00 )  5.356E-01 ( 2.976E+00 )  3.874E-01 ( 3.103E+00 )
  3.981E-02  7.295E-01 ( 2.770E+00 )  5.352E-01 ( 2.831E+00 )  3.872E-01 ( 2.937E+00 )
  6.310E-02  7.264E-01 ( 2.468E+00 )  5.340E-01 ( 2.511E+00 )  3.868E-01 ( 2.580E+00 )
  1.000E-01  7.187E-01 ( 1.904E+00 )  5.310E-01 ( 1.920E+00 )  3.857E-01 ( 1.929E+00 )
  1.585E-01  6.998E-01 ( 1.129E+00 )  5.236E-01 ( 1.115E+00 )  3.829E-01 ( 1.080E+00 )
  2.512E-01  6.544E-01 ( 4.806E-01 )  5.054E-01 ( 4.648E-01 )  3.760E-01 ( 4.387E-01 )
  3.981E-01  5.533E-01 ( 1.634E-01 )  4.626E-01 ( 1.565E-01 )  3.592E-01 ( 1.475E-01 )
  6.310E-01  3.645E-01 ( 5.172E-02 )  3.706E-01 ( 4.911E-02 )  3.203E-01 ( 4.648E-02 )
  1.000E+00  1.321E-01 ( 1.577E-02 )  2.133E-01 ( 1.484E-02 )  2.403E-01 ( 1.458E-02 )
  1.585E+00  1.549E-02 ( 5.116E-03 )  5.556E-02 ( 4.783E-03 )  1.173E-01 ( 4.483E-03 )
  2.512E+00  2.063E-03 ( 1.682E-03 )  3.785E-03 ( 1.569E-03 )  2.043E-02 ( 1.463E-03 )
  3.981E+00  5.934E-04 ( 5.545E-04 )  6.015E-04 ( 5.181E-04 )  8.708E-04 ( 4.824E-04 )
