           N LOWER =  2  N UPPER= 24  WAVELENGTH (angstroms)=  3672.56
                electronic density(1/cm**3)       3.162E+11
                conversion factor for wlengths=f0 5.808E-02
                wings factor                  =   1.084E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.483E-01                1.048E-01                7.413E-02
width Stark         3.246E+00                3.188E+00                3.081E+00
width incl.Dop.     3.446E+00                3.603E+00                3.920E+00

  0.000E+00  1.221E-01 ( 1.288E-01 )  1.171E-01 ( 1.307E-01 )  1.084E-01 ( 1.346E-01 )
  3.981E-02  1.220E-01 ( 1.288E-01 )  1.171E-01 ( 1.307E-01 )  1.084E-01 ( 1.346E-01 )
  6.310E-02  1.220E-01 ( 1.287E-01 )  1.171E-01 ( 1.307E-01 )  1.084E-01 ( 1.345E-01 )
  1.000E-01  1.220E-01 ( 1.287E-01 )  1.171E-01 ( 1.306E-01 )  1.084E-01 ( 1.345E-01 )
  1.585E-01  1.219E-01 ( 1.286E-01 )  1.170E-01 ( 1.306E-01 )  1.083E-01 ( 1.344E-01 )
  2.512E-01  1.216E-01 ( 1.282E-01 )  1.167E-01 ( 1.302E-01 )  1.081E-01 ( 1.341E-01 )
  3.981E-01  1.209E-01 ( 1.275E-01 )  1.161E-01 ( 1.294E-01 )  1.076E-01 ( 1.333E-01 )
  6.310E-01  1.192E-01 ( 1.257E-01 )  1.146E-01 ( 1.276E-01 )  1.064E-01 ( 1.312E-01 )
  1.000E+00  1.151E-01 ( 1.212E-01 )  1.108E-01 ( 1.228E-01 )  1.034E-01 ( 1.257E-01 )
  1.585E+00  1.051E-01 ( 1.099E-01 )  1.018E-01 ( 1.108E-01 )  9.632E-02 ( 1.123E-01 )
  2.512E+00  8.342E-02 ( 8.407E-02 )  8.258E-02 ( 8.367E-02 )  8.081E-02 ( 8.300E-02 )
  3.981E+00  4.821E-02 ( 4.472E-02 )  5.024E-02 ( 4.393E-02 )  5.306E-02 ( 4.255E-02 )
  6.310E+00  1.721E-02 ( 1.554E-02 )  1.863E-02 ( 1.524E-02 )  2.149E-02 ( 1.467E-02 )
  1.000E+01  4.695E-03 ( 4.470E-03 )  4.888E-03 ( 4.418E-03 )  5.341E-03 ( 4.301E-03 )
  1.585E+01  1.305E-03 ( 1.281E-03 )  1.324E-03 ( 1.276E-03 )  1.359E-03 ( 1.259E-03 )
  2.512E+01  3.683E-04 ( 3.656E-04 )  3.713E-04 ( 3.658E-04 )  3.892E-04 ( 3.787E-04 )
  3.981E+01  1.123E-04 ( 1.120E-04 )  1.127E-04 ( 1.121E-04 )  1.136E-04 ( 1.123E-04 )
  6.310E+01  3.480E-05 ( 3.476E-05 )  3.484E-05 ( 3.477E-05 )  3.490E-05 ( 3.477E-05 )
  1.000E+02  1.094E-05 ( 1.094E-05 )  1.095E-05 ( 1.095E-05 )  1.096E-05 ( 1.095E-05 )
  1.585E+02  3.457E-06 ( 3.456E-06 )  3.458E-06 ( 3.457E-06 )  3.459E-06 ( 3.457E-06 )
  2.512E+02  1.095E-06 ( 1.095E-06 )  1.095E-06 ( 1.095E-06 )  1.095E-06 ( 1.095E-06 )
  3.981E+02  3.475E-07 ( 3.475E-07 )  3.476E-07 ( 3.475E-07 )  3.476E-07 ( 3.475E-07 )
  6.310E+02  1.106E-07 ( 1.106E-07 )  1.106E-07 ( 1.106E-07 )  1.107E-07 ( 1.107E-07 )
  1.000E+03  3.539E-08 ( 3.539E-08 )  3.540E-08 ( 3.539E-08 )  3.540E-08 ( 3.540E-08 )
  1.585E+03  1.140E-08 ( 1.140E-08 )  1.140E-08 ( 1.140E-08 )  1.140E-08 ( 1.140E-08 )
  2.512E+03  3.711E-09 ( 3.711E-09 )  3.711E-09 ( 3.711E-09 )  3.711E-09 ( 3.711E-09 )
  0.000E+00                                                    1.228E-09 ( 1.228E-09 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            5.248E-02                3.716E-02                2.630E-02
width Stark         2.941E+00                2.779E+00                2.602E+00
width incl.Dop.     4.634E+00                5.656E+00                7.398E+00

  0.000E+00  9.513E-02 ( 1.402E-01 )  7.877E-02 ( 1.470E-01 )  6.198E-02 ( 1.547E-01 )
  1.000E-01  9.509E-02 ( 1.398E-01 )  7.875E-02 ( 1.465E-01 )  6.198E-02 ( 1.541E-01 )
  1.585E-01  9.504E-02 ( 1.396E-01 )  7.873E-02 ( 1.462E-01 )  6.196E-02 ( 1.538E-01 )
  2.512E-01  9.492E-02 ( 1.392E-01 )  7.866E-02 ( 1.458E-01 )  6.193E-02 ( 1.532E-01 )
  3.981E-01  9.460E-02 ( 1.386E-01 )  7.849E-02 ( 1.451E-01 )  6.185E-02 ( 1.524E-01 )
  6.310E-01  9.382E-02 ( 1.361E-01 )  7.807E-02 ( 1.421E-01 )  6.166E-02 ( 1.487E-01 )
  1.000E+00  9.187E-02 ( 1.298E-01 )  7.701E-02 ( 1.345E-01 )  6.116E-02 ( 1.397E-01 )
  1.585E+00  8.719E-02 ( 1.142E-01 )  7.444E-02 ( 1.164E-01 )  5.995E-02 ( 1.187E-01 )
  2.512E+00  7.654E-02 ( 8.222E-02 )  6.836E-02 ( 8.120E-02 )  5.700E-02 ( 8.001E-02 )
  3.981E+00  5.569E-02 ( 4.079E-02 )  5.535E-02 ( 3.880E-02 )  5.025E-02 ( 3.670E-02 )
  6.310E+00  2.670E-02 ( 1.390E-02 )  3.315E-02 ( 1.302E-02 )  3.675E-02 ( 1.212E-02 )
  1.000E+01  6.697E-03 ( 4.118E-03 )  1.055E-02 ( 3.885E-03 )  1.723E-02 ( 3.629E-03 )
  1.585E+01  1.441E-03 ( 1.225E-03 )  1.758E-03 ( 1.172E-03 )  3.357E-03 ( 1.106E-03 )
  2.512E+01  3.948E-04 ( 3.735E-04 )  4.081E-04 ( 3.631E-04 )  4.599E-04 ( 3.480E-04 )
  3.981E+01  1.148E-04 ( 1.122E-04 )  1.187E-04 ( 1.138E-04 )  1.206E-04 ( 1.106E-04 )
  6.310E+01  3.504E-05 ( 3.476E-05 )  3.540E-05 ( 3.478E-05 )  3.605E-05 ( 3.488E-05 )
  1.000E+02  1.098E-05 ( 1.094E-05 )  1.101E-05 ( 1.094E-05 )  1.109E-05 ( 1.095E-05 )
  1.585E+02  3.461E-06 ( 3.456E-06 )  3.465E-06 ( 3.456E-06 )  3.474E-06 ( 3.456E-06 )
  2.512E+02  1.095E-06 ( 1.095E-06 )  1.096E-06 ( 1.095E-06 )  1.097E-06 ( 1.095E-06 )
  3.981E+02  3.476E-07 ( 3.475E-07 )  3.476E-07 ( 3.475E-07 )  3.478E-07 ( 3.475E-07 )
  6.310E+02  1.107E-07 ( 1.107E-07 )  1.107E-07 ( 1.107E-07 )  1.107E-07 ( 1.107E-07 )
  1.000E+03  3.539E-08 ( 3.539E-08 )  3.540E-08 ( 3.540E-08 )  3.540E-08 ( 3.540E-08 )
  1.585E+03  1.140E-08 ( 1.140E-08 )  1.140E-08 ( 1.140E-08 )  1.140E-08 ( 1.140E-08 )
  2.512E+03  3.711E-09 ( 3.711E-09 )  3.711E-09 ( 3.711E-09 )  3.711E-09 ( 3.711E-09 )
  3.981E+03  1.228E-09 ( 1.228E-09 )  1.228E-09 ( 1.228E-09 )  1.228E-09 ( 1.228E-09 )

T(K)                1.585E+05                3.162E+05                6.310E+05
RO/Debye            1.862E-02                1.318E-02                9.333E-03
width Stark         2.446E+00                2.324E+00                2.203E+00
width incl.Dop.     9.759E+00                1.345E+01                1.876E+01

  0.000E+00  4.694E-02 ( 1.631E-01 )  3.465E-02 ( 1.720E-01 )  2.513E-02 ( 1.819E-01 )
  6.310E-02  4.694E-02 ( 1.628E-01 )  3.464E-02 ( 1.717E-01 )  2.513E-02 ( 1.815E-01 )
  1.000E-01  4.694E-02 ( 1.627E-01 )  3.464E-02 ( 1.715E-01 )  2.513E-02 ( 1.813E-01 )
  1.585E-01  4.693E-02 ( 1.624E-01 )  3.464E-02 ( 1.712E-01 )  2.513E-02 ( 1.809E-01 )
  2.512E-01  4.692E-02 ( 1.620E-01 )  3.464E-02 ( 1.707E-01 )  2.513E-02 ( 1.803E-01 )
  3.981E-01  4.689E-02 ( 1.603E-01 )  3.462E-02 ( 1.686E-01 )  2.513E-02 ( 1.778E-01 )
  6.310E-01  4.681E-02 ( 1.558E-01 )  3.459E-02 ( 1.634E-01 )  2.511E-02 ( 1.716E-01 )
  1.000E+00  4.660E-02 ( 1.451E-01 )  3.451E-02 ( 1.508E-01 )  2.508E-02 ( 1.569E-01 )
  1.585E+00  4.608E-02 ( 1.210E-01 )  3.431E-02 ( 1.232E-01 )  2.501E-02 ( 1.250E-01 )
  2.512E+00  4.481E-02 ( 7.850E-02 )  3.380E-02 ( 7.657E-02 )  2.481E-02 ( 7.395E-02 )
  3.981E+00  4.178E-02 ( 3.455E-02 )  3.256E-02 ( 3.236E-02 )  2.434E-02 ( 3.005E-02 )
  6.310E+00  3.505E-02 ( 1.123E-02 )  2.964E-02 ( 1.041E-02 )  2.318E-02 ( 9.658E-03 )
  1.000E+01  2.266E-02 ( 3.373E-03 )  2.344E-02 ( 3.139E-03 )  2.051E-02 ( 2.925E-03 )
  1.585E+01  7.883E-03 ( 1.036E-03 )  1.307E-02 ( 9.649E-04 )  1.510E-02 ( 9.004E-04 )
  2.512E+01  8.951E-04 ( 3.280E-04 )  3.171E-03 ( 3.066E-04 )  7.032E-03 ( 2.860E-04 )
  3.981E+01  1.266E-04 ( 1.036E-04 )  2.111E-04 ( 9.750E-05 )  1.105E-03 ( 9.099E-05 )
  6.310E+01  3.587E-05 ( 3.364E-05 )  3.670E-05 ( 3.194E-05 )  4.876E-05 ( 2.994E-05 )
  1.000E+02  1.117E-05 ( 1.089E-05 )  1.100E-05 ( 1.046E-05 )  1.099E-05 ( 9.875E-06 )
  1.585E+02  3.535E-06 ( 3.501E-06 )  3.470E-06 ( 3.403E-06 )  3.378E-06 ( 3.249E-06 )
  2.512E+02  1.100E-06 ( 1.095E-06 )  1.109E-06 ( 1.101E-06 )  1.081E-06 ( 1.064E-06 )
  3.981E+02  3.480E-07 ( 3.475E-07 )  3.487E-07 ( 3.476E-07 )  3.486E-07 ( 3.465E-07 )
  6.310E+02  1.107E-07 ( 1.107E-07 )  1.108E-07 ( 1.107E-07 )  1.124E-07 ( 1.122E-07 )
  1.000E+03  3.540E-08 ( 3.539E-08 )  3.541E-08 ( 3.539E-08 )  3.547E-08 ( 3.543E-08 )
  1.585E+03  1.140E-08 ( 1.140E-08 )  1.140E-08 ( 1.140E-08 )  1.140E-08 ( 1.140E-08 )
  2.512E+03  3.711E-09 ( 3.710E-09 )  3.711E-09 ( 3.711E-09 )  3.711E-09 ( 3.711E-09 )

T(K)                1.259E+06
RO/Debye            6.607E-03
width Stark         1.291E-01
width incl.Dop.     6.348E+00

  0.000E+00  1.805E-02 ( 1.937E-01 )
  6.310E-02  1.805E-02 ( 1.932E-01 )
  1.000E-01  1.805E-02 ( 1.929E-01 )
  1.585E-01  1.805E-02 ( 1.924E-01 )
  2.512E-01  1.805E-02 ( 1.917E-01 )
  3.981E-01  1.805E-02 ( 1.887E-01 )
  6.310E-01  1.804E-02 ( 1.812E-01 )
  1.000E+00  1.803E-02 ( 1.637E-01 )
  1.585E+00  1.800E-02 ( 1.261E-01 )
  2.512E+00  1.793E-02 ( 7.039E-02 )
  3.981E+00  1.775E-02 ( 2.767E-02 )
  6.310E+00  1.732E-02 ( 8.934E-03 )
  1.000E+01  1.626E-02 ( 2.734E-03 )
  1.585E+01  1.390E-02 ( 8.094E-04 )
  2.512E+01  9.368E-03 ( 2.589E-04 )
  3.981E+01  3.501E-03 ( 8.457E-05 )
  6.310E+01  3.240E-04 ( 2.788E-05 )
  1.000E+02  1.232E-05 ( 9.235E-06 )
  1.585E+02  3.317E-06 ( 3.058E-06 )
  2.512E+02  1.042E-06 ( 1.011E-06 )
  3.981E+02  3.368E-07 ( 3.328E-07 )
  6.310E+02  1.096E-07 ( 1.090E-07 )
  1.000E+03  3.568E-08 ( 3.561E-08 )
  1.585E+03  1.141E-08 ( 1.140E-08 )
  2.512E+03  3.712E-09 ( 3.711E-09 )
  3.981E+03  1.228E-09 ( 1.228E-09 )
  6.310E+03  4.167E-10 ( 4.167E-10 )
  1.000E+04  1.470E-10 ( 1.470E-10 )
  1.585E+04  5.482E-11 ( 5.482E-11 )
  2.512E+04  2.205E-11 ( 2.205E-11 )
  3.981E+04  9.644E-12 ( 9.644E-12 )
