           N LOWER =  2  N UPPER=  4  WAVELENGTH (angstroms)=  4862.74
                electronic density(1/cm**3)       3.162E+10
                conversion factor for wlengths=f0 1.251E-02
                wings factor                  =   7.062E-03

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.010E-01                7.143E-02                5.051E-02
width Stark         2.692E-02                2.231E-02                1.833E-02
width incl.Dop.     7.064E+00                9.858E+00                1.401E+01

  0.000E+00  6.760E-02 ( 1.271E+01 )  4.781E-02 ( 1.518E+01 )  3.380E-02 ( 1.842E+01 )
  2.512E-03  6.760E-02 ( 1.258E+01 )  4.781E-02 ( 1.493E+01 )  3.380E-02 ( 1.817E+01 )
  3.981E-03  6.760E-02 ( 1.238E+01 )  4.781E-02 ( 1.467E+01 )  3.380E-02 ( 1.761E+01 )
  6.310E-03  6.760E-02 ( 1.200E+01 )  4.781E-02 ( 1.397E+01 )  3.380E-02 ( 1.644E+01 )
  1.000E-02  6.760E-02 ( 1.110E+01 )  4.781E-02 ( 1.254E+01 )  3.380E-02 ( 1.407E+01 )
  1.585E-02  6.760E-02 ( 9.358E+00 )  4.781E-02 ( 9.964E+00 )  3.380E-02 ( 1.032E+01 )
  2.512E-02  6.760E-02 ( 6.701E+00 )  4.781E-02 ( 6.558E+00 )  3.380E-02 ( 6.165E+00 )
  3.981E-02  6.760E-02 ( 3.877E+00 )  4.781E-02 ( 3.498E+00 )  3.380E-02 ( 3.042E+00 )
  6.310E-02  6.760E-02 ( 1.841E+00 )  4.781E-02 ( 1.577E+00 )  3.380E-02 ( 1.313E+00 )
  1.000E-01  6.759E-02 ( 7.611E-01 )  4.780E-02 ( 6.387E-01 )  3.380E-02 ( 5.235E-01 )
  1.585E-01  6.758E-02 ( 2.886E-01 )  4.780E-02 ( 2.423E-01 )  3.380E-02 ( 1.988E-01 )
  2.512E-01  6.754E-02 ( 1.039E-01 )  4.778E-02 ( 8.834E-02 )  3.380E-02 ( 7.327E-02 )
  3.981E-01  6.745E-02 ( 3.621E-02 )  4.775E-02 ( 3.140E-02 )  3.379E-02 ( 2.647E-02 )
  6.310E-01  6.722E-02 ( 1.235E-02 )  4.767E-02 ( 1.095E-02 )  3.376E-02 ( 9.417E-03 )
  1.000E+00  6.664E-02 ( 4.141E-03 )  4.747E-02 ( 3.759E-03 )  3.368E-02 ( 3.304E-03 )
  1.585E+00  6.522E-02 ( 1.371E-03 )  4.696E-02 ( 1.271E-03 )  3.350E-02 ( 1.148E-03 )
  2.512E+00  6.178E-02 ( 4.311E-04 )  4.570E-02 ( 4.242E-04 )  3.305E-02 ( 3.904E-04 )
  3.981E+00  5.392E-02 ( 1.407E-04 )  4.269E-02 ( 1.343E-04 )  3.194E-02 ( 1.306E-04 )
  6.310E+00  3.831E-02 ( 4.613E-05 )  3.598E-02 ( 4.378E-05 )  2.933E-02 ( 4.188E-05 )
  1.000E+01  1.624E-02 ( 1.518E-05 )  2.342E-02 ( 1.432E-05 )  2.366E-02 ( 1.363E-05 )
  1.585E+01  1.884E-03 ( 5.008E-06 )  7.963E-03 ( 4.703E-06 )  1.379E-02 ( 4.450E-06 )
  2.512E+01  1.057E-05 ( 1.657E-06 )  5.319E-04 ( 1.549E-06 )  3.557E-03 ( 1.458E-06 )
  3.981E+01  6.060E-07 ( 5.490E-07 )  1.229E-06 ( 5.119E-07 )  1.188E-04 ( 4.796E-07 )
  6.310E+01  1.888E-07 ( 1.821E-07 )  1.830E-07 ( 1.695E-07 )  2.107E-07 ( 1.582E-07 )
  1.000E+02  6.120E-08 ( 6.034E-08 )  5.783E-08 ( 5.619E-08 )  5.557E-08 ( 5.233E-08 )
  1.585E+02  2.007E-08 ( 1.996E-08 )  1.884E-08 ( 1.863E-08 )  1.774E-08 ( 1.734E-08 )
  2.512E+02  6.589E-09 ( 6.575E-09 )  6.200E-09 ( 6.172E-09 )  5.804E-09 ( 5.752E-09 )
  3.981E+02  2.155E-09 ( 2.153E-09 )  2.042E-09 ( 2.038E-09 )  1.914E-09 ( 1.907E-09 )
  6.310E+02  6.995E-10 ( 6.995E-10 )  6.701E-10 ( 6.696E-10 )  6.319E-10 ( 6.310E-10 )
  1.000E+03  2.236E-10 ( 2.236E-10 )  2.185E-10 ( 2.185E-10 )  2.081E-10 ( 2.080E-10 )
  1.585E+03  7.076E-11 ( 7.076E-11 )  7.076E-11 ( 7.076E-11 )  6.815E-11 ( 6.814E-11 )
  2.512E+03                           2.240E-11 ( 2.240E-11 )  2.217E-11 ( 2.216E-11 )
  3.981E+03                                                    7.098E-12 ( 7.098E-12 )
  6.310E+03                                                    2.251E-12 ( 2.251E-12 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            3.576E-02                2.531E-02                1.792E-02
width Stark         1.443E-02                1.145E-02                8.851E-03
width incl.Dop.     1.992E+01                2.818E+01                3.928E+01

  0.000E+00  2.393E-02 ( 2.296E+01 )  1.693E-02 ( 2.902E+01 )  1.199E-02 ( 3.712E+01 )
  1.000E-03  2.393E-02 ( 2.286E+01 )  1.693E-02 ( 2.883E+01 )  1.199E-02 ( 3.670E+01 )
  1.585E-03  2.393E-02 ( 2.271E+01 )  1.693E-02 ( 2.855E+01 )  1.199E-02 ( 3.611E+01 )
  2.512E-03  2.393E-02 ( 2.230E+01 )  1.693E-02 ( 2.772E+01 )  1.199E-02 ( 3.442E+01 )
  3.981E-03  2.393E-02 ( 2.137E+01 )  1.693E-02 ( 2.575E+01 )  1.199E-02 ( 3.073E+01 )
  6.310E-03  2.393E-02 ( 1.925E+01 )  1.693E-02 ( 2.202E+01 )  1.199E-02 ( 2.433E+01 )
  1.000E-02  2.393E-02 ( 1.538E+01 )  1.693E-02 ( 1.612E+01 )  1.199E-02 ( 1.595E+01 )
  1.585E-02  2.393E-02 ( 1.023E+01 )  1.693E-02 ( 9.607E+00 )  1.199E-02 ( 8.556E+00 )
  2.512E-02  2.393E-02 ( 5.541E+00 )  1.693E-02 ( 4.759E+00 )  1.199E-02 ( 3.939E+00 )
  3.981E-02  2.393E-02 ( 2.555E+00 )  1.693E-02 ( 2.086E+00 )  1.199E-02 ( 1.663E+00 )
  6.310E-02  2.393E-02 ( 1.068E+00 )  1.693E-02 ( 8.516E-01 )  1.199E-02 ( 6.693E-01 )
  1.000E-01  2.393E-02 ( 4.214E-01 )  1.693E-02 ( 3.339E-01 )  1.199E-02 ( 2.615E-01 )
  1.585E-01  2.393E-02 ( 1.603E-01 )  1.693E-02 ( 1.274E-01 )  1.199E-02 ( 1.000E-01 )
  2.512E-01  2.393E-02 ( 5.959E-02 )  1.693E-02 ( 4.770E-02 )  1.199E-02 ( 3.768E-02 )
  3.981E-01  2.392E-02 ( 2.181E-02 )  1.693E-02 ( 1.771E-02 )  1.199E-02 ( 1.410E-02 )
  6.310E-01  2.391E-02 ( 7.923E-03 )  1.693E-02 ( 6.484E-03 )  1.199E-02 ( 5.212E-03 )
  1.000E+00  2.389E-02 ( 2.833E-03 )  1.692E-02 ( 2.353E-03 )  1.199E-02 ( 1.914E-03 )
  1.585E+00  2.382E-02 ( 1.000E-03 )  1.689E-02 ( 8.452E-04 )  1.198E-02 ( 6.968E-04 )
  2.512E+00  2.366E-02 ( 3.479E-04 )  1.684E-02 ( 3.001E-04 )  1.196E-02 ( 2.515E-04 )
  3.981E+00  2.326E-02 ( 1.191E-04 )  1.669E-02 ( 1.050E-04 )  1.191E-02 ( 8.972E-05 )
  6.310E+00  2.229E-02 ( 4.013E-05 )  1.634E-02 ( 3.621E-05 )  1.178E-02 ( 3.160E-05 )
  1.000E+01  2.001E-02 ( 1.335E-05 )  1.548E-02 ( 1.229E-05 )  1.146E-02 ( 1.097E-05 )
  1.585E+01  1.527E-02 ( 4.246E-06 )  1.352E-02 ( 4.117E-06 )  1.071E-02 ( 3.760E-06 )
