           N LOWER =  3  N UPPER=  5  WAVELENGTH (angstroms)= 12821.67
                electronic density(1/cm**3)       3.162E+12
                conversion factor for wlengths=f0 2.696E-01
                wings factor                  =   1.998E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            2.176E-01                1.539E-01                1.088E-01
width Stark         5.795E-01                5.540E-01                5.120E-01
width incl.Dop.     1.136E+00                1.439E+00                1.922E+00

  0.000E+00  3.884E-01 ( 6.667E-01 )  3.111E-01 ( 6.977E-01 )  2.399E-01 ( 7.519E-01 )
  2.512E-02  3.883E-01 ( 6.662E-01 )  3.110E-01 ( 6.970E-01 )  2.398E-01 ( 7.514E-01 )
  3.981E-02  3.880E-01 ( 6.655E-01 )  3.109E-01 ( 6.960E-01 )  2.398E-01 ( 7.497E-01 )
  6.310E-02  3.875E-01 ( 6.637E-01 )  3.107E-01 ( 6.935E-01 )  2.397E-01 ( 7.457E-01 )
  1.000E-01  3.861E-01 ( 6.584E-01 )  3.101E-01 ( 6.862E-01 )  2.394E-01 ( 7.345E-01 )
  1.585E-01  3.827E-01 ( 6.413E-01 )  3.084E-01 ( 6.644E-01 )  2.387E-01 ( 7.039E-01 )
  2.512E-01  3.744E-01 ( 5.910E-01 )  3.044E-01 ( 6.049E-01 )  2.369E-01 ( 6.269E-01 )
  3.981E-01  3.544E-01 ( 4.740E-01 )  2.945E-01 ( 4.750E-01 )  2.325E-01 ( 4.740E-01 )
  6.310E-01  3.092E-01 ( 2.934E-01 )  2.711E-01 ( 2.866E-01 )  2.218E-01 ( 2.735E-01 )
  1.000E+00  2.217E-01 ( 1.325E-01 )  2.207E-01 ( 1.272E-01 )  1.972E-01 ( 1.183E-01 )
  1.585E+00  1.035E-01 ( 4.735E-02 )  1.338E-01 ( 4.529E-02 )  1.472E-01 ( 4.221E-02 )
  2.512E+00  2.554E-02 ( 1.528E-02 )  4.346E-02 ( 1.463E-02 )  7.224E-02 ( 1.380E-02 )
  3.981E+00  5.742E-03 ( 4.853E-03 )  7.227E-03 ( 4.632E-03 )  1.504E-02 ( 4.405E-03 )
  6.310E+00  1.603E-03 ( 1.504E-03 )  1.630E-03 ( 1.418E-03 )  1.902E-03 ( 1.344E-03 )
  1.000E+01  5.038E-04 ( 4.935E-04 )  4.825E-04 ( 4.621E-04 )  4.776E-04 ( 4.347E-04 )
  1.585E+01  1.648E-04 ( 1.634E-04 )  1.551E-04 ( 1.524E-04 )  1.478E-04 ( 1.425E-04 )
  2.512E+01  5.439E-05 ( 5.421E-05 )  5.084E-05 ( 5.051E-05 )  4.770E-05 ( 4.707E-05 )
  3.981E+01  1.796E-05 ( 1.794E-05 )  1.680E-05 ( 1.676E-05 )  1.568E-05 ( 1.560E-05 )
  6.310E+01  5.911E-06 ( 5.908E-06 )  5.557E-06 ( 5.551E-06 )  5.186E-06 ( 5.175E-06 )
  1.000E+02  1.934E-06 ( 1.933E-06 )  1.833E-06 ( 1.832E-06 )  1.718E-06 ( 1.717E-06 )
  1.585E+02  6.279E-07 ( 6.279E-07 )  6.018E-07 ( 6.017E-07 )  5.681E-07 ( 5.679E-07 )
  2.512E+02  2.023E-07 ( 2.023E-07 )  1.964E-07 ( 1.964E-07 )  1.871E-07 ( 1.871E-07 )
  3.981E+02  6.345E-08 ( 6.345E-08 )  6.359E-08 ( 6.359E-08 )  6.131E-08 ( 6.131E-08 )
  6.310E+02  2.011E-08 ( 2.011E-08 )  2.011E-08 ( 2.011E-08 )  1.995E-08 ( 1.995E-08 )
  1.000E+03                                                    6.448E-09 ( 6.448E-09 )
  1.585E+03                                                    2.031E-09 ( 2.031E-09 )
  2.512E+03                                                    6.481E-10 ( 6.481E-10 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            7.703E-02                5.454E-02                3.861E-02
width Stark         4.516E-01                3.806E-01                3.220E-01
width incl.Dop.     2.575E+00                3.545E+00                4.968E+00

  0.000E+00  1.796E-01 ( 8.373E-01 )  1.316E-01 ( 9.575E-01 )  9.516E-02 ( 1.130E+00 )
  1.585E-02  1.796E-01 ( 8.365E-01 )  1.316E-01 ( 9.565E-01 )  9.516E-02 ( 1.127E+00 )
  2.512E-02  1.796E-01 ( 8.353E-01 )  1.316E-01 ( 9.550E-01 )  9.516E-02 ( 1.123E+00 )
  3.981E-02  1.796E-01 ( 8.322E-01 )  1.316E-01 ( 9.496E-01 )  9.515E-02 ( 1.113E+00 )
  6.310E-02  1.795E-01 ( 8.245E-01 )  1.316E-01 ( 9.370E-01 )  9.515E-02 ( 1.090E+00 )
  1.000E-01  1.794E-01 ( 8.065E-01 )  1.316E-01 ( 9.062E-01 )  9.513E-02 ( 1.036E+00 )
  1.585E-01  1.791E-01 ( 7.603E-01 )  1.314E-01 ( 8.327E-01 )  9.509E-02 ( 9.154E-01 )
  2.512E-01  1.784E-01 ( 6.544E-01 )  1.312E-01 ( 6.814E-01 )  9.498E-02 ( 6.980E-01 )
  3.981E-01  1.766E-01 ( 4.677E-01 )  1.305E-01 ( 4.514E-01 )  9.472E-02 ( 4.220E-01 )
