           N LOWER =  3  N UPPER= 12  WAVELENGTH (angstroms)=  8752.93
                electronic density(1/cm**3)       1.000E+14
                conversion factor for wlengths=f0 2.696E+00
                wings factor                  =   1.813E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            3.870E-01                2.736E-01                1.935E-01
width Stark         3.961E+00                4.117E+00                4.143E+00
width incl.Dop.     3.961E+00                4.117E+00                4.143E+00

  0.000E+00  9.975E-02 ( 9.975E-02 )  9.708E-02 ( 9.708E-02 )  9.654E-02 ( 9.654E-02 )
  1.000E-02  9.974E-02 ( 9.974E-02 )  9.707E-02 ( 9.707E-02 )  9.653E-02 ( 9.653E-02 )
  1.585E-02  9.973E-02 ( 9.973E-02 )  9.706E-02 ( 9.706E-02 )  9.653E-02 ( 9.653E-02 )
  2.512E-02  9.971E-02 ( 9.971E-02 )  9.705E-02 ( 9.705E-02 )  9.652E-02 ( 9.652E-02 )
  3.981E-02  9.969E-02 ( 9.969E-02 )  9.704E-02 ( 9.704E-02 )  9.650E-02 ( 9.650E-02 )
  6.310E-02  9.966E-02 ( 9.966E-02 )  9.702E-02 ( 9.702E-02 )  9.648E-02 ( 9.648E-02 )
  1.000E-01  9.960E-02 ( 9.960E-02 )  9.698E-02 ( 9.698E-02 )  9.645E-02 ( 9.645E-02 )
  1.585E-01  9.951E-02 ( 9.951E-02 )  9.692E-02 ( 9.692E-02 )  9.640E-02 ( 9.640E-02 )
  2.512E-01  9.932E-02 ( 9.932E-02 )  9.678E-02 ( 9.678E-02 )  9.627E-02 ( 9.627E-02 )
  3.981E-01  9.882E-02 ( 9.882E-02 )  9.633E-02 ( 9.633E-02 )  9.586E-02 ( 9.586E-02 )
  6.310E-01  9.767E-02 ( 9.767E-02 )  9.525E-02 ( 9.525E-02 )  9.486E-02 ( 9.486E-02 )
  1.000E+00  9.495E-02 ( 9.495E-02 )  9.281E-02 ( 9.281E-02 )  9.248E-02 ( 9.248E-02 )
  1.585E+00  8.858E-02 ( 8.858E-02 )  8.702E-02 ( 8.702E-02 )  8.682E-02 ( 8.682E-02 )
  2.512E+00  7.441E-02 ( 7.441E-02 )  7.390E-02 ( 7.390E-02 )  7.384E-02 ( 7.384E-02 )
  3.981E+00  4.954E-02 ( 4.954E-02 )  5.009E-02 ( 5.009E-02 )  5.013E-02 ( 5.013E-02 )
  6.310E+00  2.288E-02 ( 2.288E-02 )  2.348E-02 ( 2.348E-02 )  2.351E-02 ( 2.351E-02 )
  1.000E+01  7.642E-03 ( 7.642E-03 )  7.828E-03 ( 7.828E-03 )  7.832E-03 ( 7.832E-03 )
  1.585E+01  2.264E-03 ( 2.264E-03 )  2.295E-03 ( 2.295E-03 )  2.297E-03 ( 2.297E-03 )
  2.512E+01  6.672E-04 ( 6.672E-04 )  6.706E-04 ( 6.706E-04 )  6.713E-04 ( 6.713E-04 )
  3.981E+01  1.962E-04 ( 1.962E-04 )  1.965E-04 ( 1.965E-04 )  1.967E-04 ( 1.967E-04 )
  6.310E+01  6.149E-05 ( 6.149E-05 )  6.157E-05 ( 6.157E-05 )  6.161E-05 ( 6.161E-05 )
  1.000E+02  1.964E-05 ( 1.964E-05 )  1.965E-05 ( 1.965E-05 )  1.966E-05 ( 1.966E-05 )
  1.585E+02  6.436E-06 ( 6.436E-06 )  6.438E-06 ( 6.438E-06 )  6.438E-06 ( 6.438E-06 )
  2.512E+02  3.413E-06 ( 3.413E-06 )  2.160E-06 ( 2.160E-06 )  2.160E-06 ( 2.160E-06 )
  3.981E+02  1.102E-06 ( 1.102E-06 )  7.495E-07 ( 7.495E-07 )  7.495E-07 ( 7.495E-07 )
  6.310E+02  3.594E-07 ( 3.594E-07 )  3.594E-07 ( 3.594E-07 )  3.594E-07 ( 3.594E-07 )
  1.000E+03  1.189E-07 ( 1.189E-07 )  1.189E-07 ( 1.189E-07 )  1.189E-07 ( 1.189E-07 )
  1.585E+03  4.011E-08 ( 4.011E-08 )  4.011E-08 ( 4.011E-08 )  4.011E-08 ( 4.011E-08 )
  2.512E+03  1.385E-08 ( 1.385E-08 )  1.385E-08 ( 1.385E-08 )  1.385E-08 ( 1.385E-08 )
  3.981E+03  4.906E-09 ( 4.906E-09 )  4.906E-09 ( 4.906E-09 )  4.906E-09 ( 4.906E-09 )
  6.310E+03  1.784E-09 ( 1.784E-09 )  1.784E-09 ( 1.784E-09 )  1.784E-09 ( 1.784E-09 )
  1.000E+04  6.642E-10 ( 6.642E-10 )  6.642E-10 ( 6.642E-10 )  6.642E-10 ( 6.642E-10 )
  1.585E+04  2.522E-10 ( 2.522E-10 )  2.522E-10 ( 2.522E-10 )  2.522E-10 ( 2.522E-10 )
  2.512E+04  9.720E-11 ( 9.720E-11 )  9.720E-11 ( 9.720E-11 )  9.720E-11 ( 9.720E-11 )
  0.000E+00                           3.787E-11 ( 3.787E-11 )  3.787E-11 ( 3.787E-11 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            1.370E-01                9.698E-02                6.866E-02
width Stark         4.058E+00                3.918E+00                3.772E+00
width incl.Dop.     4.058E+00                3.918E+00                3.772E+00

  0.000E+00  9.777E-02 ( 9.777E-02 )  1.005E-01 ( 1.005E-01 )  1.043E-01 ( 1.043E-01 )
  2.512E-02  9.771E-02 ( 9.771E-02 )  1.004E-01 ( 1.004E-01 )  1.043E-01 ( 1.043E-01 )
  3.981E-02  9.768E-02 ( 9.768E-02 )  1.004E-01 ( 1.004E-01 )  1.042E-01 ( 1.042E-01 )
  6.310E-02  9.762E-02 ( 9.762E-02 )  1.003E-01 ( 1.003E-01 )  1.042E-01 ( 1.042E-01 )
  1.000E-01  9.754E-02 ( 9.754E-02 )  1.002E-01 ( 1.002E-01 )  1.041E-01 ( 1.041E-01 )
  1.585E-01  9.740E-02 ( 9.740E-02 )  1.001E-01 ( 1.001E-01 )  1.039E-01 ( 1.039E-01 )
  2.512E-01  9.718E-02 ( 9.718E-02 )  9.986E-02 ( 9.986E-02 )  1.037E-01 ( 1.037E-01 )
  3.981E-01  9.684E-02 ( 9.684E-02 )  9.950E-02 ( 9.950E-02 )  1.032E-01 ( 1.032E-01 )
  6.310E-01  9.603E-02 ( 9.603E-02 )  9.863E-02 ( 9.863E-02 )  1.023E-01 ( 1.023E-01 )
  1.000E+00  9.356E-02 ( 9.356E-02 )  9.588E-02 ( 9.588E-02 )  9.913E-02 ( 9.913E-02 )
  1.585E+00  8.758E-02 ( 8.758E-02 )  8.926E-02 ( 8.926E-02 )  9.162E-02 ( 9.162E-02 )
  2.512E+00  7.402E-02 ( 7.402E-02 )  7.455E-02 ( 7.455E-02 )  7.530E-02 ( 7.530E-02 )
