           N LOWER =  2  N UPPER=  3  WAVELENGTH (angstroms)=  6564.70
                electronic density(1/cm**3)       3.162E+13
                conversion factor for wlengths=f0 1.251E+00
                wings factor                  =   2.564E-03

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            3.194E-01                2.259E-01                1.597E-01
width Stark         1.657E-02                1.607E-02                1.517E-02
width incl.Dop.     1.028E-01                1.411E-01                1.971E-01

  0.000E+00  4.454E+00 ( 2.034E+01 )  3.287E+00 ( 2.087E+01 )  2.391E+00 ( 2.214E+01 )
  1.585E-03  4.453E+00 ( 2.012E+01 )  3.287E+00 ( 2.063E+01 )  2.391E+00 ( 2.193E+01 )
  2.512E-03  4.452E+00 ( 1.979E+01 )  3.286E+00 ( 2.027E+01 )  2.391E+00 ( 2.157E+01 )
  3.981E-03  4.449E+00 ( 1.910E+01 )  3.285E+00 ( 1.954E+01 )  2.390E+00 ( 2.068E+01 )
  6.310E-03  4.442E+00 ( 1.759E+01 )  3.282E+00 ( 1.796E+01 )  2.389E+00 ( 1.882E+01 )
  1.000E-02  4.424E+00 ( 1.473E+01 )  3.275E+00 ( 1.494E+01 )  2.387E+00 ( 1.535E+01 )
  1.585E-02  4.379E+00 ( 1.051E+01 )  3.257E+00 ( 1.054E+01 )  2.380E+00 ( 1.051E+01 )
  2.512E-02  4.268E+00 ( 6.130E+00 )  3.214E+00 ( 6.068E+00 )  2.363E+00 ( 5.857E+00 )
  3.981E-02  4.003E+00 ( 2.974E+00 )  3.107E+00 ( 2.904E+00 )  2.322E+00 ( 2.735E+00 )
  6.310E-02  3.411E+00 ( 1.253E+00 )  2.854E+00 ( 1.211E+00 )  2.222E+00 ( 1.124E+00 )
  1.000E-01  2.295E+00 ( 4.732E-01 )  2.308E+00 ( 4.545E-01 )  1.989E+00 ( 4.212E-01 )
  1.585E-01  8.885E-01 ( 1.649E-01 )  1.363E+00 ( 1.582E-01 )  1.508E+00 ( 1.477E-01 )
