           N LOWER =  3  N UPPER= 24  WAVELENGTH (angstroms)=  8336.12
                electronic density(1/cm**3)       1.000E+11
                conversion factor for wlengths=f0 2.696E-02
                wings factor                  =   1.268E+01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.224E-01                8.654E-02                6.119E-02
width Stark         1.522E+01                1.478E+01                1.421E+01
width incl.Dop.     1.659E+01                1.750E+01                1.929E+01

  0.000E+00  2.437E-02 ( 2.588E-02 )  2.350E-02 ( 2.660E-02 )  2.177E-02 ( 2.766E-02 )
  3.981E-02  2.437E-02 ( 2.588E-02 )  2.350E-02 ( 2.660E-02 )  2.177E-02 ( 2.766E-02 )
  6.310E-02  2.437E-02 ( 2.588E-02 )  2.350E-02 ( 2.660E-02 )  2.177E-02 ( 2.765E-02 )
  1.000E-01  2.437E-02 ( 2.588E-02 )  2.350E-02 ( 2.660E-02 )  2.177E-02 ( 2.765E-02 )
  1.585E-01  2.437E-02 ( 2.587E-02 )  2.350E-02 ( 2.659E-02 )  2.177E-02 ( 2.765E-02 )
  2.512E-01  2.436E-02 ( 2.587E-02 )  2.350E-02 ( 2.659E-02 )  2.177E-02 ( 2.764E-02 )
  3.981E-01  2.436E-02 ( 2.586E-02 )  2.349E-02 ( 2.658E-02 )  2.177E-02 ( 2.763E-02 )
  6.310E-01  2.434E-02 ( 2.585E-02 )  2.348E-02 ( 2.657E-02 )  2.176E-02 ( 2.761E-02 )
  1.000E+00  2.430E-02 ( 2.580E-02 )  2.344E-02 ( 2.653E-02 )  2.173E-02 ( 2.757E-02 )
  1.585E+00  2.420E-02 ( 2.568E-02 )  2.335E-02 ( 2.641E-02 )  2.166E-02 ( 2.743E-02 )
  2.512E+00  2.396E-02 ( 2.541E-02 )  2.313E-02 ( 2.610E-02 )  2.149E-02 ( 2.708E-02 )
  3.981E+00  2.336E-02 ( 2.473E-02 )  2.259E-02 ( 2.534E-02 )  2.108E-02 ( 2.619E-02 )
  6.310E+00  2.191E-02 ( 2.303E-02 )  2.128E-02 ( 2.344E-02 )  2.007E-02 ( 2.401E-02 )
  1.000E+01  1.868E-02 ( 1.907E-02 )  1.838E-02 ( 1.914E-02 )  1.777E-02 ( 1.925E-02 )
  1.585E+01  1.274E-02 ( 1.220E-02 )  1.296E-02 ( 1.199E-02 )  1.326E-02 ( 1.171E-02 )
  2.512E+01  5.831E-03 ( 5.320E-03 )  6.179E-03 ( 5.147E-03 )  6.868E-03 ( 4.911E-03 )
  3.981E+01  1.822E-03 ( 1.704E-03 )  1.893E-03 ( 1.649E-03 )  2.100E-03 ( 1.568E-03 )
  6.310E+01  5.083E-04 ( 4.943E-04 )  5.120E-04 ( 4.837E-04 )  5.239E-04 ( 4.655E-04 )
  1.000E+02  1.444E-04 ( 1.429E-04 )  1.468E-04 ( 1.437E-04 )  1.464E-04 ( 1.404E-04 )
  1.585E+02  4.229E-05 ( 4.212E-05 )  4.341E-05 ( 4.306E-05 )  4.339E-05 ( 4.269E-05 )
  2.512E+02  1.302E-05 ( 1.300E-05 )  1.304E-05 ( 1.300E-05 )  1.309E-05 ( 1.300E-05 )
  3.981E+02  4.060E-06 ( 4.058E-06 )  4.063E-06 ( 4.058E-06 )  4.067E-06 ( 4.058E-06 )
  6.310E+02  1.280E-06 ( 1.280E-06 )  1.280E-06 ( 1.280E-06 )  1.281E-06 ( 1.280E-06 )
  1.000E+03  4.049E-07 ( 4.049E-07 )  4.050E-07 ( 4.049E-07 )  4.050E-07 ( 4.049E-07 )
  1.585E+03  1.285E-07 ( 1.285E-07 )  1.285E-07 ( 1.285E-07 )  1.285E-07 ( 1.285E-07 )
  2.512E+03  4.089E-08 ( 4.089E-08 )  4.089E-08 ( 4.089E-08 )  4.090E-08 ( 4.089E-08 )
  3.981E+03  1.276E-08 ( 1.276E-08 )  1.276E-08 ( 1.276E-08 )  1.307E-08 ( 1.307E-08 )
  6.310E+03  4.051E-09 ( 4.051E-09 )  4.051E-09 ( 4.051E-09 )  4.051E-09 ( 4.051E-09 )
  1.000E+04                                                    1.289E-09 ( 1.289E-09 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            4.332E-02                3.067E-02                2.171E-02
width Stark         1.359E+01                1.294E+01                1.231E+01
width incl.Dop.     2.231E+01                2.783E+01                3.578E+01

  0.000E+00  1.910E-02 ( 2.895E-02 )  1.581E-02 ( 3.043E-02 )  1.244E-02 ( 3.202E-02 )
  6.310E-02  1.910E-02 ( 2.895E-02 )  1.581E-02 ( 3.042E-02 )  1.244E-02 ( 3.201E-02 )
  1.000E-01  1.910E-02 ( 2.894E-02 )  1.581E-02 ( 3.042E-02 )  1.244E-02 ( 3.200E-02 )
  1.585E-01  1.910E-02 ( 2.893E-02 )  1.581E-02 ( 3.041E-02 )  1.244E-02 ( 3.199E-02 )
  2.512E-01  1.910E-02 ( 2.892E-02 )  1.581E-02 ( 3.039E-02 )  1.244E-02 ( 3.197E-02 )
  3.981E-01  1.909E-02 ( 2.890E-02 )  1.581E-02 ( 3.037E-02 )  1.244E-02 ( 3.195E-02 )
  6.310E-01  1.909E-02 ( 2.887E-02 )  1.580E-02 ( 3.034E-02 )  1.244E-02 ( 3.191E-02 )
  1.000E+00  1.907E-02 ( 2.883E-02 )  1.579E-02 ( 3.029E-02 )  1.243E-02 ( 3.184E-02 )
  1.585E+00  1.903E-02 ( 2.869E-02 )  1.577E-02 ( 3.011E-02 )  1.242E-02 ( 3.164E-02 )
  2.512E+00  1.892E-02 ( 2.827E-02 )  1.571E-02 ( 2.960E-02 )  1.240E-02 ( 3.104E-02 )
  3.981E+00  1.865E-02 ( 2.722E-02 )  1.557E-02 ( 2.836E-02 )  1.233E-02 ( 2.957E-02 )
  6.310E+00  1.801E-02 ( 2.469E-02 )  1.522E-02 ( 2.542E-02 )  1.217E-02 ( 2.618E-02 )
  1.000E+01  1.649E-02 ( 1.936E-02 )  1.438E-02 ( 1.945E-02 )  1.177E-02 ( 1.951E-02 )
  1.585E+01  1.327E-02 ( 1.139E-02 )  1.248E-02 ( 1.103E-02 )  1.082E-02 ( 1.064E-02 )
