           N LOWER =  3  N UPPER= 15  WAVELENGTH (angstroms)=  8547.78
                electronic density(1/cm**3)       3.162E+12
                conversion factor for wlengths=f0 2.696E-01
                wings factor                  =   3.320E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            2.176E-01                1.539E-01                1.088E-01
width Stark         5.994E+00                5.928E+00                5.775E+00
width incl.Dop.     5.994E+00                5.988E+00                5.905E+00

  0.000E+00  6.561E-02 ( 6.561E-02 )  6.569E-02 ( 6.624E-02 )  6.667E-02 ( 6.794E-02 )
  1.585E-02  6.560E-02 ( 6.560E-02 )  6.569E-02 ( 6.623E-02 )  6.667E-02 ( 6.793E-02 )
  2.512E-02  6.559E-02 ( 6.559E-02 )  6.569E-02 ( 6.623E-02 )  6.667E-02 ( 6.792E-02 )
  3.981E-02  6.559E-02 ( 6.559E-02 )  6.569E-02 ( 6.622E-02 )  6.667E-02 ( 6.792E-02 )
  6.310E-02  6.557E-02 ( 6.557E-02 )  6.568E-02 ( 6.621E-02 )  6.666E-02 ( 6.791E-02 )
  1.000E-01  6.556E-02 ( 6.556E-02 )  6.568E-02 ( 6.619E-02 )  6.666E-02 ( 6.789E-02 )
  1.585E-01  6.553E-02 ( 6.553E-02 )  6.566E-02 ( 6.617E-02 )  6.663E-02 ( 6.786E-02 )
  2.512E-01  6.548E-02 ( 6.548E-02 )  6.560E-02 ( 6.613E-02 )  6.658E-02 ( 6.782E-02 )
  3.981E-01  6.536E-02 ( 6.536E-02 )  6.548E-02 ( 6.602E-02 )  6.644E-02 ( 6.770E-02 )
  6.310E-01  6.502E-02 ( 6.502E-02 )  6.516E-02 ( 6.568E-02 )  6.611E-02 ( 6.735E-02 )
  1.000E+00  6.423E-02 ( 6.423E-02 )  6.437E-02 ( 6.486E-02 )  6.526E-02 ( 6.645E-02 )
  1.585E+00  6.231E-02 ( 6.231E-02 )  6.242E-02 ( 6.287E-02 )  6.318E-02 ( 6.426E-02 )
  2.512E+00  5.770E-02 ( 5.770E-02 )  5.770E-02 ( 5.807E-02 )  5.826E-02 ( 5.901E-02 )
  3.981E+00  4.752E-02 ( 4.752E-02 )  4.749E-02 ( 4.757E-02 )  4.761E-02 ( 4.777E-02 )
  6.310E+00  3.049E-02 ( 3.049E-02 )  3.050E-02 ( 3.029E-02 )  3.033E-02 ( 2.985E-02 )
  1.000E+01  1.353E-02 ( 1.353E-02 )  1.351E-02 ( 1.335E-02 )  1.327E-02 ( 1.293E-02 )
  1.585E+01  4.418E-03 ( 4.418E-03 )  4.387E-03 ( 4.351E-03 )  4.271E-03 ( 4.199E-03 )
  2.512E+01  1.297E-03 ( 1.297E-03 )  1.288E-03 ( 1.283E-03 )  1.257E-03 ( 1.249E-03 )
  3.981E+01  3.777E-04 ( 3.777E-04 )  3.766E-04 ( 3.760E-04 )  3.757E-04 ( 3.747E-04 )
  6.309E+01  1.107E-04 ( 1.107E-04 )  1.109E-04 ( 1.108E-04 )  1.135E-04 ( 1.134E-04 )
  1.000E+02  3.425E-05 ( 3.425E-05 )  3.427E-05 ( 3.426E-05 )  3.428E-05 ( 3.426E-05 )
  1.585E+02  1.072E-05 ( 1.072E-05 )  1.072E-05 ( 1.072E-05 )  1.072E-05 ( 1.072E-05 )
  2.512E+02  3.397E-06 ( 3.397E-06 )  3.397E-06 ( 3.397E-06 )  3.397E-06 ( 3.397E-06 )
