           N LOWER =  2  N UPPER= 13  WAVELENGTH (angstroms)=  3735.47
                electronic density(1/cm**3)       1.000E+14
                conversion factor for wlengths=f0 2.696E+00
                wings factor                  =   1.798E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            3.870E-01                2.736E-01                1.935E-01
width Stark         8.899E-01                9.180E-01                9.254E-01
width incl.Dop.     8.899E-01                9.180E-01                9.254E-01

  0.000E+00  4.575E-01 ( 4.575E-01 )  4.438E-01 ( 4.438E-01 )  4.398E-01 ( 4.398E-01 )
  2.512E-02  4.562E-01 ( 4.562E-01 )  4.427E-01 ( 4.427E-01 )  4.388E-01 ( 4.388E-01 )
  3.981E-02  4.554E-01 ( 4.554E-01 )  4.421E-01 ( 4.421E-01 )  4.383E-01 ( 4.383E-01 )
  6.310E-02  4.543E-01 ( 4.543E-01 )  4.411E-01 ( 4.411E-01 )  4.374E-01 ( 4.374E-01 )
  1.000E-01  4.524E-01 ( 4.524E-01 )  4.395E-01 ( 4.395E-01 )  4.359E-01 ( 4.359E-01 )
  1.585E-01  4.463E-01 ( 4.463E-01 )  4.343E-01 ( 4.343E-01 )  4.310E-01 ( 4.310E-01 )
  2.512E-01  4.318E-01 ( 4.318E-01 )  4.215E-01 ( 4.215E-01 )  4.189E-01 ( 4.189E-01 )
  3.981E-01  3.971E-01 ( 3.971E-01 )  3.902E-01 ( 3.902E-01 )  3.886E-01 ( 3.886E-01 )
  6.310E-01  3.190E-01 ( 3.190E-01 )  3.182E-01 ( 3.182E-01 )  3.180E-01 ( 3.180E-01 )
  1.000E+00  1.904E-01 ( 1.904E-01 )  1.944E-01 ( 1.944E-01 )  1.950E-01 ( 1.950E-01 )
  1.585E+00  7.591E-02 ( 7.591E-02 )  7.835E-02 ( 7.835E-02 )  7.880E-02 ( 7.880E-02 )
  2.512E+00  2.348E-02 ( 2.348E-02 )  2.403E-02 ( 2.403E-02 )  2.414E-02 ( 2.414E-02 )
  3.981E+00  6.879E-03 ( 6.879E-03 )  6.950E-03 ( 6.950E-03 )  6.972E-03 ( 6.972E-03 )
  6.310E+00  1.966E-03 ( 1.966E-03 )  1.972E-03 ( 1.972E-03 )  1.975E-03 ( 1.975E-03 )
  1.000E+01  6.002E-04 ( 6.002E-04 )  6.010E-04 ( 6.010E-04 )  6.014E-04 ( 6.014E-04 )
  1.585E+01  1.869E-04 ( 1.869E-04 )  1.870E-04 ( 1.870E-04 )  1.870E-04 ( 1.870E-04 )
  2.512E+01  5.940E-05 ( 5.940E-05 )  5.942E-05 ( 5.942E-05 )  5.943E-05 ( 5.943E-05 )
  3.981E+01  1.912E-05 ( 1.912E-05 )  1.912E-05 ( 1.912E-05 )  1.913E-05 ( 1.913E-05 )
  6.310E+01  6.238E-06 ( 6.238E-06 )  6.239E-06 ( 6.239E-06 )  6.239E-06 ( 6.239E-06 )
  1.000E+02  2.076E-06 ( 2.076E-06 )  2.076E-06 ( 2.076E-06 )  2.076E-06 ( 2.076E-06 )
  1.585E+02  7.115E-07 ( 7.115E-07 )  7.115E-07 ( 7.115E-07 )  7.115E-07 ( 7.115E-07 )
  2.512E+02  2.547E-07 ( 2.547E-07 )  2.547E-07 ( 2.547E-07 )  2.547E-07 ( 2.547E-07 )
  3.981E+02  9.697E-08 ( 9.697E-08 )  9.697E-08 ( 9.697E-08 )  9.697E-08 ( 9.697E-08 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            1.370E-01                9.698E-02                6.866E-02
width Stark         9.152E-01                8.913E-01                8.583E-01
width incl.Dop.     9.152E-01                8.969E-01                8.704E-01

  0.000E+00  4.438E-01 ( 4.438E-01 )  4.524E-01 ( 4.548E-01 )  4.662E-01 ( 4.719E-01 )
  2.512E-02  4.428E-01 ( 4.428E-01 )  4.522E-01 ( 4.539E-01 )  4.660E-01 ( 4.708E-01 )
  3.981E-02  4.423E-01 ( 4.423E-01 )  4.519E-01 ( 4.533E-01 )  4.656E-01 ( 4.702E-01 )
  6.310E-02  4.414E-01 ( 4.414E-01 )  4.510E-01 ( 4.525E-01 )  4.646E-01 ( 4.693E-01 )
  1.000E-01  4.400E-01 ( 4.400E-01 )  4.489E-01 ( 4.511E-01 )  4.621E-01 ( 4.677E-01 )
  1.585E-01  4.350E-01 ( 4.350E-01 )  4.434E-01 ( 4.455E-01 )  4.558E-01 ( 4.613E-01 )
  2.512E-01  4.222E-01 ( 4.222E-01 )  4.296E-01 ( 4.315E-01 )  4.400E-01 ( 4.450E-01 )
  3.981E-01  3.907E-01 ( 3.907E-01 )  3.945E-01 ( 3.966E-01 )  4.015E-01 ( 4.052E-01 )
  6.310E-01  3.176E-01 ( 3.176E-01 )  3.179E-01 ( 3.179E-01 )  3.181E-01 ( 3.185E-01 )
  1.000E+00  1.933E-01 ( 1.933E-01 )  1.907E-01 ( 1.896E-01 )  1.871E-01 ( 1.844E-01 )
  1.585E+00  7.783E-02 ( 7.783E-02 )  7.603E-02 ( 7.534E-02 )  7.320E-02 ( 7.176E-02 )
  2.512E+00  2.389E-02 ( 2.389E-02 )  2.332E-02 ( 2.320E-02 )  2.237E-02 ( 2.214E-02 )
  3.981E+00  6.934E-03 ( 6.934E-03 )  6.825E-03 ( 6.811E-03 )  6.610E-03 ( 6.583E-03 )
  6.310E+00  2.053E-03 ( 2.053E-03 )  2.040E-03 ( 2.038E-03 )  2.002E-03 ( 1.999E-03 )
  1.000E+01  6.046E-04 ( 6.046E-04 )  6.045E-04 ( 6.043E-04 )  6.195E-04 ( 6.191E-04 )
  1.585E+01  1.881E-04 ( 1.881E-04 )  1.871E-04 ( 1.871E-04 )  1.878E-04 ( 1.877E-04 )
  2.512E+01  5.948E-05 ( 5.948E-05 )  5.944E-05 ( 5.944E-05 )  5.944E-05 ( 5.944E-05 )
  3.981E+01  1.913E-05 ( 1.913E-05 )  1.913E-05 ( 1.913E-05 )  1.913E-05 ( 1.913E-05 )
  6.310E+01  6.239E-06 ( 6.239E-06 )  6.239E-06 ( 6.239E-06 )  6.239E-06 ( 6.239E-06 )
  1.000E+02  2.076E-06 ( 2.076E-06 )  2.076E-06 ( 2.076E-06 )  2.076E-06 ( 2.076E-06 )
  1.585E+02  7.115E-07 ( 7.115E-07 )  7.115E-07 ( 7.115E-07 )  7.115E-07 ( 7.115E-07 )
  2.512E+02  2.547E-07 ( 2.547E-07 )  2.547E-07 ( 2.547E-07 )  2.547E-07 ( 2.547E-07 )
  3.981E+02  9.697E-08 ( 9.697E-08 )  9.697E-08 ( 9.697E-08 )  9.697E-08 ( 9.697E-08 )

T(K)                1.585E+05                3.162E+05                6.310E+05
RO/Debye            4.861E-02                3.441E-02                2.436E-02
width Stark         8.210E-01                7.820E-01                7.421E-01
width incl.Dop.     8.480E-01                8.415E-01                8.658E-01

  0.000E+00  4.797E-01 ( 4.933E-01 )  4.865E-01 ( 5.179E-01 )  4.778E-01 ( 5.448E-01 )
  2.512E-02  4.794E-01 ( 4.921E-01 )  4.861E-01 ( 5.164E-01 )  4.775E-01 ( 5.430E-01 )
  3.981E-02  4.790E-01 ( 4.914E-01 )  4.856E-01 ( 5.156E-01 )  4.770E-01 ( 5.419E-01 )
  6.310E-02  4.778E-01 ( 4.902E-01 )  4.844E-01 ( 5.142E-01 )  4.759E-01 ( 5.403E-01 )
  1.000E-01  4.749E-01 ( 4.884E-01 )  4.813E-01 ( 5.121E-01 )  4.730E-01 ( 5.376E-01 )
  1.585E-01  4.677E-01 ( 4.808E-01 )  4.736E-01 ( 5.029E-01 )  4.658E-01 ( 5.268E-01 )
  2.512E-01  4.499E-01 ( 4.616E-01 )  4.549E-01 ( 4.802E-01 )  4.483E-01 ( 5.002E-01 )
  3.981E-01  4.079E-01 ( 4.155E-01 )  4.112E-01 ( 4.269E-01 )  4.076E-01 ( 4.388E-01 )
