           N LOWER =  3  N UPPER= 17  WAVELENGTH (angstroms)=  8469.63
                electronic density(1/cm**3)       3.162E+10
                conversion factor for wlengths=f0 1.251E-02
                wings factor                  =   4.711E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.010E-01                7.143E-02                5.051E-02
width Stark         6.404E+00                6.167E+00                5.945E+00
width incl.Dop.     1.489E+01                1.970E+01                2.636E+01

  0.000E+00  2.936E-02 ( 5.983E-02 )  2.289E-02 ( 6.208E-02 )  1.724E-02 ( 6.468E-02 )
  1.585E-02  2.936E-02 ( 5.983E-02 )  2.289E-02 ( 6.207E-02 )  1.724E-02 ( 6.468E-02 )
  2.512E-02  2.936E-02 ( 5.982E-02 )  2.289E-02 ( 6.207E-02 )  1.724E-02 ( 6.467E-02 )
  3.981E-02  2.936E-02 ( 5.982E-02 )  2.289E-02 ( 6.207E-02 )  1.724E-02 ( 6.467E-02 )
  6.310E-02  2.936E-02 ( 5.982E-02 )  2.289E-02 ( 6.206E-02 )  1.724E-02 ( 6.466E-02 )
  1.000E-01  2.936E-02 ( 5.981E-02 )  2.289E-02 ( 6.204E-02 )  1.724E-02 ( 6.464E-02 )
  1.585E-01  2.935E-02 ( 5.980E-02 )  2.289E-02 ( 6.202E-02 )  1.724E-02 ( 6.461E-02 )
  2.512E-01  2.935E-02 ( 5.978E-02 )  2.289E-02 ( 6.199E-02 )  1.724E-02 ( 6.457E-02 )
  3.981E-01  2.934E-02 ( 5.969E-02 )  2.288E-02 ( 6.188E-02 )  1.724E-02 ( 6.445E-02 )
  6.310E-01  2.932E-02 ( 5.940E-02 )  2.287E-02 ( 6.157E-02 )  1.724E-02 ( 6.410E-02 )
  1.000E+00  2.926E-02 ( 5.869E-02 )  2.285E-02 ( 6.080E-02 )  1.723E-02 ( 6.323E-02 )
  1.585E+00  2.912E-02 ( 5.697E-02 )  2.278E-02 ( 5.889E-02 )  1.720E-02 ( 6.109E-02 )
  2.512E+00  2.876E-02 ( 5.296E-02 )  2.262E-02 ( 5.447E-02 )  1.713E-02 ( 5.617E-02 )
  3.981E+00  2.789E-02 ( 4.449E-02 )  2.222E-02 ( 4.523E-02 )  1.696E-02 ( 4.602E-02 )
  6.310E+00  2.582E-02 ( 3.031E-02 )  2.125E-02 ( 3.011E-02 )  1.655E-02 ( 2.980E-02 )
  1.000E+01  2.131E-02 ( 1.487E-02 )  1.900E-02 ( 1.432E-02 )  1.556E-02 ( 1.368E-02 )
  1.585E+01  1.337E-02 ( 5.319E-03 )  1.438E-02 ( 5.009E-03 )  1.334E-02 ( 4.685E-03 )
  2.512E+01  4.656E-03 ( 1.645E-03 )  7.307E-03 ( 1.540E-03 )  9.087E-03 ( 1.437E-03 )
  3.981E+01  8.083E-04 ( 5.029E-04 )  1.627E-03 ( 4.737E-04 )  3.566E-03 ( 4.431E-04 )
  6.310E+01  1.791E-04 ( 1.564E-04 )  2.102E-04 ( 1.491E-04 )  4.720E-04 ( 1.401E-04 )
  1.000E+02  5.140E-05 ( 4.895E-05 )  5.230E-05 ( 4.726E-05 )  5.679E-05 ( 4.482E-05 )
  1.585E+02  1.551E-05 ( 1.522E-05 )  1.556E-05 ( 1.498E-05 )  1.554E-05 ( 1.438E-05 )
  2.512E+02  4.781E-06 ( 4.746E-06 )  4.838E-06 ( 4.769E-06 )  4.801E-06 ( 4.667E-06 )
  3.981E+02  1.501E-06 ( 1.497E-06 )  1.506E-06 ( 1.497E-06 )  1.514E-06 ( 1.497E-06 )
  6.309E+02  4.735E-07 ( 4.730E-07 )  4.741E-07 ( 4.730E-07 )  4.752E-07 ( 4.730E-07 )
  1.000E+03  1.497E-07 ( 1.496E-07 )  1.498E-07 ( 1.496E-07 )  1.499E-07 ( 1.496E-07 )
  1.585E+03  4.739E-08 ( 4.739E-08 )  4.740E-08 ( 4.739E-08 )  4.742E-08 ( 4.739E-08 )
  2.512E+03  1.503E-08 ( 1.503E-08 )  1.503E-08 ( 1.503E-08 )  1.503E-08 ( 1.503E-08 )
  3.981E+03  4.777E-09 ( 4.777E-09 )  4.777E-09 ( 4.777E-09 )  4.777E-09 ( 4.777E-09 )
  6.309E+03  1.497E-09 ( 1.497E-09 )  1.523E-09 ( 1.523E-09 )  1.523E-09 ( 1.523E-09 )
  1.000E+04  4.745E-10 ( 4.745E-10 )  4.745E-10 ( 4.745E-10 )  4.876E-10 ( 4.876E-10 )
  1.585E+04                           1.507E-10 ( 1.507E-10 )  1.507E-10 ( 1.507E-10 )
  2.512E+04                                                    4.797E-11 ( 4.797E-11 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            3.576E-02                2.531E-02                1.792E-02
width Stark         5.712E+00                5.450E+00                5.133E+00
width incl.Dop.     3.597E+01                5.027E+01                7.036E+01

  0.000E+00  1.270E-02 ( 6.761E-02 )  9.200E-03 ( 7.110E-02 )  6.611E-03 ( 7.555E-02 )
  2.512E-02  1.270E-02 ( 6.759E-02 )  9.200E-03 ( 7.108E-02 )  6.611E-03 ( 7.552E-02 )
  3.981E-02  1.270E-02 ( 6.758E-02 )  9.200E-03 ( 7.106E-02 )  6.611E-03 ( 7.550E-02 )
  6.310E-02  1.270E-02 ( 6.756E-02 )  9.200E-03 ( 7.104E-02 )  6.611E-03 ( 7.548E-02 )
  1.000E-01  1.270E-02 ( 6.753E-02 )  9.200E-03 ( 7.101E-02 )  6.611E-03 ( 7.543E-02 )
  1.585E-01  1.270E-02 ( 6.749E-02 )  9.200E-03 ( 7.095E-02 )  6.611E-03 ( 7.537E-02 )
  2.512E-01  1.270E-02 ( 6.741E-02 )  9.200E-03 ( 7.087E-02 )  6.611E-03 ( 7.526E-02 )
  3.981E-01  1.270E-02 ( 6.729E-02 )  9.200E-03 ( 7.073E-02 )  6.611E-03 ( 7.509E-02 )
  6.310E-01  1.270E-02 ( 6.696E-02 )  9.199E-03 ( 7.034E-02 )  6.611E-03 ( 7.462E-02 )
  1.000E+00  1.269E-02 ( 6.597E-02 )  9.197E-03 ( 6.921E-02 )  6.610E-03 ( 7.326E-02 )
  1.585E+00  1.268E-02 ( 6.357E-02 )  9.194E-03 ( 6.648E-02 )  6.609E-03 ( 7.004E-02 )
  2.512E+00  1.266E-02 ( 5.807E-02 )  9.184E-03 ( 6.020E-02 )  6.605E-03 ( 6.266E-02 )
  3.981E+00  1.259E-02 ( 4.679E-02 )  9.159E-03 ( 4.746E-02 )  6.596E-03 ( 4.791E-02 )
  6.310E+00  1.243E-02 ( 2.932E-02 )  9.097E-03 ( 2.857E-02 )  6.573E-03 ( 2.743E-02 )
  1.000E+01  1.203E-02 ( 1.299E-02 )  8.944E-03 ( 1.220E-02 )  6.516E-03 ( 1.129E-02 )
  1.585E+01  1.108E-02 ( 4.377E-03 )  8.571E-03 ( 4.073E-03 )  6.376E-03 ( 3.772E-03 )
  2.512E+01  9.021E-03 ( 1.341E-03 )  7.702E-03 ( 1.231E-03 )  6.037E-03 ( 1.170E-03 )
  3.981E+01  5.405E-03 ( 4.132E-04 )  5.891E-03 ( 3.688E-04 )  5.262E-03 ( 3.575E-04 )
  6.310E+01  1.547E-03 ( 1.308E-04 )  3.016E-03 ( 1.182E-04 )  3.729E-03 ( 1.105E-04 )
  1.000E+02  1.164E-04 ( 4.204E-05 )  5.871E-04 ( 3.861E-05 )  1.577E-03 ( 3.598E-05 )
  1.585E+02  1.611E-05 ( 1.359E-05 )  2.580E-05 ( 1.271E-05 )  1.922E-04 ( 1.184E-05 )
  2.512E+02  4.721E-06 ( 4.455E-06 )  4.749E-06 ( 4.194E-06 )  5.959E-06 ( 3.915E-06 )
  3.981E+02  1.487E-06 ( 1.453E-06 )  1.445E-06 ( 1.381E-06 )  1.426E-06 ( 1.296E-06 )
  6.310E+02  4.751E-07 ( 4.709E-07 )  4.607E-07 ( 4.527E-07 )  4.436E-07 ( 4.282E-07 )
  1.000E+03  1.510E-07 ( 1.504E-07 )  1.485E-07 ( 1.475E-07 )  1.428E-07 ( 1.409E-07 )
  1.585E+03  4.744E-08 ( 4.738E-08 )  4.755E-08 ( 4.742E-08 )  4.635E-08 ( 4.609E-08 )
  2.512E+03  1.503E-08 ( 1.502E-08 )  1.504E-08 ( 1.502E-08 )  1.501E-08 ( 1.498E-08 )
  3.981E+03  4.777E-09 ( 4.776E-09 )  4.778E-09 ( 4.776E-09 )  4.811E-09 ( 4.807E-09 )
  6.310E+03  1.523E-09 ( 1.522E-09 )  1.523E-09 ( 1.522E-09 )  1.523E-09 ( 1.522E-09 )
  1.000E+04  4.875E-10 ( 4.875E-10 )  4.875E-10 ( 4.875E-10 )  4.875E-10 ( 4.875E-10 )
  1.585E+04  1.507E-10 ( 1.507E-10 )  1.573E-10 ( 1.573E-10 )  1.573E-10 ( 1.573E-10 )
  2.512E+04  4.796E-11 ( 4.796E-11 )  4.796E-11 ( 4.796E-11 )  5.129E-11 ( 5.129E-11 )

T(K)                1.585E+05                3.162E+05                6.310E+05
RO/Debye            1.269E-02                8.981E-03                6.358E-03
width Stark         4.734E+00                4.186E+00                3.636E+00
width incl.Dop.     9.752E+01                1.380E+02                1.958E+02

  0.000E+00  4.721E-03 ( 8.148E-02 )  3.361E-03 ( 8.991E-02 )  2.388E-03 ( 1.020E-01 )
  2.512E-02  4.721E-03 ( 8.144E-02 )  3.361E-03 ( 8.986E-02 )  2.388E-03 ( 1.019E-01 )
