           N LOWER =  3  N UPPER= 11  WAVELENGTH (angstroms)=  8865.27
                electronic density(1/cm**3)       3.162E+13
                conversion factor for wlengths=f0 1.251E+00
                wings factor                  =   1.449E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            3.194E-01                2.259E-01                1.597E-01
width Stark         3.353E+00                3.375E+00                3.331E+00
width incl.Dop.     3.353E+00                3.375E+00                3.331E+00

  0.000E+00  1.191E-01 ( 1.191E-01 )  1.183E-01 ( 1.183E-01 )  1.198E-01 ( 1.198E-01 )
  6.310E-03  1.190E-01 ( 1.190E-01 )  1.183E-01 ( 1.183E-01 )  1.198E-01 ( 1.198E-01 )
  1.000E-02  1.190E-01 ( 1.190E-01 )  1.183E-01 ( 1.183E-01 )  1.198E-01 ( 1.198E-01 )
  1.585E-02  1.190E-01 ( 1.190E-01 )  1.183E-01 ( 1.183E-01 )  1.198E-01 ( 1.198E-01 )
  2.512E-02  1.190E-01 ( 1.190E-01 )  1.183E-01 ( 1.183E-01 )  1.198E-01 ( 1.198E-01 )
  3.981E-02  1.190E-01 ( 1.190E-01 )  1.182E-01 ( 1.182E-01 )  1.197E-01 ( 1.197E-01 )
  6.310E-02  1.190E-01 ( 1.190E-01 )  1.182E-01 ( 1.182E-01 )  1.197E-01 ( 1.197E-01 )
  1.000E-01  1.189E-01 ( 1.189E-01 )  1.182E-01 ( 1.182E-01 )  1.197E-01 ( 1.197E-01 )
  1.585E-01  1.188E-01 ( 1.188E-01 )  1.180E-01 ( 1.180E-01 )  1.196E-01 ( 1.196E-01 )
  2.512E-01  1.184E-01 ( 1.184E-01 )  1.178E-01 ( 1.178E-01 )  1.193E-01 ( 1.193E-01 )
  3.981E-01  1.176E-01 ( 1.176E-01 )  1.170E-01 ( 1.170E-01 )  1.185E-01 ( 1.185E-01 )
  6.310E-01  1.156E-01 ( 1.156E-01 )  1.151E-01 ( 1.151E-01 )  1.165E-01 ( 1.165E-01 )
  1.000E+00  1.109E-01 ( 1.109E-01 )  1.105E-01 ( 1.105E-01 )  1.117E-01 ( 1.117E-01 )
  1.585E+00  1.000E-01 ( 1.000E-01 )  9.979E-02 ( 9.979E-02 )  1.005E-01 ( 1.005E-01 )
  2.512E+00  7.790E-02 ( 7.790E-02 )  7.796E-02 ( 7.796E-02 )  7.803E-02 ( 7.803E-02 )
  3.981E+00  4.581E-02 ( 4.581E-02 )  4.594E-02 ( 4.594E-02 )  4.551E-02 ( 4.551E-02 )
  6.310E+00  1.868E-02 ( 1.868E-02 )  1.869E-02 ( 1.869E-02 )  1.833E-02 ( 1.833E-02 )
  1.000E+01  5.916E-03 ( 5.916E-03 )  5.903E-03 ( 5.903E-03 )  5.771E-03 ( 5.771E-03 )
  1.585E+01  1.752E-03 ( 1.752E-03 )  1.749E-03 ( 1.749E-03 )  1.720E-03 ( 1.720E-03 )
  2.512E+01  5.194E-04 ( 5.194E-04 )  5.194E-04 ( 5.194E-04 )  5.154E-04 ( 5.154E-04 )
  3.981E+01  1.529E-04 ( 1.529E-04 )  1.531E-04 ( 1.531E-04 )  1.531E-04 ( 1.531E-04 )
  6.310E+01  4.776E-05 ( 4.776E-05 )  4.778E-05 ( 4.778E-05 )  4.778E-05 ( 4.778E-05 )
