           N LOWER =  2  N UPPER= 12  WAVELENGTH (angstroms)=  3751.25
                electronic density(1/cm**3)       3.162E+14
                conversion factor for wlengths=f0 5.808E+00
                wings factor                  =   1.427E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            4.689E-01                3.315E-01                2.344E-01
width Stark         7.499E-01                7.864E-01                8.042E-01
width incl.Dop.     7.499E-01                7.864E-01                8.042E-01

  0.000E+00  5.471E-01 ( 5.471E-01 )  5.246E-01 ( 5.246E-01 )  5.136E-01 ( 5.136E-01 )
  2.512E-02  5.448E-01 ( 5.448E-01 )  5.227E-01 ( 5.227E-01 )  5.120E-01 ( 5.120E-01 )
  3.981E-02  5.435E-01 ( 5.435E-01 )  5.216E-01 ( 5.216E-01 )  5.110E-01 ( 5.110E-01 )
  6.310E-02  5.414E-01 ( 5.414E-01 )  5.199E-01 ( 5.199E-01 )  5.095E-01 ( 5.095E-01 )
  1.000E-01  5.381E-01 ( 5.381E-01 )  5.171E-01 ( 5.171E-01 )  5.071E-01 ( 5.071E-01 )
  1.585E-01  5.273E-01 ( 5.273E-01 )  5.081E-01 ( 5.081E-01 )  4.989E-01 ( 4.989E-01 )
  2.512E-01  5.020E-01 ( 5.020E-01 )  4.866E-01 ( 4.866E-01 )  4.792E-01 ( 4.792E-01 )
  3.981E-01  4.432E-01 ( 4.432E-01 )  4.355E-01 ( 4.355E-01 )  4.317E-01 ( 4.317E-01 )
  6.310E-01  3.243E-01 ( 3.243E-01 )  3.271E-01 ( 3.271E-01 )  3.282E-01 ( 3.282E-01 )
  1.000E+00  1.667E-01 ( 1.667E-01 )  1.732E-01 ( 1.732E-01 )  1.761E-01 ( 1.761E-01 )
  1.585E+00  5.949E-02 ( 5.949E-02 )  6.201E-02 ( 6.201E-02 )  6.323E-02 ( 6.323E-02 )
  2.512E+00  1.796E-02 ( 1.796E-02 )  1.843E-02 ( 1.843E-02 )  1.867E-02 ( 1.867E-02 )
  3.981E+00  5.338E-03 ( 5.338E-03 )  5.392E-03 ( 5.392E-03 )  5.422E-03 ( 5.422E-03 )
  6.310E+00  1.554E-03 ( 1.554E-03 )  1.559E-03 ( 1.559E-03 )  1.562E-03 ( 1.562E-03 )
  1.000E+01  4.804E-04 ( 4.804E-04 )  4.811E-04 ( 4.811E-04 )  4.816E-04 ( 4.816E-04 )
  1.585E+01  1.518E-04 ( 1.518E-04 )  1.520E-04 ( 1.520E-04 )  1.520E-04 ( 1.520E-04 )
  2.512E+01  4.908E-05 ( 4.908E-05 )  4.910E-05 ( 4.910E-05 )  4.911E-05 ( 4.911E-05 )
  3.981E+01  1.618E-05 ( 1.618E-05 )  1.619E-05 ( 1.619E-05 )  1.619E-05 ( 1.619E-05 )
  6.310E+01  5.476E-06 ( 5.476E-06 )  5.482E-06 ( 5.482E-06 )  5.482E-06 ( 5.482E-06 )
  1.000E+02  1.927E-06 ( 1.927E-06 )  1.928E-06 ( 1.928E-06 )  1.928E-06 ( 1.928E-06 )
  1.585E+02  7.168E-07 ( 7.168E-07 )  7.168E-07 ( 7.168E-07 )  7.168E-07 ( 7.168E-07 )
  2.512E+02  2.869E-07 ( 2.869E-07 )  2.869E-07 ( 2.869E-07 )  2.869E-07 ( 2.869E-07 )
  0.000E+00                           1.243E-07 ( 1.243E-07 )  1.243E-07 ( 1.243E-07 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            1.660E-01                1.175E-01                8.318E-02
width Stark         8.044E-01                7.895E-01                7.631E-01
width incl.Dop.     8.044E-01                7.895E-01                7.631E-01

