           N LOWER =  3  N UPPER= 20  WAVELENGTH (angstroms)=  8394.75
                electronic density(1/cm**3)       3.162E+11
                conversion factor for wlengths=f0 5.808E-02
                wings factor                  =   7.481E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.483E-01                1.048E-01                7.413E-02
width Stark         1.059E+01                1.023E+01                9.788E+00
width incl.Dop.     1.108E+01                1.124E+01                1.172E+01

  0.000E+00  3.637E-02 ( 3.743E-02 )  3.606E-02 ( 3.831E-02 )  3.503E-02 ( 3.969E-02 )
  2.512E-02  3.637E-02 ( 3.742E-02 )  3.606E-02 ( 3.830E-02 )  3.503E-02 ( 3.969E-02 )
  3.981E-02  3.637E-02 ( 3.742E-02 )  3.606E-02 ( 3.830E-02 )  3.503E-02 ( 3.969E-02 )
  6.310E-02  3.637E-02 ( 3.742E-02 )  3.606E-02 ( 3.830E-02 )  3.503E-02 ( 3.968E-02 )
  1.000E-01  3.637E-02 ( 3.741E-02 )  3.605E-02 ( 3.829E-02 )  3.503E-02 ( 3.968E-02 )
  1.585E-01  3.636E-02 ( 3.741E-02 )  3.605E-02 ( 3.829E-02 )  3.502E-02 ( 3.967E-02 )
  2.512E-01  3.635E-02 ( 3.739E-02 )  3.604E-02 ( 3.828E-02 )  3.502E-02 ( 3.966E-02 )
  3.981E-01  3.633E-02 ( 3.737E-02 )  3.602E-02 ( 3.826E-02 )  3.500E-02 ( 3.964E-02 )
  6.310E-01  3.628E-02 ( 3.732E-02 )  3.597E-02 ( 3.821E-02 )  3.495E-02 ( 3.958E-02 )
  1.000E+00  3.615E-02 ( 3.717E-02 )  3.584E-02 ( 3.805E-02 )  3.483E-02 ( 3.941E-02 )
  1.585E+00  3.582E-02 ( 3.682E-02 )  3.551E-02 ( 3.767E-02 )  3.453E-02 ( 3.898E-02 )
  2.512E+00  3.500E-02 ( 3.596E-02 )  3.470E-02 ( 3.672E-02 )  3.380E-02 ( 3.790E-02 )
  3.981E+00  3.303E-02 ( 3.383E-02 )  3.276E-02 ( 3.439E-02 )  3.204E-02 ( 3.526E-02 )
  6.310E+00  2.854E-02 ( 2.889E-02 )  2.840E-02 ( 2.907E-02 )  2.807E-02 ( 2.936E-02 )
  1.000E+01  2.009E-02 ( 1.976E-02 )  2.020E-02 ( 1.956E-02 )  2.048E-02 ( 1.927E-02 )
  1.585E+01  9.804E-03 ( 9.415E-03 )  9.958E-03 ( 9.169E-03 )  1.040E-02 ( 8.812E-03 )
  2.512E+01  3.300E-03 ( 3.192E-03 )  3.315E-03 ( 3.096E-03 )  3.400E-03 ( 2.950E-03 )
  3.981E+01  9.521E-04 ( 9.381E-04 )  9.450E-04 ( 9.169E-04 )  9.371E-04 ( 8.813E-04 )
  6.310E+01  2.722E-04 ( 2.706E-04 )  2.746E-04 ( 2.715E-04 )  2.707E-04 ( 2.646E-04 )
  1.000E+02  7.937E-05 ( 7.919E-05 )  8.144E-05 ( 8.107E-05 )  8.179E-05 ( 8.109E-05 )
  1.585E+02  2.438E-05 ( 2.436E-05 )  2.440E-05 ( 2.436E-05 )  2.491E-05 ( 2.482E-05 )
  2.512E+02  7.591E-06 ( 7.589E-06 )  7.594E-06 ( 7.589E-06 )  7.599E-06 ( 7.589E-06 )
  3.981E+02  2.394E-06 ( 2.393E-06 )  2.394E-06 ( 2.393E-06 )  2.394E-06 ( 2.393E-06 )
  6.310E+02  7.578E-07 ( 7.577E-07 )  7.578E-07 ( 7.577E-07 )  7.579E-07 ( 7.577E-07 )
  1.000E+03  2.407E-07 ( 2.407E-07 )  2.407E-07 ( 2.407E-07 )  2.407E-07 ( 2.407E-07 )
  1.585E+03  5.626E-07 ( 5.626E-07 )  7.679E-08 ( 7.679E-08 )  7.680E-08 ( 7.679E-08 )
  2.512E+03  1.785E-07 ( 1.785E-07 )  1.785E-07 ( 1.785E-07 )  1.785E-07 ( 1.785E-07 )
  3.981E+03  5.672E-08 ( 5.672E-08 )  5.672E-08 ( 5.672E-08 )  5.672E-08 ( 5.672E-08 )
  6.310E+03  1.808E-08 ( 1.808E-08 )  1.808E-08 ( 1.808E-08 )  1.808E-08 ( 1.808E-08 )
  1.000E+04  5.786E-09 ( 5.786E-09 )  5.786E-09 ( 5.786E-09 )  5.786E-09 ( 5.786E-09 )
  1.585E+04  1.864E-09 ( 1.864E-09 )  1.864E-09 ( 1.864E-09 )  1.864E-09 ( 1.864E-09 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            5.248E-02                3.716E-02                2.630E-02
width Stark         9.384E+00                8.974E+00                8.568E+00
width incl.Dop.     1.281E+01                1.475E+01                1.848E+01

  0.000E+00  3.260E-02 ( 4.144E-02 )  2.871E-02 ( 4.345E-02 )  2.382E-02 ( 4.566E-02 )
  6.310E-02  3.260E-02 ( 4.141E-02 )  2.871E-02 ( 4.342E-02 )  2.382E-02 ( 4.562E-02 )
  1.000E-01  3.260E-02 ( 4.140E-02 )  2.871E-02 ( 4.341E-02 )  2.382E-02 ( 4.560E-02 )
  1.585E-01  3.259E-02 ( 4.137E-02 )  2.871E-02 ( 4.338E-02 )  2.382E-02 ( 4.557E-02 )
  2.512E-01  3.259E-02 ( 4.134E-02 )  2.871E-02 ( 4.334E-02 )  2.382E-02 ( 4.552E-02 )
  3.981E-01  3.257E-02 ( 4.128E-02 )  2.870E-02 ( 4.327E-02 )  2.381E-02 ( 4.544E-02 )
  6.310E-01  3.254E-02 ( 4.119E-02 )  2.868E-02 ( 4.317E-02 )  2.380E-02 ( 4.531E-02 )
  1.000E+00  3.245E-02 ( 4.105E-02 )  2.862E-02 ( 4.300E-02 )  2.377E-02 ( 4.511E-02 )
  1.585E+00  3.222E-02 ( 4.062E-02 )  2.847E-02 ( 4.248E-02 )  2.369E-02 ( 4.450E-02 )
  2.512E+00  3.165E-02 ( 3.935E-02 )  2.811E-02 ( 4.099E-02 )  2.350E-02 ( 4.277E-02 )
  3.981E+00  3.028E-02 ( 3.631E-02 )  2.722E-02 ( 3.748E-02 )  2.302E-02 ( 3.872E-02 )
