           N LOWER =  1  N UPPER= 14  WAVELENGTH (angstroms)=   916.44
                electronic density(1/cm**3)       3.162E+10
                conversion factor for wlengths=f0 1.251E-02
                wings factor                  =   3.319E-03

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.010E-01                7.143E-02                5.051E-02
width Stark         4.936E-02                4.785E-02                4.602E-02
width incl.Dop.     1.331E+00                1.889E+00                2.654E+00

  0.000E+00  3.563E-01 ( 8.128E+00 )  2.525E-01 ( 8.411E+00 )  1.788E-01 ( 8.749E+00 )
  2.512E-03  3.563E-01 ( 8.115E+00 )  2.525E-01 ( 8.392E+00 )  1.788E-01 ( 8.728E+00 )
  3.981E-03  3.563E-01 ( 8.087E+00 )  2.525E-01 ( 8.363E+00 )  1.788E-01 ( 8.696E+00 )
  6.310E-03  3.563E-01 ( 8.018E+00 )  2.525E-01 ( 8.290E+00 )  1.788E-01 ( 8.617E+00 )
  1.000E-02  3.563E-01 ( 7.852E+00 )  2.525E-01 ( 8.109E+00 )  1.788E-01 ( 8.417E+00 )
  1.585E-02  3.563E-01 ( 7.457E+00 )  2.525E-01 ( 7.680E+00 )  1.788E-01 ( 7.947E+00 )
  2.512E-02  3.562E-01 ( 6.591E+00 )  2.525E-01 ( 6.746E+00 )  1.788E-01 ( 6.921E+00 )
  3.981E-02  3.561E-01 ( 4.963E+00 )  2.525E-01 ( 4.998E+00 )  1.788E-01 ( 5.017E+00 )
  6.310E-02  3.557E-01 ( 2.771E+00 )  2.523E-01 ( 2.703E+00 )  1.788E-01 ( 2.609E+00 )
  1.000E-01  3.549E-01 ( 1.078E+00 )  2.520E-01 ( 1.020E+00 )  1.787E-01 ( 9.591E-01 )
  1.585E-01  3.528E-01 ( 3.412E-01 )  2.513E-01 ( 3.196E-01 )  1.784E-01 ( 2.992E-01 )
  2.512E-01  3.475E-01 ( 1.047E-01 )  2.494E-01 ( 9.791E-02 )  1.777E-01 ( 9.138E-02 )
  3.981E-01  3.345E-01 ( 3.284E-02 )  2.447E-01 ( 3.072E-02 )  1.760E-01 ( 2.864E-02 )
  6.310E-01  3.041E-01 ( 1.045E-02 )  2.332E-01 ( 9.842E-03 )  1.718E-01 ( 9.199E-03 )
  1.000E+00  2.393E-01 ( 3.292E-03 )  2.068E-01 ( 3.136E-03 )  1.618E-01 ( 2.945E-03 )
  1.585E+00  1.312E-01 ( 1.060E-03 )  1.529E-01 ( 1.022E-03 )  1.391E-01 ( 9.680E-04 )
  2.512E+00  2.921E-02 ( 3.333E-04 )  7.164E-02 ( 3.308E-04 )  9.506E-02 ( 3.170E-04 )
  3.981E+00  8.103E-04 ( 1.052E-04 )  1.076E-02 ( 1.063E-04 )  3.659E-02 ( 1.032E-04 )
  6.310E+00  3.903E-05 ( 3.323E-05 )  1.366E-04 ( 3.323E-05 )  3.361E-03 ( 3.333E-05 )
  1.000E+01  1.111E-05 ( 1.050E-05 )  1.185E-05 ( 1.050E-05 )  2.194E-05 ( 1.050E-05 )
  1.585E+01  3.393E-06 ( 3.320E-06 )  3.473E-06 ( 3.320E-06 )  3.646E-06 ( 3.320E-06 )
  2.512E+01  1.059E-06 ( 1.050E-06 )  1.068E-06 ( 1.050E-06 )  1.087E-06 ( 1.050E-06 )
  3.981E+01  3.331E-07 ( 3.320E-07 )  3.342E-07 ( 3.320E-07 )  3.365E-07 ( 3.320E-07 )
  6.310E+01  1.051E-07 ( 1.050E-07 )  1.053E-07 ( 1.050E-07 )  1.056E-07 ( 1.050E-07 )
  1.000E+02                           3.325E-08 ( 3.321E-08 )  3.328E-08 ( 3.321E-08 )
  1.585E+02                                                    1.051E-08 ( 1.050E-08 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            3.576E-02                2.531E-02                1.792E-02
width Stark         4.360E-02                4.026E-02                3.709E-02
width incl.Dop.     3.721E+00                5.287E+00                7.506E+00

  0.000E+00  1.266E-01 ( 9.183E+00 )  8.968E-02 ( 9.741E+00 )  6.350E-02 ( 1.052E+01 )
  3.981E-03  1.266E-01 ( 9.120E+00 )  8.968E-02 ( 9.668E+00 )  6.350E-02 ( 1.043E+01 )
  6.310E-03  1.266E-01 ( 9.024E+00 )  8.968E-02 ( 9.558E+00 )  6.350E-02 ( 1.029E+01 )
  1.000E-02  1.266E-01 ( 8.796E+00 )  8.968E-02 ( 9.291E+00 )  6.350E-02 ( 9.957E+00 )
  1.585E-02  1.266E-01 ( 8.268E+00 )  8.968E-02 ( 8.671E+00 )  6.350E-02 ( 9.180E+00 )
  2.512E-02  1.266E-01 ( 7.116E+00 )  8.968E-02 ( 7.324E+00 )  6.350E-02 ( 7.521E+00 )
  3.981E-02  1.266E-01 ( 5.001E+00 )  8.967E-02 ( 4.921E+00 )  6.350E-02 ( 4.746E+00 )
  6.310E-02  1.266E-01 ( 2.482E+00 )  8.967E-02 ( 2.315E+00 )  6.350E-02 ( 2.113E+00 )
  1.000E-01  1.266E-01 ( 8.945E-01 )  8.965E-02 ( 8.256E-01 )  6.349E-02 ( 7.499E-01 )
  1.585E-01  1.265E-01 ( 2.796E-01 )  8.962E-02 ( 2.607E-01 )  6.348E-02 ( 2.411E-01 )
  2.512E-01  1.262E-01 ( 8.559E-02 )  8.953E-02 ( 8.034E-02 )  6.345E-02 ( 7.552E-02 )
  3.981E-01  1.256E-01 ( 2.576E-02 )  8.932E-02 ( 2.416E-02 )  6.337E-02 ( 2.281E-02 )
  6.310E-01  1.241E-01 ( 8.361E-03 )  8.878E-02 ( 7.802E-03 )  6.318E-02 ( 7.318E-03 )
  1.000E+00  1.204E-01 ( 2.747E-03 )  8.744E-02 ( 2.557E-03 )  6.270E-02 ( 2.387E-03 )
  1.585E+00  1.116E-01 ( 9.065E-04 )  8.417E-02 ( 8.442E-04 )  6.151E-02 ( 7.864E-04 )
  2.512E+00  9.222E-02 ( 2.991E-04 )  7.648E-02 ( 2.795E-04 )  5.863E-02 ( 2.601E-04 )
  3.981E+00  5.709E-02 ( 9.842E-05 )  6.013E-02 ( 9.248E-05 )  5.197E-02 ( 8.622E-05 )
  6.310E+00  1.713E-02 ( 3.218E-05 )  3.286E-02 ( 3.050E-05 )  3.838E-02 ( 2.857E-05 )
  1.000E+01  8.453E-04 ( 1.044E-05 )  7.208E-03 ( 1.001E-05 )  1.793E-02 ( 9.443E-06 )
  1.585E+01  4.542E-06 ( 3.359E-06 )  1.638E-04 ( 3.261E-06 )  2.653E-03 ( 3.108E-06 )
  2.512E+01  1.132E-06 ( 1.050E-06 )  1.240E-06 ( 1.054E-06 )  2.317E-05 ( 1.017E-06 )
  3.981E+01  3.411E-07 ( 3.320E-07 )  3.518E-07 ( 3.320E-07 )  3.711E-07 ( 3.300E-07 )
  6.310E+01  1.062E-07 ( 1.050E-07 )  1.073E-07 ( 1.050E-07 )  1.110E-07 ( 1.063E-07 )
  1.000E+02  3.335E-08 ( 3.321E-08 )  3.350E-08 ( 3.321E-08 )  3.381E-08 ( 3.321E-08 )
  1.585E+02  1.052E-08 ( 1.050E-08 )  1.054E-08 ( 1.050E-08 )  1.057E-08 ( 1.050E-08 )
  2.512E+02                           3.329E-09 ( 3.324E-09 )  3.333E-09 ( 3.324E-09 )
  3.981E+02                                                    1.053E-09 ( 1.052E-09 )

T(K)                1.585E+05                3.162E+05                6.310E+05
RO/Debye            1.269E-02                8.981E-03                6.358E-03
width Stark         3.351E-02                2.912E-02                2.393E-02
width incl.Dop.     1.054E+01                1.480E+01                2.103E+01

  0.000E+00  4.498E-02 ( 1.164E+01 )  3.184E-02 ( 1.326E+01 )  2.255E-02 ( 1.556E+01 )
  2.512E-03  4.498E-02 ( 1.159E+01 )  3.184E-02 ( 1.318E+01 )  2.255E-02 ( 1.541E+01 )
  3.981E-03  4.498E-02 ( 1.152E+01 )  3.184E-02 ( 1.306E+01 )  2.255E-02 ( 1.520E+01 )
  6.310E-03  4.498E-02 ( 1.132E+01 )  3.184E-02 ( 1.276E+01 )  2.255E-02 ( 1.468E+01 )
  1.000E-02  4.498E-02 ( 1.086E+01 )  3.184E-02 ( 1.205E+01 )  2.255E-02 ( 1.349E+01 )
  1.585E-02  4.498E-02 ( 9.803E+00 )  3.184E-02 ( 1.049E+01 )  2.255E-02 ( 1.110E+01 )
  2.512E-02  4.498E-02 ( 7.647E+00 )  3.184E-02 ( 7.604E+00 )  2.255E-02 ( 7.291E+00 )
  3.981E-02  4.498E-02 ( 4.447E+00 )  3.184E-02 ( 4.024E+00 )  2.255E-02 ( 3.508E+00 )
  6.310E-02  4.497E-02 ( 1.880E+00 )  3.184E-02 ( 1.626E+00 )  2.255E-02 ( 1.371E+00 )
  1.000E-01  4.497E-02 ( 6.678E-01 )  3.184E-02 ( 5.807E-01 )  2.255E-02 ( 4.930E-01 )
  1.585E-01  4.497E-02 ( 2.199E-01 )  3.184E-02 ( 1.964E-01 )  2.255E-02 ( 1.710E-01 )
  2.512E-01  4.496E-02 ( 7.051E-02 )  3.184E-02 ( 6.477E-02 )  2.255E-02 ( 5.805E-02 )
  3.981E-01  4.493E-02 ( 2.248E-02 )  3.183E-02 ( 2.108E-02 )  2.254E-02 ( 1.939E-02 )
  6.310E-01  4.486E-02 ( 6.915E-03 )  3.180E-02 ( 6.584E-03 )  2.253E-02 ( 6.401E-03 )
  1.000E+00  4.469E-02 ( 2.243E-03 )  3.174E-02 ( 2.122E-03 )  2.251E-02 ( 2.025E-03 )
  1.585E+00  4.427E-02 ( 7.351E-04 )  3.159E-02 ( 6.917E-04 )  2.246E-02 ( 6.560E-04 )
  2.512E+00  4.321E-02 ( 2.424E-04 )  3.121E-02 ( 2.270E-04 )  2.232E-02 ( 2.141E-04 )
  3.981E+00  4.068E-02 ( 8.024E-05 )  3.028E-02 ( 7.487E-05 )  2.199E-02 ( 7.027E-05 )
  6.310E+00  3.494E-02 ( 2.660E-05 )  2.806E-02 ( 2.477E-05 )  2.116E-02 ( 2.315E-05 )
  1.000E+01  2.386E-02 ( 8.821E-06 )  2.317E-02 ( 8.210E-06 )  1.923E-02 ( 7.652E-06 )
  1.585E+01  9.149E-03 ( 2.921E-06 )  1.433E-02 ( 2.723E-06 )  1.511E-02 ( 2.535E-06 )
  2.512E+01  8.246E-04 ( 9.637E-07 )  4.287E-03 ( 9.026E-07 )  8.252E-03 ( 8.407E-07 )
  3.981E+01  2.358E-06 ( 3.164E-07 )  2.072E-04 ( 2.985E-07 )  1.806E-03 ( 2.789E-07 )
  6.310E+01  1.128E-07 ( 1.031E-07 )  2.218E-07 ( 9.829E-08 )  3.984E-05 ( 9.236E-08 )
  1.000E+02  3.449E-08 ( 3.335E-08 )  3.447E-08 ( 3.217E-08 )  3.811E-08 ( 3.049E-08 )
  1.585E+02  1.065E-08 ( 1.050E-08 )  1.073E-08 ( 1.045E-08 )  1.057E-08 ( 1.001E-08 )
  2.512E+02  3.342E-09 ( 3.324E-09 )  3.401E-09 ( 3.366E-09 )  3.335E-09 ( 3.266E-09 )
  3.981E+02  1.055E-09 ( 1.052E-09 )  1.057E-09 ( 1.052E-09 )  1.066E-09 ( 1.057E-09 )
  6.310E+02  3.336E-10 ( 3.333E-10 )  3.338E-10 ( 3.333E-10 )  3.345E-10 ( 3.333E-10 )
  1.000E+03                                                    1.058E-10 ( 1.057E-10 )

T(K)                1.259E+06
RO/Debye            4.501E-03
width Stark         1.978E-02
width incl.Dop.     2.987E+01

  0.000E+00  1.597E-02 ( 1.878E+01 )
  2.512E-03  1.597E-02 ( 1.851E+01 )
  3.981E-03  1.597E-02 ( 1.809E+01 )
  6.310E-03  1.597E-02 ( 1.712E+01 )
  1.000E-02  1.597E-02 ( 1.506E+01 )
  1.585E-02  1.597E-02 ( 1.139E+01 )
  2.512E-02  1.597E-02 ( 6.671E+00 )
  3.981E-02  1.597E-02 ( 2.957E+00 )
  6.310E-02  1.597E-02 ( 1.129E+00 )
  1.000E-01  1.597E-02 ( 4.091E-01 )
  1.585E-01  1.597E-02 ( 1.450E-01 )
  2.512E-01  1.597E-02 ( 5.054E-02 )
  3.981E-01  1.596E-02 ( 1.735E-02 )
  6.310E-01  1.596E-02 ( 5.785E-03 )
  1.000E+00  1.595E-02 ( 1.924E-03 )
  1.585E+00  1.593E-02 ( 6.325E-04 )
  2.512E+00  1.589E-02 ( 2.036E-04 )
  3.981E+00  1.577E-02 ( 6.644E-05 )
  6.310E+00  1.547E-02 ( 2.178E-05 )
  1.000E+01  1.474E-02 ( 7.168E-06 )
  1.585E+01  1.306E-02 ( 2.366E-06 )
  2.512E+01  9.647E-03 ( 7.829E-07 )
  3.981E+01  4.504E-03 ( 2.595E-07 )
  6.310E+01  6.649E-04 ( 8.612E-08 )
  1.000E+02  5.478E-06 ( 2.855E-08 )
  1.585E+02  1.061E-08 ( 9.445E-09 )
  2.512E+02  3.245E-09 ( 3.112E-09 )
  3.981E+02  1.036E-09 ( 1.019E-09 )
  6.310E+02  3.336E-10 ( 3.315E-10 )
  1.000E+03  1.073E-10 ( 1.070E-10 )
  1.585E+03  3.358E-11 ( 3.354E-11 )
  2.512E+03  1.068E-11 ( 1.067E-11 )
