           N LOWER =  3  N UPPER= 18  WAVELENGTH (angstroms)=  8440.32
                electronic density(1/cm**3)       1.000E+12
                conversion factor for wlengths=f0 1.251E-01
                wings factor                  =   5.536E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.796E-01                1.270E-01                8.982E-02
width Stark         8.729E+00                8.580E+00                8.316E+00
width incl.Dop.     8.822E+00                8.774E+00                8.733E+00

  0.000E+00  4.519E-02 ( 4.559E-02 )  4.543E-02 ( 4.630E-02 )  4.574E-02 ( 4.769E-02 )
  2.512E-02  4.519E-02 ( 4.559E-02 )  4.543E-02 ( 4.629E-02 )  4.574E-02 ( 4.769E-02 )
  3.981E-02  4.519E-02 ( 4.558E-02 )  4.543E-02 ( 4.629E-02 )  4.574E-02 ( 4.769E-02 )
  6.310E-02  4.519E-02 ( 4.558E-02 )  4.543E-02 ( 4.628E-02 )  4.574E-02 ( 4.768E-02 )
  1.000E-01  4.519E-02 ( 4.557E-02 )  4.542E-02 ( 4.628E-02 )  4.574E-02 ( 4.767E-02 )
  1.585E-01  4.518E-02 ( 4.555E-02 )  4.542E-02 ( 4.626E-02 )  4.573E-02 ( 4.766E-02 )
  2.512E-01  4.516E-02 ( 4.553E-02 )  4.540E-02 ( 4.624E-02 )  4.571E-02 ( 4.763E-02 )
  3.981E-01  4.512E-02 ( 4.550E-02 )  4.536E-02 ( 4.621E-02 )  4.567E-02 ( 4.760E-02 )
  6.310E-01  4.503E-02 ( 4.540E-02 )  4.526E-02 ( 4.612E-02 )  4.556E-02 ( 4.750E-02 )
  1.000E+00  4.478E-02 ( 4.514E-02 )  4.500E-02 ( 4.584E-02 )  4.529E-02 ( 4.719E-02 )
  1.585E+00  4.416E-02 ( 4.450E-02 )  4.436E-02 ( 4.517E-02 )  4.462E-02 ( 4.645E-02 )
  2.512E+00  4.264E-02 ( 4.296E-02 )  4.278E-02 ( 4.352E-02 )  4.298E-02 ( 4.461E-02 )
  3.981E+00  3.895E-02 ( 3.922E-02 )  3.903E-02 ( 3.954E-02 )  3.913E-02 ( 4.019E-02 )
  6.310E+00  3.107E-02 ( 3.108E-02 )  3.101E-02 ( 3.104E-02 )  3.105E-02 ( 3.104E-02 )
  1.000E+01  1.862E-02 ( 1.845E-02 )  1.858E-02 ( 1.821E-02 )  1.859E-02 ( 1.781E-02 )
  1.585E+01  7.568E-03 ( 7.468E-03 )  7.525E-03 ( 7.321E-03 )  7.459E-03 ( 7.045E-03 )
  2.512E+01  2.334E-03 ( 2.316E-03 )  2.310E-03 ( 2.273E-03 )  2.262E-03 ( 2.191E-03 )
  3.981E+01  6.744E-04 ( 6.723E-04 )  6.692E-04 ( 6.650E-04 )  6.565E-04 ( 6.482E-04 )
  6.310E+01  1.960E-04 ( 1.958E-04 )  1.957E-04 ( 1.952E-04 )  1.961E-04 ( 1.952E-04 )
  1.000E+02  5.791E-05 ( 5.788E-05 )  5.798E-05 ( 5.792E-05 )  5.928E-05 ( 5.916E-05 )
  1.585E+02  1.796E-05 ( 1.795E-05 )  1.797E-05 ( 1.796E-05 )  1.798E-05 ( 1.796E-05 )
  2.512E+02  5.626E-06 ( 5.626E-06 )  5.628E-06 ( 5.627E-06 )  5.628E-06 ( 5.627E-06 )
  3.981E+02  1.781E-06 ( 1.781E-06 )  1.781E-06 ( 1.781E-06 )  1.781E-06 ( 1.781E-06 )
  6.310E+02  5.667E-07 ( 5.667E-07 )  5.667E-07 ( 5.667E-07 )  5.667E-07 ( 5.667E-07 )
  1.000E+03  1.763E-07 ( 1.763E-07 )  1.763E-07 ( 1.763E-07 )  1.813E-07 ( 1.813E-07 )
  1.585E+03  5.599E-08 ( 5.599E-08 )  5.599E-08 ( 5.599E-08 )  5.599E-08 ( 5.599E-08 )
  2.512E+03                                                    1.782E-08 ( 1.782E-08 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            6.358E-02                4.501E-02                3.187E-02
width Stark         7.984E+00                7.617E+00                7.231E+00
width incl.Dop.     8.866E+00                9.375E+00                1.068E+01

  0.000E+00  4.537E-02 ( 4.961E-02 )  4.344E-02 ( 5.190E-02 )  3.944E-02 ( 5.448E-02 )
  3.981E-02  4.537E-02 ( 4.959E-02 )  4.344E-02 ( 5.188E-02 )  3.944E-02 ( 5.446E-02 )
  6.310E-02  4.537E-02 ( 4.958E-02 )  4.344E-02 ( 5.187E-02 )  3.944E-02 ( 5.444E-02 )
  1.000E-01  4.537E-02 ( 4.957E-02 )  4.343E-02 ( 5.185E-02 )  3.944E-02 ( 5.442E-02 )
  1.585E-01  4.536E-02 ( 4.954E-02 )  4.343E-02 ( 5.182E-02 )  3.943E-02 ( 5.439E-02 )
  2.512E-01  4.534E-02 ( 4.950E-02 )  4.341E-02 ( 5.178E-02 )  3.942E-02 ( 5.434E-02 )
  3.981E-01  4.530E-02 ( 4.944E-02 )  4.338E-02 ( 5.171E-02 )  3.940E-02 ( 5.425E-02 )
  6.310E-01  4.520E-02 ( 4.935E-02 )  4.329E-02 ( 5.160E-02 )  3.933E-02 ( 5.412E-02 )
  1.000E+00  4.493E-02 ( 4.906E-02 )  4.307E-02 ( 5.126E-02 )  3.918E-02 ( 5.371E-02 )
  1.585E+00  4.427E-02 ( 4.819E-02 )  4.251E-02 ( 5.025E-02 )  3.879E-02 ( 5.252E-02 )
  2.512E+00  4.267E-02 ( 4.606E-02 )  4.115E-02 ( 4.777E-02 )  3.783E-02 ( 4.964E-02 )
  3.981E+00  3.894E-02 ( 4.107E-02 )  3.796E-02 ( 4.206E-02 )  3.554E-02 ( 4.313E-02 )
  6.310E+00  3.118E-02 ( 3.105E-02 )  3.118E-02 ( 3.103E-02 )  3.047E-02 ( 3.097E-02 )
  1.000E+01  1.892E-02 ( 1.729E-02 )  1.979E-02 ( 1.669E-02 )  2.107E-02 ( 1.603E-02 )
  1.585E+01  7.527E-03 ( 6.687E-03 )  8.017E-03 ( 6.287E-03 )  9.393E-03 ( 5.880E-03 )
  2.512E+01  2.217E-03 ( 2.077E-03 )  2.232E-03 ( 1.945E-03 )  2.456E-03 ( 1.811E-03 )
  3.981E+01  6.376E-04 ( 6.218E-04 )  6.186E-04 ( 5.879E-04 )  6.129E-04 ( 5.505E-04 )
  6.310E+01  1.919E-04 ( 1.900E-04 )  1.857E-04 ( 1.822E-04 )  1.789E-04 ( 1.723E-04 )
  1.000E+02  5.925E-05 ( 5.903E-05 )  5.758E-05 ( 5.716E-05 )  5.543E-05 ( 5.463E-05 )
  1.585E+02  1.830E-05 ( 1.828E-05 )  1.802E-05 ( 1.797E-05 )  1.751E-05 ( 1.741E-05 )
  2.512E+02  5.631E-06 ( 5.628E-06 )  5.696E-06 ( 5.689E-06 )  5.637E-06 ( 5.625E-06 )
  3.981E+02  1.782E-06 ( 1.781E-06 )  1.782E-06 ( 1.781E-06 )  1.797E-06 ( 1.796E-06 )
  6.310E+02  5.669E-07 ( 5.668E-07 )  5.669E-07 ( 5.668E-07 )  5.670E-07 ( 5.668E-07 )
  1.000E+03  1.814E-07 ( 1.814E-07 )  1.814E-07 ( 1.814E-07 )  1.814E-07 ( 1.814E-07 )
  1.585E+03  5.849E-08 ( 5.849E-08 )  5.849E-08 ( 5.849E-08 )  5.849E-08 ( 5.849E-08 )
  2.512E+03  1.783E-08 ( 1.783E-08 )  1.783E-08 ( 1.783E-08 )  1.908E-08 ( 1.908E-08 )
  3.981E+03  5.697E-09 ( 5.697E-09 )  5.697E-09 ( 5.697E-09 )  5.697E-09 ( 5.697E-09 )

T(K)                1.585E+05                3.162E+05                6.310E+05
RO/Debye            2.256E-02                1.597E-02                1.131E-02
width Stark         6.824E+00                6.375E+00                6.010E+00
width incl.Dop.     1.287E+01                1.618E+01                2.145E+01

  0.000E+00  3.368E-02 ( 5.726E-02 )  2.721E-02 ( 6.033E-02 )  2.100E-02 ( 6.390E-02 )
  3.981E-02  3.368E-02 ( 5.724E-02 )  2.721E-02 ( 6.030E-02 )  2.100E-02 ( 6.386E-02 )
  6.310E-02  3.368E-02 ( 5.722E-02 )  2.721E-02 ( 6.028E-02 )  2.100E-02 ( 6.384E-02 )
  1.000E-01  3.368E-02 ( 5.720E-02 )  2.721E-02 ( 6.025E-02 )  2.100E-02 ( 6.380E-02 )
  1.585E-01  3.368E-02 ( 5.716E-02 )  2.721E-02 ( 6.020E-02 )  2.100E-02 ( 6.374E-02 )
  2.512E-01  3.368E-02 ( 5.709E-02 )  2.720E-02 ( 6.012E-02 )  2.100E-02 ( 6.365E-02 )
  3.981E-01  3.366E-02 ( 5.699E-02 )  2.720E-02 ( 6.001E-02 )  2.100E-02 ( 6.350E-02 )
  6.310E-01  3.362E-02 ( 5.683E-02 )  2.718E-02 ( 5.982E-02 )  2.099E-02 ( 6.327E-02 )
  1.000E+00  3.353E-02 ( 5.636E-02 )  2.713E-02 ( 5.926E-02 )  2.097E-02 ( 6.261E-02 )
  1.585E+00  3.331E-02 ( 5.497E-02 )  2.702E-02 ( 5.764E-02 )  2.092E-02 ( 6.070E-02 )
  2.512E+00  3.275E-02 ( 5.163E-02 )  2.674E-02 ( 5.378E-02 )  2.080E-02 ( 5.617E-02 )
  3.981E+00  3.138E-02 ( 4.420E-02 )  2.605E-02 ( 4.527E-02 )  2.049E-02 ( 4.628E-02 )
  6.310E+00  2.823E-02 ( 3.079E-02 )  2.441E-02 ( 3.045E-02 )  1.974E-02 ( 2.983E-02 )
  1.000E+01  2.176E-02 ( 1.530E-02 )  2.074E-02 ( 1.451E-02 )  1.798E-02 ( 1.361E-02 )
  1.585E+01  1.175E-02 ( 5.475E-03 )  1.391E-02 ( 5.091E-03 )  1.425E-02 ( 4.712E-03 )
  2.512E+01  3.329E-03 ( 1.683E-03 )  5.453E-03 ( 1.566E-03 )  8.042E-03 ( 1.458E-03 )
  3.981E+01  6.569E-04 ( 5.134E-04 )  9.414E-04 ( 4.784E-04 )  2.127E-03 ( 4.473E-04 )
  6.310E+01  1.744E-04 ( 1.611E-04 )  1.792E-04 ( 1.503E-04 )  2.369E-04 ( 1.405E-04 )
  1.000E+02  5.301E-05 ( 5.149E-05 )  5.111E-05 ( 4.814E-05 )  5.113E-05 ( 4.492E-05 )
  1.585E+02  1.677E-05 ( 1.658E-05 )  1.593E-05 ( 1.558E-05 )  1.521E-05 ( 1.453E-05 )
  2.512E+02  5.442E-06 ( 5.419E-06 )  5.179E-06 ( 5.135E-06 )  4.892E-06 ( 4.810E-06 )
  3.981E+02  1.768E-06 ( 1.764E-06 )  1.696E-06 ( 1.690E-06 )  1.606E-06 ( 1.596E-06 )
  6.310E+02  5.692E-07 ( 5.688E-07 )  5.556E-07 ( 5.549E-07 )  5.304E-07 ( 5.290E-07 )
  1.000E+03  1.814E-07 ( 1.814E-07 )  1.817E-07 ( 1.816E-07 )  1.753E-07 ( 1.751E-07 )
  1.585E+03  5.850E-08 ( 5.849E-08 )  5.906E-08 ( 5.904E-08 )  5.800E-08 ( 5.798E-08 )
  2.512E+03  1.908E-08 ( 1.908E-08 )  1.908E-08 ( 1.908E-08 )  1.916E-08 ( 1.916E-08 )
  3.981E+03  6.330E-09 ( 6.330E-09 )  6.330E-09 ( 6.330E-09 )  6.331E-09 ( 6.330E-09 )

T(K)                1.259E+06
RO/Debye            8.005E-03
width Stark         6.878E-02
width incl.Dop.     2.990E+00

  0.000E+00  1.570E-02 ( 6.835E-02 )
  3.981E-02  1.570E-02 ( 6.830E-02 )
  6.310E-02  1.570E-02 ( 6.827E-02 )
  1.000E-01  1.570E-02 ( 6.823E-02 )
  1.585E-01  1.570E-02 ( 6.816E-02 )
  2.512E-01  1.570E-02 ( 6.805E-02 )
  3.981E-01  1.570E-02 ( 6.787E-02 )
  6.310E-01  1.569E-02 ( 6.759E-02 )
  1.000E+00  1.568E-02 ( 6.678E-02 )
  1.585E+00  1.566E-02 ( 6.446E-02 )
  2.512E+00  1.561E-02 ( 5.896E-02 )
  3.981E+00  1.549E-02 ( 4.714E-02 )
  6.310E+00  1.518E-02 ( 2.881E-02 )
  1.000E+01  1.443E-02 ( 1.257E-02 )
  1.585E+01  1.271E-02 ( 4.329E-03 )
  2.512E+01  9.257E-03 ( 1.357E-03 )
  3.981E+01  4.238E-03 ( 4.135E-04 )
  6.310E+01  6.965E-04 ( 1.269E-04 )
  1.000E+02  5.831E-05 ( 4.115E-05 )
  1.585E+02  1.488E-05 ( 1.352E-05 )
  2.512E+02  4.638E-06 ( 4.479E-06 )
  3.981E+02  1.511E-06 ( 1.490E-06 )
  6.310E+02  4.995E-07 ( 4.969E-07 )
  1.000E+03  1.662E-07 ( 1.659E-07 )
  1.585E+03  5.557E-08 ( 5.552E-08 )
  2.512E+03  1.867E-08 ( 1.866E-08 )
  3.981E+03  6.334E-09 ( 6.333E-09 )
  6.310E+03  2.181E-09 ( 2.181E-09 )
  1.000E+04  7.627E-10 ( 7.627E-10 )
  1.585E+04  2.854E-10 ( 2.854E-10 )
  2.512E+04  6.485E-11 ( 6.485E-11 )
  3.981E+04  2.207E-11 ( 2.207E-11 )
