           N LOWER =  1  N UPPER=  3  WAVELENGTH (angstroms)=  1025.73
                electronic density(1/cm**3)       1.000E+10
                conversion factor for wlengths=f0 5.808E-03
                wings factor                  =   3.586E-05

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            8.338E-02                5.896E-02                4.169E-02
width Stark         4.464E-04                3.563E-04                2.834E-04
width incl.Dop.     3.200E+00                4.541E+00                6.338E+00

  0.000E+00  1.488E-01 ( 7.420E+02 )  1.052E-01 ( 9.205E+02 )  7.432E-02 ( 1.160E+03 )
  2.512E-05  1.488E-01 ( 7.377E+02 )  1.052E-01 ( 9.164E+02 )  7.432E-02 ( 1.150E+03 )
  3.981E-05  1.488E-01 ( 7.346E+02 )  1.052E-01 ( 9.101E+02 )  7.432E-02 ( 1.134E+03 )
  6.310E-05  1.488E-01 ( 7.258E+02 )  1.052E-01 ( 8.933E+02 )  7.432E-02 ( 1.101E+03 )
  1.000E-04  1.488E-01 ( 7.044E+02 )  1.052E-01 ( 8.527E+02 )  7.432E-02 ( 1.025E+03 )
  1.585E-04  1.488E-01 ( 6.560E+02 )  1.052E-01 ( 7.659E+02 )  7.432E-02 ( 8.735E+02 )
  2.512E-04  1.488E-01 ( 5.569E+02 )  1.052E-01 ( 6.079E+02 )  7.432E-02 ( 6.365E+02 )
  3.981E-04  1.488E-01 ( 4.052E+02 )  1.052E-01 ( 4.016E+02 )  7.432E-02 ( 3.786E+02 )
  6.310E-04  1.488E-01 ( 2.402E+02 )  1.052E-01 ( 2.171E+02 )  7.432E-02 ( 1.875E+02 )
  1.000E-03  1.488E-01 ( 1.186E+02 )  1.052E-01 ( 1.002E+02 )  7.432E-02 ( 8.230E+01 )
  1.585E-03  1.488E-01 ( 5.185E+01 )  1.052E-01 ( 4.245E+01 )  7.432E-02 ( 3.406E+01 )
  2.512E-03  1.488E-01 ( 2.123E+01 )  1.052E-01 ( 1.715E+01 )  7.432E-02 ( 1.365E+01 )
  3.981E-03  1.488E-01 ( 8.336E+00 )  1.052E-01 ( 6.728E+00 )  7.432E-02 ( 5.340E+00 )
  6.310E-03  1.488E-01 ( 3.178E+00 )  1.052E-01 ( 2.586E+00 )  7.432E-02 ( 2.059E+00 )
  1.000E-02  1.488E-01 ( 1.185E+00 )  1.052E-01 ( 9.681E-01 )  7.432E-02 ( 7.764E-01 )
  1.585E-02  1.488E-01 ( 4.308E-01 )  1.052E-01 ( 3.560E-01 )  7.432E-02 ( 2.886E-01 )
  2.512E-02  1.488E-01 ( 1.536E-01 )  1.052E-01 ( 1.291E-01 )  7.432E-02 ( 1.058E-01 )
  3.981E-02  1.487E-01 ( 5.393E-02 )  1.052E-01 ( 4.613E-02 )  7.432E-02 ( 3.843E-02 )
  6.310E-02  1.487E-01 ( 1.861E-02 )  1.052E-01 ( 1.627E-02 )  7.432E-02 ( 1.379E-02 )
  1.000E-01  1.487E-01 ( 6.316E-03 )  1.052E-01 ( 5.650E-03 )  7.431E-02 ( 4.891E-03 )
  1.585E-01  1.485E-01 ( 2.112E-03 )  1.052E-01 ( 1.931E-03 )  7.429E-02 ( 1.712E-03 )
  2.512E-01  1.481E-01 ( 6.745E-04 )  1.050E-01 ( 6.498E-04 )  7.424E-02 ( 5.892E-04 )
  3.981E-01  1.471E-01 ( 2.198E-04 )  1.047E-01 ( 2.106E-04 )  7.412E-02 ( 1.996E-04 )
  6.310E-01  1.447E-01 ( 7.183E-05 )  1.038E-01 ( 6.847E-05 )  7.382E-02 ( 6.673E-05 )
  1.000E+00  1.388E-01 ( 2.356E-05 )  1.017E-01 ( 2.233E-05 )  7.305E-02 ( 2.134E-05 )
  1.585E+00  1.250E-01 ( 7.752E-06 )  9.649E-02 ( 7.311E-06 )  7.117E-02 ( 6.949E-06 )
  2.512E+00  9.616E-02 ( 2.559E-06 )  8.462E-02 ( 2.402E-06 )  6.664E-02 ( 2.271E-06 )
  3.981E+00  4.972E-02 ( 8.465E-07 )  6.084E-02 ( 7.914E-07 )  5.651E-02 ( 7.446E-07 )
  6.310E+00  9.482E-03 ( 2.806E-07 )  2.657E-02 ( 2.615E-07 )  3.734E-02 ( 2.449E-07 )
  1.000E+01  1.478E-04 ( 9.306E-08 )  3.316E-03 ( 8.661E-08 )  1.319E-02 ( 8.083E-08 )
  1.585E+01  3.951E-08 ( 3.085E-08 )  1.783E-05 ( 2.873E-08 )  9.664E-04 ( 2.675E-08 )
  2.512E+01  1.071E-08 ( 1.020E-08 )  1.059E-08 ( 9.528E-09 )  1.372E-06 ( 8.867E-09 )
  3.981E+01  3.421E-09 ( 3.357E-09 )  3.278E-09 ( 3.155E-09 )  3.185E-09 ( 2.941E-09 )
  6.310E+01  1.106E-09 ( 1.098E-09 )  1.057E-09 ( 1.041E-09 )  1.005E-09 ( 9.751E-10 )
  1.000E+02  3.574E-10 ( 3.564E-10 )  3.438E-10 ( 3.418E-10 )  3.263E-10 ( 3.225E-10 )
  1.585E+02  1.136E-10 ( 1.135E-10 )  1.116E-10 ( 1.114E-10 )  1.067E-10 ( 1.062E-10 )
  2.512E+02                           3.592E-11 ( 3.589E-11 )  3.480E-11 ( 3.473E-11 )
  3.981E+02                           1.135E-11 ( 1.135E-11 )  1.128E-11 ( 1.127E-11 )
  6.310E+02                                                    3.593E-12 ( 3.593E-12 )
  1.000E+03                                                    1.137E-12 ( 1.137E-12 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            2.951E-02                2.089E-02                1.479E-02
width Stark         2.211E-04                1.707E-04                1.324E-04
width incl.Dop.     8.979E+00                1.277E+01                1.810E+01

  0.000E+00  5.264E-02 ( 1.478E+03 )  3.727E-02 ( 1.904E+03 )  2.636E-02 ( 2.472E+03 )
  1.585E-05  5.264E-02 ( 1.470E+03 )  3.727E-02 ( 1.888E+03 )  2.636E-02 ( 2.430E+03 )
  2.512E-05  5.264E-02 ( 1.458E+03 )  3.727E-02 ( 1.865E+03 )  2.636E-02 ( 2.378E+03 )
  3.981E-05  5.264E-02 ( 1.430E+03 )  3.727E-02 ( 1.806E+03 )  2.636E-02 ( 2.255E+03 )
  6.310E-05  5.264E-02 ( 1.364E+03 )  3.727E-02 ( 1.671E+03 )  2.636E-02 ( 1.995E+03 )
  1.000E-04  5.264E-02 ( 1.219E+03 )  3.727E-02 ( 1.407E+03 )  2.636E-02 ( 1.545E+03 )
  1.585E-04  5.264E-02 ( 9.638E+02 )  3.727E-02 ( 1.007E+03 )  2.636E-02 ( 9.871E+02 )
  2.512E-04  5.264E-02 ( 6.310E+02 )  3.727E-02 ( 5.883E+02 )  2.636E-02 ( 5.168E+02 )
  3.981E-04  5.264E-02 ( 3.381E+02 )  3.727E-02 ( 2.876E+02 )  2.636E-02 ( 2.353E+02 )
  6.310E-04  5.264E-02 ( 1.560E+02 )  3.727E-02 ( 1.261E+02 )  2.636E-02 ( 9.966E+01 )
  1.000E-03  5.264E-02 ( 6.609E+01 )  3.727E-02 ( 5.218E+01 )  2.636E-02 ( 4.051E+01 )
  1.585E-03  5.264E-02 ( 2.692E+01 )  3.727E-02 ( 2.101E+01 )  2.636E-02 ( 1.619E+01 )
  2.512E-03  5.264E-02 ( 1.071E+01 )  3.727E-02 ( 8.335E+00 )  2.636E-02 ( 6.415E+00 )
  3.981E-03  5.264E-02 ( 4.213E+00 )  3.727E-02 ( 3.272E+00 )  2.636E-02 ( 2.527E+00 )
  6.310E-03  5.264E-02 ( 1.621E+00 )  3.727E-02 ( 1.265E+00 )  2.636E-02 ( 9.766E-01 )
  1.000E-02  5.264E-02 ( 6.155E-01 )  3.727E-02 ( 4.816E-01 )  2.636E-02 ( 3.734E-01 )
  1.585E-02  5.264E-02 ( 2.302E-01 )  3.727E-02 ( 1.813E-01 )  2.636E-02 ( 1.415E-01 )
  2.512E-02  5.264E-02 ( 8.523E-02 )  3.727E-02 ( 6.772E-02 )  2.636E-02 ( 5.317E-02 )
  3.981E-02  5.264E-02 ( 3.132E-02 )  3.727E-02 ( 2.511E-02 )  2.636E-02 ( 1.986E-02 )
  6.310E-02  5.263E-02 ( 1.141E-02 )  3.727E-02 ( 9.248E-03 )  2.636E-02 ( 7.369E-03 )
  1.000E-01  5.263E-02 ( 4.116E-03 )  3.727E-02 ( 3.376E-03 )  2.636E-02 ( 2.720E-03 )
  1.585E-01  5.263E-02 ( 1.467E-03 )  3.727E-02 ( 1.222E-03 )  2.636E-02 ( 9.961E-04 )
  2.512E-01  5.261E-02 ( 5.156E-04 )  3.726E-02 ( 4.378E-04 )  2.635E-02 ( 3.619E-04 )
