           N LOWER =  1  N UPPER=  2  WAVELENGTH (angstroms)=  1215.68
                electronic density(1/cm**3)       3.162E+14
                conversion factor for wlengths=f0 5.808E+00
                wings factor                  =   6.731E-06

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            4.689E-01                3.315E-01                2.344E-01
width Stark         2.928E-04                3.023E-04                2.965E-04
width incl.Dop.     3.884E-03                5.460E-03                7.710E-03

  0.000E+00  1.202E+02 ( 1.153E+03 )  8.640E+01 ( 1.127E+03 )  6.176E+01 ( 1.151E+03 )
  1.585E-05  1.202E+02 ( 1.154E+03 )  8.640E+01 ( 1.124E+03 )  6.176E+01 ( 1.148E+03 )
  2.512E-05  1.202E+02 ( 1.150E+03 )  8.640E+01 ( 1.121E+03 )  6.176E+01 ( 1.145E+03 )
  3.981E-05  1.202E+02 ( 1.132E+03 )  8.639E+01 ( 1.111E+03 )  6.176E+01 ( 1.135E+03 )
  6.310E-05  1.202E+02 ( 1.102E+03 )  8.639E+01 ( 1.078E+03 )  6.176E+01 ( 1.099E+03 )
  1.000E-04  1.202E+02 ( 1.025E+03 )  8.638E+01 ( 1.010E+03 )  6.175E+01 ( 1.027E+03 )
  1.585E-04  1.201E+02 ( 8.794E+02 )  8.634E+01 ( 8.724E+02 )  6.174E+01 ( 8.841E+02 )
  2.512E-04  1.199E+02 ( 6.491E+02 )  8.627E+01 ( 6.509E+02 )  6.171E+01 ( 6.547E+02 )
  3.981E-04  1.194E+02 ( 3.943E+02 )  8.607E+01 ( 3.995E+02 )  6.164E+01 ( 3.977E+02 )
  6.310E-04  1.180E+02 ( 1.990E+02 )  8.559E+01 ( 2.026E+02 )  6.147E+01 ( 1.992E+02 )
  1.000E-03  1.148E+02 ( 8.759E+01 )  8.438E+01 ( 8.889E+01 )  6.102E+01 ( 8.657E+01 )
  1.585E-03  1.070E+02 ( 3.490E+01 )  8.141E+01 ( 3.514E+01 )  5.993E+01 ( 3.395E+01 )
  2.512E-03  8.983E+01 ( 1.282E+01 )  7.443E+01 ( 1.276E+01 )  5.726E+01 ( 1.229E+01 )
  3.981E-03  5.800E+01 ( 4.425E+00 )  5.943E+01 ( 4.353E+00 )  5.107E+01 ( 4.194E+00 )
  6.310E-03  1.979E+01 ( 1.479E+00 )  3.387E+01 ( 1.437E+00 )  3.833E+01 ( 1.384E+00 )
  1.000E-02  1.855E+00 ( 4.892E-01 )  8.488E+00 ( 4.695E-01 )  1.869E+01 ( 4.507E-01 )
  1.585E-02  1.968E-01 ( 1.587E-01 )  4.514E-01 ( 1.500E-01 )  3.186E+00 ( 1.422E-01 )
  2.512E-02  5.656E-02 ( 5.285E-02 )  5.778E-02 ( 4.957E-02 )  9.818E-02 ( 4.663E-02 )
  3.981E-02  1.814E-02 ( 1.767E-02 )  1.743E-02 ( 1.650E-02 )  1.736E-02 ( 1.543E-02 )
  6.310E-02  5.959E-03 ( 5.899E-03 )  5.618E-03 ( 5.504E-03 )  5.348E-03 ( 5.126E-03 )
  1.000E-01  1.964E-03 ( 1.956E-03 )  1.846E-03 ( 1.831E-03 )  1.733E-03 ( 1.704E-03 )
  1.585E-01  6.448E-04 ( 6.438E-04 )  6.086E-04 ( 6.066E-04 )  5.697E-04 ( 5.661E-04 )
  2.512E-01  2.102E-04 ( 2.101E-04 )  2.002E-04 ( 2.000E-04 )  1.882E-04 ( 1.877E-04 )
  3.981E-01  6.740E-05 ( 6.738E-05 )  6.547E-05 ( 6.544E-05 )  6.203E-05 ( 6.196E-05 )
  6.310E-01  2.132E-05 ( 2.132E-05 )  2.125E-05 ( 2.125E-05 )  2.036E-05 ( 2.035E-05 )
  1.000E+00                           6.748E-06 ( 6.747E-06 )  6.640E-06 ( 6.640E-06 )
  1.585E+00                                                    2.137E-06 ( 2.137E-06 )
  2.512E+00                                                    6.771E-07 ( 6.771E-07 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            1.660E-01                1.175E-01                8.318E-02
width Stark         2.740E-04                2.409E-04                2.099E-04
width incl.Dop.     1.081E-02                1.506E-02                2.137E-02

  0.000E+00  4.401E+01 ( 1.232E+03 )  3.127E+01 ( 1.378E+03 )  2.219E+01 ( 1.601E+03 )
  2.512E-05  4.401E+01 ( 1.225E+03 )  3.127E+01 ( 1.363E+03 )  2.219E+01 ( 1.571E+03 )
  3.981E-05  4.401E+01 ( 1.210E+03 )  3.127E+01 ( 1.342E+03 )  2.219E+01 ( 1.538E+03 )
