           N LOWER =  1  N UPPER=  6  WAVELENGTH (angstroms)=   937.81
                electronic density(1/cm**3)       1.000E+11
                conversion factor for wlengths=f0 2.696E-02
                wings factor                  =   2.651E-04

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.224E-01                8.654E-02                6.119E-02
width Stark         6.549E-03                6.085E-03                5.544E-03
width incl.Dop.     6.245E-01                8.866E-01                1.262E+00

  0.000E+00  7.542E-01 ( 5.839E+01 )  5.334E-01 ( 6.210E+01 )  3.771E-01 ( 6.799E+01 )
  6.310E-04  7.542E-01 ( 5.787E+01 )  5.334E-01 ( 6.146E+01 )  3.771E-01 ( 6.724E+01 )
  1.000E-03  7.542E-01 ( 5.708E+01 )  5.334E-01 ( 6.058E+01 )  3.771E-01 ( 6.603E+01 )
  1.585E-03  7.542E-01 ( 5.533E+01 )  5.334E-01 ( 5.844E+01 )  3.771E-01 ( 6.320E+01 )
  2.512E-03  7.542E-01 ( 5.139E+01 )  5.334E-01 ( 5.373E+01 )  3.771E-01 ( 5.702E+01 )
  3.981E-03  7.542E-01 ( 4.334E+01 )  5.334E-01 ( 4.432E+01 )  3.771E-01 ( 4.525E+01 )
  6.310E-03  7.541E-01 ( 3.014E+01 )  5.334E-01 ( 2.963E+01 )  3.771E-01 ( 2.848E+01 )
  1.000E-02  7.541E-01 ( 1.554E+01 )  5.333E-01 ( 1.464E+01 )  3.771E-01 ( 1.336E+01 )
  1.585E-02  7.539E-01 ( 6.021E+00 )  5.333E-01 ( 5.589E+00 )  3.771E-01 ( 5.041E+00 )
  2.512E-02  7.533E-01 ( 1.992E+00 )  5.331E-01 ( 1.865E+00 )  3.770E-01 ( 1.710E+00 )
  3.981E-02  7.521E-01 ( 6.277E-01 )  5.326E-01 ( 5.943E-01 )  3.769E-01 ( 5.561E-01 )
  6.310E-02  7.489E-01 ( 1.983E-01 )  5.315E-01 ( 1.883E-01 )  3.765E-01 ( 1.784E-01 )
  1.000E-01  7.409E-01 ( 6.157E-02 )  5.287E-01 ( 5.796E-02 )  3.755E-01 ( 5.494E-02 )
  1.585E-01  7.212E-01 ( 2.019E-02 )  5.216E-01 ( 1.889E-02 )  3.729E-01 ( 1.778E-02 )
  2.512E-01  6.741E-01 ( 6.672E-03 )  5.043E-01 ( 6.221E-03 )  3.667E-01 ( 5.821E-03 )
  3.981E-01  5.690E-01 ( 2.212E-03 )  4.632E-01 ( 2.058E-03 )  3.514E-01 ( 1.919E-03 )
  6.310E-01  3.716E-01 ( 7.326E-04 )  3.742E-01 ( 6.826E-04 )  3.159E-01 ( 6.351E-04 )
  1.000E+00  1.275E-01 ( 2.419E-04 )  2.190E-01 ( 2.263E-04 )  2.416E-01 ( 2.106E-04 )
  1.585E+00  8.770E-03 ( 7.945E-05 )  5.708E-02 ( 7.484E-05 )  1.233E-01 ( 6.983E-05 )
  2.512E+00  4.287E-05 ( 2.593E-05 )  1.978E-03 ( 2.466E-05 )  2.274E-02 ( 2.314E-05 )
  3.981E+00  9.090E-06 ( 8.391E-06 )  1.002E-05 ( 8.075E-06 )  3.362E-04 ( 7.642E-06 )
  6.310E+00  2.737E-06 ( 2.651E-06 )  2.793E-06 ( 2.625E-06 )  2.873E-06 ( 2.511E-06 )
  1.000E+01  8.485E-07 ( 8.384E-07 )  8.667E-07 ( 8.462E-07 )  8.603E-07 ( 8.196E-07 )
  1.585E+01  2.664E-07 ( 2.651E-07 )  2.678E-07 ( 2.651E-07 )  2.704E-07 ( 2.654E-07 )
  2.512E+01  8.401E-08 ( 8.385E-08 )  8.416E-08 ( 8.385E-08 )  8.451E-08 ( 8.385E-08 )
  3.981E+01                           2.656E-08 ( 2.652E-08 )  2.660E-08 ( 2.652E-08 )
  6.310E+01                                                    8.400E-09 ( 8.390E-09 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            4.332E-02                3.067E-02                2.171E-02
width Stark         4.841E-03                3.958E-03                3.308E-03
width incl.Dop.     1.786E+00                2.489E+00                3.532E+00

  0.000E+00  2.671E-01 ( 7.720E+01 )  1.892E-01 ( 9.030E+01 )  1.339E-01 ( 1.082E+02 )
  3.981E-04  2.671E-01 ( 7.662E+01 )  1.892E-01 ( 8.932E+01 )  1.339E-01 ( 1.066E+02 )
  6.310E-04  2.671E-01 ( 7.574E+01 )  1.892E-01 ( 8.792E+01 )  1.339E-01 ( 1.044E+02 )
  1.000E-03  2.671E-01 ( 7.403E+01 )  1.892E-01 ( 8.500E+01 )  1.339E-01 ( 9.908E+01 )
  1.585E-03  2.671E-01 ( 6.982E+01 )  1.892E-01 ( 7.825E+01 )  1.339E-01 ( 8.781E+01 )
  2.512E-03  2.671E-01 ( 6.103E+01 )  1.892E-01 ( 6.506E+01 )  1.339E-01 ( 6.796E+01 )
  3.981E-03  2.671E-01 ( 4.564E+01 )  1.892E-01 ( 4.484E+01 )  1.339E-01 ( 4.239E+01 )
  6.310E-03  2.671E-01 ( 2.658E+01 )  1.892E-01 ( 2.391E+01 )  1.339E-01 ( 2.073E+01 )
  1.000E-02  2.671E-01 ( 1.181E+01 )  1.892E-01 ( 1.012E+01 )  1.339E-01 ( 8.432E+00 )
  1.585E-02  2.671E-01 ( 4.418E+00 )  1.892E-01 ( 3.768E+00 )  1.339E-01 ( 3.135E+00 )
  2.512E-02  2.671E-01 ( 1.529E+00 )  1.892E-01 ( 1.329E+00 )  1.339E-01 ( 1.125E+00 )
  3.981E-02  2.670E-01 ( 5.102E-01 )  1.891E-01 ( 4.556E-01 )  1.339E-01 ( 3.951E-01 )
  6.310E-02  2.669E-01 ( 1.672E-01 )  1.891E-01 ( 1.532E-01 )  1.339E-01 ( 1.365E-01 )
  1.000E-01  2.665E-01 ( 5.427E-02 )  1.890E-01 ( 5.078E-02 )  1.338E-01 ( 4.574E-02 )
  1.585E-01  2.656E-01 ( 1.686E-02 )  1.886E-01 ( 1.665E-02 )  1.337E-01 ( 1.527E-02 )
  2.512E-01  2.634E-01 ( 5.486E-03 )  1.878E-01 ( 5.211E-03 )  1.334E-01 ( 5.030E-03 )
