           N LOWER =  2  N UPPER= 13  WAVELENGTH (angstroms)=  3735.47
                electronic density(1/cm**3)       3.162E+13
                conversion factor for wlengths=f0 1.251E+00
                wings factor                  =   1.798E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            3.194E-01                2.259E-01                1.597E-01
width Stark         8.861E-01                8.981E-01                8.917E-01
width incl.Dop.     8.861E-01                8.981E-01                8.988E-01

  0.000E+00  4.580E-01 ( 4.580E-01 )  4.517E-01 ( 4.517E-01 )  4.511E-01 ( 4.543E-01 )
  2.512E-02  4.568E-01 ( 4.568E-01 )  4.506E-01 ( 4.506E-01 )  4.509E-01 ( 4.532E-01 )
  3.981E-02  4.560E-01 ( 4.560E-01 )  4.500E-01 ( 4.500E-01 )  4.505E-01 ( 4.526E-01 )
  6.310E-02  4.549E-01 ( 4.549E-01 )  4.489E-01 ( 4.489E-01 )  4.496E-01 ( 4.516E-01 )
  1.000E-01  4.531E-01 ( 4.531E-01 )  4.473E-01 ( 4.473E-01 )  4.474E-01 ( 4.501E-01 )
  1.585E-01  4.468E-01 ( 4.468E-01 )  4.415E-01 ( 4.415E-01 )  4.417E-01 ( 4.443E-01 )
  2.512E-01  4.318E-01 ( 4.318E-01 )  4.274E-01 ( 4.274E-01 )  4.276E-01 ( 4.298E-01 )
  3.981E-01  3.960E-01 ( 3.960E-01 )  3.933E-01 ( 3.933E-01 )  3.925E-01 ( 3.947E-01 )
  6.310E-01  3.171E-01 ( 3.171E-01 )  3.169E-01 ( 3.169E-01 )  3.165E-01 ( 3.167E-01 )
  1.000E+00  1.897E-01 ( 1.897E-01 )  1.912E-01 ( 1.912E-01 )  1.912E-01 ( 1.899E-01 )
  1.585E+00  7.617E-02 ( 7.617E-02 )  7.701E-02 ( 7.701E-02 )  7.699E-02 ( 7.618E-02 )
  2.512E+00  2.359E-02 ( 2.359E-02 )  2.379E-02 ( 2.379E-02 )  2.369E-02 ( 2.355E-02 )
  3.981E+00  6.887E-03 ( 6.887E-03 )  6.923E-03 ( 6.923E-03 )  6.896E-03 ( 6.879E-03 )
  6.310E+00  1.959E-03 ( 1.959E-03 )  1.963E-03 ( 1.963E-03 )  2.042E-03 ( 2.040E-03 )
  1.000E+01  5.959E-04 ( 5.959E-04 )  5.965E-04 ( 5.965E-04 )  5.997E-04 ( 5.994E-04 )
  1.585E+01  1.846E-04 ( 1.846E-04 )  1.847E-04 ( 1.847E-04 )  1.856E-04 ( 1.856E-04 )
  2.512E+01  5.826E-05 ( 5.826E-05 )  5.827E-05 ( 5.827E-05 )  5.832E-05 ( 5.831E-05 )
  3.981E+01  1.854E-05 ( 1.854E-05 )  1.854E-05 ( 1.854E-05 )  1.854E-05 ( 1.854E-05 )
  6.310E+01  5.943E-06 ( 5.943E-06 )  5.943E-06 ( 5.943E-06 )  5.943E-06 ( 5.943E-06 )
  1.000E+02  1.923E-06 ( 1.923E-06 )  1.923E-06 ( 1.923E-06 )  1.923E-06 ( 1.923E-06 )
  1.585E+02  6.321E-07 ( 6.321E-07 )  6.321E-07 ( 6.321E-07 )  6.321E-07 ( 6.321E-07 )
  2.512E+02  2.124E-07 ( 2.124E-07 )  2.124E-07 ( 2.124E-07 )  2.124E-07 ( 2.124E-07 )
  3.981E+02  7.374E-08 ( 7.374E-08 )  7.374E-08 ( 7.374E-08 )  7.374E-08 ( 7.374E-08 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            1.131E-01                8.005E-02                5.667E-02
width Stark         8.708E-01                8.409E-01                8.059E-01
width incl.Dop.     8.853E-01                8.718E-01                8.725E-01

  0.000E+00  4.578E-01 ( 4.645E-01 )  4.658E-01 ( 4.807E-01 )  4.681E-01 ( 5.015E-01 )
  2.512E-02  4.576E-01 ( 4.634E-01 )  4.655E-01 ( 4.795E-01 )  4.678E-01 ( 5.001E-01 )
  3.981E-02  4.572E-01 ( 4.627E-01 )  4.651E-01 ( 4.788E-01 )  4.674E-01 ( 4.993E-01 )
