           N LOWER =  2  N UPPER= 24  WAVELENGTH (angstroms)=  3672.56
                electronic density(1/cm**3)       1.000E+11
                conversion factor for wlengths=f0 2.696E-02
                wings factor                  =   1.084E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.224E-01                8.654E-02                6.119E-02
width Stark         3.115E+00                3.016E+00                2.880E+00
width incl.Dop.     4.099E+00                4.891E+00                6.011E+00

  0.000E+00  1.047E-01 ( 1.333E-01 )  9.048E-02 ( 1.371E-01 )  7.412E-02 ( 1.425E-01 )
  3.981E-02  1.047E-01 ( 1.333E-01 )  9.048E-02 ( 1.370E-01 )  7.412E-02 ( 1.424E-01 )
  6.310E-02  1.047E-01 ( 1.333E-01 )  9.047E-02 ( 1.370E-01 )  7.411E-02 ( 1.424E-01 )
  1.000E-01  1.047E-01 ( 1.332E-01 )  9.046E-02 ( 1.369E-01 )  7.410E-02 ( 1.423E-01 )
  1.585E-01  1.046E-01 ( 1.331E-01 )  9.041E-02 ( 1.368E-01 )  7.408E-02 ( 1.422E-01 )
  2.512E-01  1.045E-01 ( 1.327E-01 )  9.031E-02 ( 1.365E-01 )  7.403E-02 ( 1.418E-01 )
  3.981E-01  1.040E-01 ( 1.318E-01 )  9.004E-02 ( 1.355E-01 )  7.389E-02 ( 1.407E-01 )
  6.310E-01  1.029E-01 ( 1.297E-01 )  8.937E-02 ( 1.331E-01 )  7.354E-02 ( 1.379E-01 )
  1.000E+00  1.003E-01 ( 1.244E-01 )  8.771E-02 ( 1.272E-01 )  7.267E-02 ( 1.310E-01 )
  1.585E+00  9.389E-02 ( 1.113E-01 )  8.369E-02 ( 1.126E-01 )  7.053E-02 ( 1.145E-01 )
  2.512E+00  7.979E-02 ( 8.303E-02 )  7.447E-02 ( 8.241E-02 )  6.545E-02 ( 8.163E-02 )
  3.981E+00  5.395E-02 ( 4.320E-02 )  5.593E-02 ( 4.193E-02 )  5.435E-02 ( 4.025E-02 )
  6.310E+00  2.286E-02 ( 1.502E-02 )  2.858E-02 ( 1.448E-02 )  3.452E-02 ( 1.373E-02 )
  1.000E+01  5.683E-03 ( 4.387E-03 )  7.569E-03 ( 4.269E-03 )  1.220E-02 ( 4.084E-03 )
  1.585E+01  1.394E-03 ( 1.274E-03 )  1.533E-03 ( 1.255E-03 )  2.040E-03 ( 1.218E-03 )
  2.512E+01  3.788E-04 ( 3.655E-04 )  4.042E-04 ( 3.781E-04 )  4.292E-04 ( 3.725E-04 )
  3.981E+01  1.133E-04 ( 1.120E-04 )  1.153E-04 ( 1.122E-04 )  1.184E-04 ( 1.122E-04 )
  6.310E+01  3.490E-05 ( 3.473E-05 )  3.505E-05 ( 3.473E-05 )  3.539E-05 ( 3.473E-05 )
  1.000E+02  1.094E-05 ( 1.092E-05 )  1.096E-05 ( 1.092E-05 )  1.100E-05 ( 1.092E-05 )
  1.585E+02  3.449E-06 ( 3.446E-06 )  3.451E-06 ( 3.446E-06 )  3.457E-06 ( 3.446E-06 )
  2.512E+02  1.090E-06 ( 1.090E-06 )  1.090E-06 ( 1.090E-06 )  1.091E-06 ( 1.090E-06 )
  3.981E+02  3.452E-07 ( 3.451E-07 )  3.452E-07 ( 3.451E-07 )  3.453E-07 ( 3.451E-07 )
  6.310E+02  1.095E-07 ( 1.095E-07 )  1.095E-07 ( 1.095E-07 )  1.095E-07 ( 1.095E-07 )
  1.000E+03  3.480E-08 ( 3.480E-08 )  3.480E-08 ( 3.480E-08 )  3.481E-08 ( 3.481E-08 )
  1.585E+03  1.110E-08 ( 1.110E-08 )  1.110E-08 ( 1.110E-08 )  1.110E-08 ( 1.110E-08 )
  2.512E+03  3.558E-09 ( 3.558E-09 )  3.558E-09 ( 3.558E-09 )  3.558E-09 ( 3.558E-09 )
  3.981E+03  1.149E-09 ( 1.149E-09 )  1.149E-09 ( 1.149E-09 )  1.150E-09 ( 1.149E-09 )
  0.000E+00                                                    3.759E-10 ( 3.759E-10 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            4.332E-02                3.067E-02                2.171E-02
width Stark         2.725E+00                2.550E+00                2.417E+00
width incl.Dop.     7.918E+00                1.059E+01                1.443E+01

  0.000E+00  5.795E-02 ( 1.492E-01 )  4.370E-02 ( 1.568E-01 )  3.218E-02 ( 1.650E-01 )
  6.310E-02  5.795E-02 ( 1.490E-01 )  4.370E-02 ( 1.565E-01 )  3.218E-02 ( 1.647E-01 )
  1.000E-01  5.795E-02 ( 1.488E-01 )  4.370E-02 ( 1.564E-01 )  3.218E-02 ( 1.645E-01 )
  1.585E-01  5.794E-02 ( 1.486E-01 )  4.370E-02 ( 1.562E-01 )  3.218E-02 ( 1.642E-01 )
  2.512E-01  5.791E-02 ( 1.483E-01 )  4.369E-02 ( 1.558E-01 )  3.217E-02 ( 1.638E-01 )
  3.981E-01  5.785E-02 ( 1.471E-01 )  4.366E-02 ( 1.542E-01 )  3.216E-02 ( 1.619E-01 )
  6.310E-01  5.769E-02 ( 1.438E-01 )  4.359E-02 ( 1.503E-01 )  3.214E-02 ( 1.572E-01 )
  1.000E+00  5.729E-02 ( 1.356E-01 )  4.343E-02 ( 1.407E-01 )  3.207E-02 ( 1.460E-01 )
  1.585E+00  5.630E-02 ( 1.166E-01 )  4.301E-02 ( 1.189E-01 )  3.191E-02 ( 1.212E-01 )
  2.512E+00  5.388E-02 ( 8.073E-02 )  4.198E-02 ( 7.953E-02 )  3.150E-02 ( 7.808E-02 )
  3.981E+00  4.829E-02 ( 3.833E-02 )  3.952E-02 ( 3.629E-02 )  3.051E-02 ( 3.418E-02 )
  6.310E+00  3.676E-02 ( 1.287E-02 )  3.395E-02 ( 1.196E-02 )  2.814E-02 ( 1.111E-02 )
  1.000E+01  1.890E-02 ( 3.849E-03 )  2.327E-02 ( 3.594E-03 )  2.298E-02 ( 3.341E-03 )
  1.585E+01  4.247E-03 ( 1.165E-03 )  9.241E-03 ( 1.097E-03 )  1.387E-02 ( 1.027E-03 )
  2.512E+01  5.210E-04 ( 3.613E-04 )  1.231E-03 ( 3.457E-04 )  4.036E-03 ( 3.255E-04 )
  3.981E+01  1.261E-04 ( 1.137E-04 )  1.406E-04 ( 1.100E-04 )  3.034E-04 ( 1.029E-04 )
  6.310E+01  3.623E-05 ( 3.475E-05 )  3.765E-05 ( 3.473E-05 )  3.968E-05 ( 3.344E-05 )
  1.000E+02  1.108E-05 ( 1.092E-05 )  1.126E-05 ( 1.092E-05 )  1.151E-05 ( 1.083E-05 )
  1.585E+02  3.467E-06 ( 3.446E-06 )  3.487E-06 ( 3.446E-06 )  3.564E-06 ( 3.483E-06 )
  2.512E+02  1.092E-06 ( 1.090E-06 )  1.095E-06 ( 1.090E-06 )  1.101E-06 ( 1.090E-06 )
  3.981E+02  3.454E-07 ( 3.451E-07 )  3.457E-07 ( 3.451E-07 )  3.463E-07 ( 3.451E-07 )
  6.310E+02  1.095E-07 ( 1.095E-07 )  1.096E-07 ( 1.095E-07 )  1.097E-07 ( 1.095E-07 )
  1.000E+03  3.481E-08 ( 3.480E-08 )  3.481E-08 ( 3.480E-08 )  3.482E-08 ( 3.480E-08 )
  1.585E+03  1.110E-08 ( 1.110E-08 )  1.110E-08 ( 1.110E-08 )  1.110E-08 ( 1.110E-08 )
  2.512E+03  3.557E-09 ( 3.557E-09 )  3.558E-09 ( 3.557E-09 )  3.558E-09 ( 3.558E-09 )
  3.981E+03  1.149E-09 ( 1.149E-09 )  1.149E-09 ( 1.149E-09 )  1.149E-09 ( 1.149E-09 )
  6.310E+03  3.759E-10 ( 3.759E-10 )  3.759E-10 ( 3.759E-10 )  3.759E-10 ( 3.759E-10 )
  1.000E+04  1.253E-10 ( 1.253E-10 )  1.253E-10 ( 1.253E-10 )  1.253E-10 ( 1.253E-10 )

T(K)                1.585E+05                3.162E+05                6.310E+05
RO/Debye            1.537E-02                1.088E-02                7.703E-03
width Stark         2.300E+00                2.180E+00                2.050E+00
width incl.Dop.     2.017E+01                2.825E+01                3.913E+01

  0.000E+00  2.333E-02 ( 1.739E-01 )  1.674E-02 ( 1.838E-01 )  1.194E-02 ( 1.957E-01 )
  6.310E-02  2.333E-02 ( 1.735E-01 )  1.674E-02 ( 1.834E-01 )  1.194E-02 ( 1.952E-01 )
  1.000E-01  2.333E-02 ( 1.733E-01 )  1.674E-02 ( 1.831E-01 )  1.194E-02 ( 1.949E-01 )
  1.585E-01  2.333E-02 ( 1.730E-01 )  1.674E-02 ( 1.827E-01 )  1.194E-02 ( 1.944E-01 )
  2.512E-01  2.332E-02 ( 1.725E-01 )  1.674E-02 ( 1.821E-01 )  1.194E-02 ( 1.936E-01 )
  3.981E-01  2.332E-02 ( 1.702E-01 )  1.674E-02 ( 1.794E-01 )  1.194E-02 ( 1.905E-01 )
  6.310E-01  2.331E-02 ( 1.647E-01 )  1.674E-02 ( 1.730E-01 )  1.194E-02 ( 1.827E-01 )
  1.000E+00  2.329E-02 ( 1.517E-01 )  1.673E-02 ( 1.577E-01 )  1.194E-02 ( 1.645E-01 )
  1.585E+00  2.322E-02 ( 1.233E-01 )  1.671E-02 ( 1.250E-01 )  1.193E-02 ( 1.260E-01 )
  2.512E+00  2.307E-02 ( 7.614E-02 )  1.665E-02 ( 7.346E-02 )  1.191E-02 ( 6.978E-02 )
  3.981E+00  2.269E-02 ( 3.203E-02 )  1.651E-02 ( 2.974E-02 )  1.186E-02 ( 2.735E-02 )
  6.310E+00  2.176E-02 ( 1.031E-02 )  1.616E-02 ( 9.565E-03 )  1.173E-02 ( 8.848E-03 )
  1.000E+01  1.959E-02 ( 3.111E-03 )  1.531E-02 ( 2.901E-03 )  1.141E-02 ( 2.712E-03 )
  1.585E+01  1.505E-02 ( 9.568E-04 )  1.338E-02 ( 8.936E-04 )  1.066E-02 ( 8.033E-04 )
  2.512E+01  7.788E-03 ( 3.040E-04 )  9.531E-03 ( 2.837E-04 )  8.971E-03 ( 2.569E-04 )
  3.981E+01  1.553E-03 ( 9.672E-05 )  4.086E-03 ( 9.022E-05 )  5.826E-03 ( 8.387E-05 )
  6.310E+01  6.752E-05 ( 3.169E-05 )  5.132E-04 ( 2.968E-05 )  1.977E-03 ( 2.764E-05 )
