           N LOWER =  1  N UPPER= 20  WAVELENGTH (angstroms)=   914.05
                electronic density(1/cm**3)       3.162E+10
                conversion factor for wlengths=f0 1.251E-02
                wings factor                  =   9.657E-03

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.010E-01                7.143E-02                5.051E-02
width Stark         1.172E-01                1.123E-01                1.068E-01
width incl.Dop.     1.342E+00                1.896E+00                2.658E+00

  0.000E+00  3.522E-01 ( 3.484E+00 )  2.511E-01 ( 3.618E+00 )  1.784E-01 ( 3.777E+00 )
  6.310E-03  3.522E-01 ( 3.478E+00 )  2.511E-01 ( 3.610E+00 )  1.784E-01 ( 3.767E+00 )
  1.000E-02  3.522E-01 ( 3.466E+00 )  2.511E-01 ( 3.597E+00 )  1.784E-01 ( 3.753E+00 )
  1.585E-02  3.522E-01 ( 3.436E+00 )  2.511E-01 ( 3.565E+00 )  1.784E-01 ( 3.716E+00 )
  2.512E-02  3.521E-01 ( 3.362E+00 )  2.511E-01 ( 3.482E+00 )  1.784E-01 ( 3.621E+00 )
  3.981E-02  3.520E-01 ( 3.187E+00 )  2.510E-01 ( 3.284E+00 )  1.784E-01 ( 3.397E+00 )
  6.310E-02  3.517E-01 ( 2.788E+00 )  2.509E-01 ( 2.842E+00 )  1.783E-01 ( 2.902E+00 )
  1.000E-01  3.508E-01 ( 2.029E+00 )  2.506E-01 ( 2.021E+00 )  1.782E-01 ( 2.010E+00 )
  1.585E-01  3.488E-01 ( 1.051E+00 )  2.499E-01 ( 1.013E+00 )  1.780E-01 ( 9.690E-01 )
  2.512E-01  3.436E-01 ( 3.758E-01 )  2.480E-01 ( 3.542E-01 )  1.773E-01 ( 3.308E-01 )
  3.981E-01  3.310E-01 ( 1.138E-01 )  2.433E-01 ( 1.072E-01 )  1.756E-01 ( 1.001E-01 )
  6.310E-01  3.014E-01 ( 3.421E-02 )  2.320E-01 ( 3.254E-02 )  1.715E-01 ( 3.057E-02 )
  1.000E+00  2.381E-01 ( 1.048E-02 )  2.059E-01 ( 1.011E-02 )  1.614E-01 ( 9.628E-03 )
  1.585E+00  1.320E-01 ( 3.251E-03 )  1.526E-01 ( 3.189E-03 )  1.388E-01 ( 3.068E-03 )
  2.512E+00  3.057E-02 ( 9.781E-04 )  7.202E-02 ( 9.928E-04 )  9.498E-02 ( 9.690E-04 )
  3.981E+00  1.178E-03 ( 3.073E-04 )  1.117E-02 ( 3.074E-04 )  3.670E-02 ( 3.107E-04 )
  6.310E+00  1.137E-04 ( 9.688E-05 )  2.329E-04 ( 9.688E-05 )  3.470E-03 ( 9.688E-05 )
  1.000E+01  3.235E-05 ( 3.058E-05 )  3.454E-05 ( 3.058E-05 )  4.876E-05 ( 3.058E-05 )
  1.585E+01  9.879E-06 ( 9.666E-06 )  1.010E-05 ( 9.666E-06 )  1.062E-05 ( 9.667E-06 )
  2.512E+01  3.081E-06 ( 3.055E-06 )  3.108E-06 ( 3.055E-06 )  3.164E-06 ( 3.055E-06 )
  3.981E+01  9.694E-07 ( 9.661E-07 )  9.726E-07 ( 9.661E-07 )  9.794E-07 ( 9.661E-07 )
  6.310E+01  3.059E-07 ( 3.055E-07 )  3.064E-07 ( 3.055E-07 )  3.072E-07 ( 3.055E-07 )
  1.000E+02                           9.674E-08 ( 9.664E-08 )  9.684E-08 ( 9.664E-08 )
  1.585E+02                                                    3.060E-08 ( 3.057E-08 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            3.576E-02                2.531E-02                1.792E-02
width Stark         1.007E-01                9.599E-02                9.118E-02
width incl.Dop.     3.718E+00                5.280E+00                7.493E+00

  0.000E+00  1.267E-01 ( 3.954E+00 )  8.983E-02 ( 4.149E+00 )  6.364E-02 ( 4.377E+00 )
  1.000E-02  1.267E-01 ( 3.925E+00 )  8.983E-02 ( 4.116E+00 )  6.364E-02 ( 4.337E+00 )
  1.585E-02  1.267E-01 ( 3.882E+00 )  8.983E-02 ( 4.066E+00 )  6.364E-02 ( 4.278E+00 )
  2.512E-02  1.267E-01 ( 3.774E+00 )  8.982E-02 ( 3.942E+00 )  6.364E-02 ( 4.136E+00 )
  3.981E-02  1.267E-01 ( 3.519E+00 )  8.982E-02 ( 3.652E+00 )  6.364E-02 ( 3.801E+00 )
  6.310E-02  1.266E-01 ( 2.965E+00 )  8.982E-02 ( 3.029E+00 )  6.364E-02 ( 3.088E+00 )
  1.000E-01  1.266E-01 ( 1.990E+00 )  8.980E-02 ( 1.958E+00 )  6.363E-02 ( 1.906E+00 )
  1.585E-01  1.265E-01 ( 9.209E-01 )  8.977E-02 ( 8.684E-01 )  6.362E-02 ( 8.092E-01 )
  2.512E-01  1.263E-01 ( 3.083E-01 )  8.968E-02 ( 2.868E-01 )  6.359E-02 ( 2.663E-01 )
  3.981E-01  1.257E-01 ( 9.314E-02 )  8.947E-02 ( 8.685E-02 )  6.351E-02 ( 8.105E-02 )
  6.310E-01  1.242E-01 ( 2.858E-02 )  8.893E-02 ( 2.663E-02 )  6.332E-02 ( 2.490E-02 )
  1.000E+00  1.205E-01 ( 9.036E-03 )  8.758E-02 ( 8.432E-03 )  6.284E-02 ( 7.870E-03 )
  1.585E+00  1.116E-01 ( 2.849E-03 )  8.430E-02 ( 2.670E-03 )  6.164E-02 ( 2.488E-03 )
  2.512E+00  9.221E-02 ( 9.292E-04 )  7.658E-02 ( 8.768E-04 )  5.874E-02 ( 8.194E-04 )
  3.981E+00  5.707E-02 ( 3.017E-04 )  6.016E-02 ( 2.877E-04 )  5.204E-02 ( 2.704E-04 )
