           N LOWER =  1  N UPPER= 17  WAVELENGTH (angstroms)=   914.93
                electronic density(1/cm**3)       1.000E+10
                conversion factor for wlengths=f0 5.808E-03
                wings factor                  =   5.938E-03

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            8.338E-02                5.896E-02                4.169E-02
width Stark         7.436E-02                7.157E-02                6.827E-02
width incl.Dop.     2.873E+00                4.006E+00                5.676E+00

  0.000E+00  1.661E-01 ( 5.421E+00 )  1.176E-01 ( 5.632E+00 )  8.323E-02 ( 5.876E+00 )
  3.981E-03  1.661E-01 ( 5.410E+00 )  1.176E-01 ( 5.619E+00 )  8.323E-02 ( 5.863E+00 )
  6.310E-03  1.661E-01 ( 5.391E+00 )  1.176E-01 ( 5.596E+00 )  8.322E-02 ( 5.838E+00 )
  1.000E-02  1.661E-01 ( 5.341E+00 )  1.176E-01 ( 5.542E+00 )  8.322E-02 ( 5.776E+00 )
  1.585E-02  1.661E-01 ( 5.221E+00 )  1.176E-01 ( 5.409E+00 )  8.322E-02 ( 5.628E+00 )
  2.512E-02  1.661E-01 ( 4.936E+00 )  1.176E-01 ( 5.095E+00 )  8.322E-02 ( 5.280E+00 )
  3.981E-02  1.661E-01 ( 4.314E+00 )  1.176E-01 ( 4.416E+00 )  8.322E-02 ( 4.527E+00 )
  6.310E-02  1.661E-01 ( 3.162E+00 )  1.176E-01 ( 3.170E+00 )  8.322E-02 ( 3.163E+00 )
  1.000E-01  1.660E-01 ( 1.682E+00 )  1.176E-01 ( 1.627E+00 )  8.321E-02 ( 1.557E+00 )
  1.585E-01  1.657E-01 ( 6.248E-01 )  1.175E-01 ( 5.870E-01 )  8.318E-02 ( 5.494E-01 )
  2.512E-01  1.652E-01 ( 1.939E-01 )  1.173E-01 ( 1.811E-01 )  8.311E-02 ( 1.692E-01 )
  3.981E-01  1.638E-01 ( 5.932E-02 )  1.168E-01 ( 5.545E-02 )  8.294E-02 ( 5.170E-02 )
  6.310E-01  1.605E-01 ( 1.862E-02 )  1.156E-01 ( 1.744E-02 )  8.251E-02 ( 1.626E-02 )
  1.000E+00  1.524E-01 ( 5.931E-03 )  1.126E-01 ( 5.594E-03 )  8.144E-02 ( 5.232E-03 )
  1.585E+00  1.337E-01 ( 1.870E-03 )  1.055E-01 ( 1.785E-03 )  7.881E-02 ( 1.679E-03 )
  2.512E+00  9.632E-02 ( 6.013E-04 )  8.949E-02 ( 5.809E-04 )  7.258E-02 ( 5.515E-04 )
  3.981E+00  4.229E-02 ( 1.885E-04 )  5.921E-02 ( 1.879E-04 )  5.902E-02 ( 1.804E-04 )
  6.310E+00  5.405E-03 ( 5.950E-05 )  2.100E-02 ( 6.029E-05 )  3.511E-02 ( 5.865E-05 )
  1.000E+01  5.578E-05 ( 1.880E-05 )  1.576E-03 ( 1.880E-05 )  9.530E-03 ( 1.891E-05 )
  1.585E+01  6.635E-06 ( 5.941E-06 )  9.909E-06 ( 5.941E-06 )  3.679E-04 ( 5.941E-06 )
  2.512E+01  1.957E-06 ( 1.878E-06 )  2.048E-06 ( 1.878E-06 )  2.372E-06 ( 1.878E-06 )
  3.981E+01  6.033E-07 ( 5.939E-07 )  6.132E-07 ( 5.939E-07 )  6.353E-07 ( 5.939E-07 )
  6.310E+01  1.890E-07 ( 1.878E-07 )  1.902E-07 ( 1.878E-07 )  1.926E-07 ( 1.878E-07 )
  1.000E+02  5.954E-08 ( 5.939E-08 )  5.968E-08 ( 5.939E-08 )  5.999E-08 ( 5.939E-08 )
  1.585E+02  1.880E-08 ( 1.879E-08 )  1.882E-08 ( 1.879E-08 )  1.886E-08 ( 1.879E-08 )
  2.512E+02                                                    5.952E-09 ( 5.942E-09 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            2.951E-02                2.089E-02                1.479E-02
width Stark         6.402E-02                5.997E-02                5.552E-02
width incl.Dop.     8.069E+00                1.143E+01                1.594E+01

  0.000E+00  5.887E-02 ( 6.175E+00 )  4.171E-02 ( 6.562E+00 )  2.953E-02 ( 7.087E+00 )
  2.512E-03  5.887E-02 ( 6.168E+00 )  4.171E-02 ( 6.553E+00 )  2.953E-02 ( 7.082E+00 )
  3.981E-03  5.887E-02 ( 6.157E+00 )  4.171E-02 ( 6.539E+00 )  2.953E-02 ( 7.061E+00 )
  6.310E-03  5.887E-02 ( 6.129E+00 )  4.171E-02 ( 6.505E+00 )  2.953E-02 ( 7.019E+00 )
  1.000E-02  5.887E-02 ( 6.059E+00 )  4.171E-02 ( 6.422E+00 )  2.953E-02 ( 6.915E+00 )
  1.585E-02  5.887E-02 ( 5.890E+00 )  4.171E-02 ( 6.223E+00 )  2.953E-02 ( 6.663E+00 )
  2.512E-02  5.887E-02 ( 5.496E+00 )  4.171E-02 ( 5.759E+00 )  2.953E-02 ( 6.083E+00 )
  3.981E-02  5.887E-02 ( 4.644E+00 )  4.171E-02 ( 4.761E+00 )  2.953E-02 ( 4.857E+00 )
  6.310E-02  5.887E-02 ( 3.129E+00 )  4.171E-02 ( 3.051E+00 )  2.953E-02 ( 2.910E+00 )
  1.000E-01  5.886E-02 ( 1.470E+00 )  4.171E-02 ( 1.363E+00 )  2.953E-02 ( 1.238E+00 )
  1.585E-01  5.885E-02 ( 5.115E-01 )  4.171E-02 ( 4.716E-01 )  2.953E-02 ( 4.290E-01 )
  2.512E-01  5.883E-02 ( 1.580E-01 )  4.170E-02 ( 1.474E-01 )  2.952E-02 ( 1.367E-01 )
  3.981E-01  5.877E-02 ( 4.605E-02 )  4.167E-02 ( 4.542E-02 )  2.952E-02 ( 4.274E-02 )
  6.310E-01  5.862E-02 ( 1.464E-02 )  4.162E-02 ( 1.372E-02 )  2.950E-02 ( 1.293E-02 )
  1.000E+00  5.823E-02 ( 4.763E-03 )  4.148E-02 ( 4.443E-03 )  2.945E-02 ( 4.163E-03 )
  1.585E+00  5.728E-02 ( 1.566E-03 )  4.114E-02 ( 1.458E-03 )  2.933E-02 ( 1.361E-03 )
  2.512E+00  5.497E-02 ( 5.170E-04 )  4.030E-02 ( 4.817E-04 )  2.902E-02 ( 4.486E-04 )
  3.981E+00  4.955E-02 ( 1.705E-04 )  3.826E-02 ( 1.595E-04 )  2.828E-02 ( 1.485E-04 )
  6.310E+00  3.818E-02 ( 5.606E-05 )  3.357E-02 ( 5.275E-05 )  2.648E-02 ( 4.921E-05 )
  1.000E+01  1.984E-02 ( 1.830E-05 )  2.418E-02 ( 1.738E-05 )  2.246E-02 ( 1.630E-05 )
  1.585E+01  3.836E-03 ( 5.928E-06 )  1.060E-02 ( 5.696E-06 )  1.486E-02 ( 5.384E-06 )
  2.512E+01  6.437E-05 ( 1.905E-06 )  1.338E-03 ( 1.853E-06 )  5.260E-03 ( 1.770E-06 )
  3.981E+01  6.918E-07 ( 5.939E-07 )  8.172E-06 ( 5.982E-07 )  3.882E-04 ( 5.782E-07 )
  6.310E+01  1.977E-07 ( 1.878E-07 )  2.104E-07 ( 1.878E-07 )  7.926E-07 ( 1.875E-07 )
  1.000E+02  6.061E-08 ( 5.939E-08 )  6.185E-08 ( 5.939E-08 )  6.549E-08 ( 6.024E-08 )
  1.585E+02  1.893E-08 ( 1.879E-08 )  1.909E-08 ( 1.879E-08 )  1.943E-08 ( 1.879E-08 )
