           N LOWER =  1  N UPPER=  2  WAVELENGTH (angstroms)=  1215.68
                electronic density(1/cm**3)       1.000E+15
                conversion factor for wlengths=f0 1.251E+01
                wings factor                  =   6.731E-06

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            5.680E-01                4.017E-01                2.840E-01
width Stark         2.841E-04                3.053E-04                3.152E-04
width incl.Dop.     1.921E-03                2.631E-03                3.632E-03

  0.000E+00  2.407E+02 ( 1.169E+03 )  1.767E+02 ( 1.105E+03 )  1.285E+02 ( 1.080E+03 )
  1.585E-05  2.407E+02 ( 1.166E+03 )  1.767E+02 ( 1.102E+03 )  1.285E+02 ( 1.077E+03 )
  2.512E-05  2.407E+02 ( 1.161E+03 )  1.767E+02 ( 1.099E+03 )  1.285E+02 ( 1.072E+03 )
  3.981E-05  2.406E+02 ( 1.148E+03 )  1.767E+02 ( 1.089E+03 )  1.285E+02 ( 1.061E+03 )
  6.310E-05  2.405E+02 ( 1.110E+03 )  1.766E+02 ( 1.057E+03 )  1.285E+02 ( 1.038E+03 )
  1.000E-04  2.402E+02 ( 1.030E+03 )  1.765E+02 ( 9.909E+02 )  1.285E+02 ( 9.761E+02 )
  1.585E-04  2.395E+02 ( 8.765E+02 )  1.763E+02 ( 8.557E+02 )  1.283E+02 ( 8.488E+02 )
  2.512E-04  2.377E+02 ( 6.412E+02 )  1.756E+02 ( 6.421E+02 )  1.281E+02 ( 6.444E+02 )
  3.981E-04  2.333E+02 ( 3.879E+02 )  1.739E+02 ( 3.986E+02 )  1.274E+02 ( 4.046E+02 )
  6.310E-04  2.226E+02 ( 1.974E+02 )  1.696E+02 ( 2.059E+02 )  1.258E+02 ( 2.097E+02 )
  1.000E-03  1.978E+02 ( 8.820E+01 )  1.595E+02 ( 9.213E+01 )  1.219E+02 ( 9.339E+01 )
  1.585E-03  1.476E+02 ( 3.565E+01 )  1.366E+02 ( 3.683E+01 )  1.124E+02 ( 3.692E+01 )
  2.512E-03  7.241E+01 ( 1.322E+01 )  9.293E+01 ( 1.341E+01 )  9.191E+01 ( 1.326E+01 )
  3.981E-03  1.522E+01 ( 4.603E+00 )  3.640E+01 ( 4.567E+00 )  5.563E+01 ( 4.468E+00 )
  6.310E-03  2.121E+00 ( 1.558E+00 )  4.885E+00 ( 1.511E+00 )  1.636E+01 ( 1.463E+00 )
  1.000E-02  5.738E-01 ( 5.214E-01 )  6.274E-01 ( 4.971E-01 )  1.311E+00 ( 4.758E-01 )
  1.585E-02  1.771E-01 ( 1.705E-01 )  1.746E-01 ( 1.612E-01 )  1.821E-01 ( 1.520E-01 )
  2.512E-02  5.797E-02 ( 5.720E-02 )  5.515E-02 ( 5.364E-02 )  5.323E-02 ( 5.021E-02 )
