           N LOWER =  2  N UPPER= 27  WAVELENGTH (angstroms)=  3667.18
                electronic density(1/cm**3)       3.162E+11
                conversion factor for wlengths=f0 5.808E-02
                wings factor                  =   1.538E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.483E-01                1.048E-01                7.413E-02
width Stark         4.207E+00                4.141E+00                3.978E+00
width incl.Dop.     4.403E+00                4.529E+00                4.768E+00

  0.000E+00  9.646E-02 ( 9.943E-02 )  9.423E-02 ( 1.002E-01 )  9.014E-02 ( 1.026E-01 )
  1.000E-01  9.643E-02 ( 9.927E-02 )  9.420E-02 ( 1.001E-01 )  9.011E-02 ( 1.025E-01 )
  1.585E-01  9.638E-02 ( 9.918E-02 )  9.415E-02 ( 1.000E-01 )  9.007E-02 ( 1.024E-01 )
  2.512E-01  9.626E-02 ( 9.904E-02 )  9.403E-02 ( 9.989E-02 )  8.996E-02 ( 1.023E-01 )
  3.981E-01  9.595E-02 ( 9.882E-02 )  9.373E-02 ( 9.968E-02 )  8.968E-02 ( 1.020E-01 )
  6.310E-01  9.518E-02 ( 9.797E-02 )  9.296E-02 ( 9.890E-02 )  8.898E-02 ( 1.012E-01 )
  1.000E+00  9.325E-02 ( 9.609E-02 )  9.106E-02 ( 9.690E-02 )  8.725E-02 ( 9.907E-02 )
  1.585E+00  8.845E-02 ( 9.124E-02 )  8.641E-02 ( 9.193E-02 )  8.306E-02 ( 9.350E-02 )
  2.512E+00  7.698E-02 ( 7.881E-02 )  7.557E-02 ( 7.889E-02 )  7.343E-02 ( 7.918E-02 )
  3.981E+00  5.359E-02 ( 5.264E-02 )  5.386E-02 ( 5.217E-02 )  5.422E-02 ( 5.126E-02 )
  6.310E+00  2.405E-02 ( 2.253E-02 )  2.519E-02 ( 2.225E-02 )  2.714E-02 ( 2.157E-02 )
  1.000E+01  7.145E-03 ( 6.810E-03 )  7.445E-03 ( 6.750E-03 )  8.048E-03 ( 6.586E-03 )
  1.585E+01  1.946E-03 ( 1.911E-03 )  1.980E-03 ( 1.907E-03 )  2.038E-03 ( 1.885E-03 )
  2.512E+01  5.352E-04 ( 5.311E-04 )  5.400E-04 ( 5.316E-04 )  5.694E-04 ( 5.535E-04 )
  3.981E+01  1.613E-04 ( 1.609E-04 )  1.618E-04 ( 1.610E-04 )  1.633E-04 ( 1.614E-04 )
  6.310E+01  4.962E-05 ( 4.957E-05 )  4.967E-05 ( 4.957E-05 )  5.007E-05 ( 4.987E-05 )
  1.000E+02  1.556E-05 ( 1.556E-05 )  1.557E-05 ( 1.556E-05 )  1.559E-05 ( 1.556E-05 )
  1.585E+02  4.909E-06 ( 4.909E-06 )  4.910E-06 ( 4.909E-06 )  4.912E-06 ( 4.909E-06 )
  2.512E+02  1.554E-06 ( 1.554E-06 )  1.554E-06 ( 1.554E-06 )  1.554E-06 ( 1.554E-06 )
  3.981E+02  4.932E-07 ( 4.932E-07 )  4.932E-07 ( 4.932E-07 )  4.932E-07 ( 4.932E-07 )
  6.310E+02  1.569E-07 ( 1.569E-07 )  1.569E-07 ( 1.569E-07 )  1.571E-07 ( 1.571E-07 )
  1.000E+03  5.021E-08 ( 5.021E-08 )  5.021E-08 ( 5.021E-08 )  5.021E-08 ( 5.021E-08 )
  1.585E+03  1.617E-08 ( 1.617E-08 )  1.617E-08 ( 1.617E-08 )  1.617E-08 ( 1.617E-08 )
