           N LOWER =  1  N UPPER= 24  WAVELENGTH (angstroms)=   913.35
                electronic density(1/cm**3)       3.162E+11
                conversion factor for wlengths=f0 5.808E-02
                wings factor                  =   1.668E-02

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.483E-01                1.048E-01                7.413E-02
width Stark         2.022E-01                1.985E-01                1.918E-01
width incl.Dop.     3.642E-01                4.738E-01                6.204E-01

  0.000E+00  1.229E+00 ( 2.083E+00 )  9.716E-01 ( 2.114E+00 )  7.402E-01 ( 2.177E+00 )
  1.000E-02  1.229E+00 ( 2.079E+00 )  9.713E-01 ( 2.111E+00 )  7.401E-01 ( 2.173E+00 )
  1.585E-02  1.228E+00 ( 2.073E+00 )  9.708E-01 ( 2.105E+00 )  7.399E-01 ( 2.168E+00 )
  2.512E-02  1.225E+00 ( 2.061E+00 )  9.697E-01 ( 2.092E+00 )  7.394E-01 ( 2.154E+00 )
  3.981E-02  1.219E+00 ( 2.031E+00 )  9.667E-01 ( 2.061E+00 )  7.381E-01 ( 2.119E+00 )
  6.310E-02  1.203E+00 ( 1.957E+00 )  9.592E-01 ( 1.982E+00 )  7.349E-01 ( 2.029E+00 )
  1.000E-01  1.165E+00 ( 1.770E+00 )  9.406E-01 ( 1.783E+00 )  7.268E-01 ( 1.806E+00 )
  1.585E-01  1.073E+00 ( 1.343E+00 )  8.956E-01 ( 1.336E+00 )  7.071E-01 ( 1.324E+00 )
  2.512E-01  8.766E-01 ( 7.029E-01 )  7.923E-01 ( 6.901E-01 )  6.598E-01 ( 6.678E-01 )
  3.981E-01  5.359E-01 ( 2.399E-01 )  5.847E-01 ( 2.352E-01 )  5.550E-01 ( 2.264E-01 )
  6.310E-01  1.772E-01 ( 6.842E-02 )  2.803E-01 ( 6.765E-02 )  3.613E-01 ( 6.589E-02 )
  1.000E+00  2.978E-02 ( 1.962E-02 )  5.729E-02 ( 1.955E-02 )  1.283E-01 ( 1.930E-02 )
  1.585E+00  6.377E-03 ( 5.593E-03 )  7.646E-03 ( 5.597E-03 )  1.544E-02 ( 5.808E-03 )
  2.512E+00  1.790E-03 ( 1.719E-03 )  1.875E-03 ( 1.720E-03 )  2.134E-03 ( 1.720E-03 )
  3.981E+00  5.423E-04 ( 5.333E-04 )  5.517E-04 ( 5.333E-04 )  5.702E-04 ( 5.333E-04 )
  6.310E+00  1.687E-04 ( 1.677E-04 )  1.698E-04 ( 1.678E-04 )  1.722E-04 ( 1.678E-04 )
  1.000E+01  5.304E-05 ( 5.291E-05 )  5.317E-05 ( 5.291E-05 )  5.343E-05 ( 5.291E-05 )
  1.585E+01  1.673E-05 ( 1.671E-05 )  1.674E-05 ( 1.671E-05 )  1.678E-05 ( 1.671E-05 )
  2.512E+01  5.284E-06 ( 5.282E-06 )  5.286E-06 ( 5.282E-06 )  5.290E-06 ( 5.282E-06 )
  3.981E+01                                                    1.672E-06 ( 1.671E-06 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            5.248E-02                3.716E-02                2.630E-02
width Stark         1.829E-01                1.725E-01                1.612E-01
width incl.Dop.     8.499E-01                1.180E+00                1.629E+00

  0.000E+00  5.496E-01 ( 2.267E+00 )  4.006E-01 ( 2.377E+00 )  2.887E-01 ( 2.501E+00 )
  2.512E-02  5.492E-01 ( 2.240E+00 )  4.005E-01 ( 2.345E+00 )  2.886E-01 ( 2.463E+00 )
  3.981E-02  5.487E-01 ( 2.199E+00 )  4.003E-01 ( 2.295E+00 )  2.886E-01 ( 2.402E+00 )
  6.310E-02  5.474E-01 ( 2.094E+00 )  3.998E-01 ( 2.169E+00 )  2.884E-01 ( 2.252E+00 )
  1.000E-01  5.442E-01 ( 1.836E+00 )  3.986E-01 ( 1.870E+00 )  2.879E-01 ( 1.906E+00 )
  1.585E-01  5.362E-01 ( 1.310E+00 )  3.955E-01 ( 1.292E+00 )  2.868E-01 ( 1.271E+00 )
  2.512E-01  5.165E-01 ( 6.392E-01 )  3.878E-01 ( 6.070E-01 )  2.839E-01 ( 5.731E-01 )
  3.981E-01  4.704E-01 ( 2.144E-01 )  3.693E-01 ( 2.007E-01 )  2.768E-01 ( 1.866E-01 )
  6.310E-01  3.722E-01 ( 6.312E-02 )  3.265E-01 ( 5.957E-02 )  2.598E-01 ( 5.565E-02 )
  1.000E+00  2.080E-01 ( 1.878E-02 )  2.399E-01 ( 1.799E-02 )  2.216E-01 ( 1.698E-02 )
  1.585E+00  5.117E-02 ( 5.731E-03 )  1.114E-01 ( 5.575E-03 )  1.488E-01 ( 5.347E-03 )
  2.512E+00  3.663E-03 ( 1.720E-03 )  1.761E-02 ( 1.747E-03 )  5.510E-02 ( 1.699E-03 )
  3.981E+00  6.187E-04 ( 5.333E-04 )  8.686E-04 ( 5.333E-04 )  5.113E-03 ( 5.355E-04 )
  6.310E+00  1.769E-04 ( 1.678E-04 )  1.873E-04 ( 1.678E-04 )  2.252E-04 ( 1.678E-04 )
  1.000E+01  5.398E-05 ( 5.291E-05 )  5.516E-05 ( 5.291E-05 )  5.765E-05 ( 5.291E-05 )
