           N LOWER =  3  N UPPER= 14  WAVELENGTH (angstroms)=  8600.81
                electronic density(1/cm**3)       3.162E+13
                conversion factor for wlengths=f0 1.251E+00
                wings factor                  =   2.744E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            3.194E-01                2.259E-01                1.597E-01
width Stark         5.465E+00                5.559E+00                5.539E+00
width incl.Dop.     5.465E+00                5.559E+00                5.539E+00

  0.000E+00  7.339E-02 ( 7.339E-02 )  7.213E-02 ( 7.213E-02 )  7.228E-02 ( 7.228E-02 )
  3.981E-02  7.332E-02 ( 7.332E-02 )  7.207E-02 ( 7.207E-02 )  7.222E-02 ( 7.222E-02 )
  6.310E-02  7.329E-02 ( 7.329E-02 )  7.204E-02 ( 7.204E-02 )  7.219E-02 ( 7.219E-02 )
  1.000E-01  7.323E-02 ( 7.323E-02 )  7.198E-02 ( 7.198E-02 )  7.214E-02 ( 7.214E-02 )
  1.585E-01  7.313E-02 ( 7.313E-02 )  7.190E-02 ( 7.190E-02 )  7.206E-02 ( 7.206E-02 )
  2.512E-01  7.298E-02 ( 7.298E-02 )  7.177E-02 ( 7.177E-02 )  7.193E-02 ( 7.193E-02 )
  3.981E-01  7.275E-02 ( 7.275E-02 )  7.155E-02 ( 7.155E-02 )  7.172E-02 ( 7.172E-02 )
  6.310E-01  7.237E-02 ( 7.237E-02 )  7.122E-02 ( 7.122E-02 )  7.140E-02 ( 7.140E-02 )
  1.000E+00  7.146E-02 ( 7.146E-02 )  7.039E-02 ( 7.039E-02 )  7.058E-02 ( 7.058E-02 )
  1.585E+00  6.890E-02 ( 6.890E-02 )  6.801E-02 ( 6.801E-02 )  6.819E-02 ( 6.819E-02 )
  2.512E+00  6.280E-02 ( 6.280E-02 )  6.226E-02 ( 6.226E-02 )  6.237E-02 ( 6.237E-02 )
  3.981E+00  4.964E-02 ( 4.964E-02 )  4.962E-02 ( 4.962E-02 )  4.957E-02 ( 4.957E-02 )
  6.310E+00  2.932E-02 ( 2.932E-02 )  2.961E-02 ( 2.961E-02 )  2.949E-02 ( 2.949E-02 )
