           N LOWER =  1  N UPPER=  2  WAVELENGTH (angstroms)=  1215.68
                electronic density(1/cm**3)       3.162E+12
                conversion factor for wlengths=f0 2.696E-01
                wings factor                  =   6.731E-06

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            2.176E-01                1.539E-01                1.088E-01
width Stark         1.920E-04                1.617E-04                1.372E-04
width incl.Dop.     8.169E-02                1.160E-01                1.625E-01

  0.000E+00  5.831E+00 ( 1.738E+03 )  4.127E+00 ( 2.010E+03 )  2.913E+00 ( 2.397E+03 )
  1.000E-05  5.831E+00 ( 1.731E+03 )  4.127E+00 ( 2.002E+03 )  2.913E+00 ( 2.366E+03 )
  1.585E-05  5.831E+00 ( 1.720E+03 )  4.127E+00 ( 1.990E+03 )  2.913E+00 ( 2.348E+03 )
  2.512E-05  5.831E+00 ( 1.694E+03 )  4.127E+00 ( 1.960E+03 )  2.913E+00 ( 2.303E+03 )
  3.981E-05  5.831E+00 ( 1.654E+03 )  4.127E+00 ( 1.893E+03 )  2.913E+00 ( 2.193E+03 )
  6.310E-05  5.831E+00 ( 1.555E+03 )  4.127E+00 ( 1.743E+03 )  2.913E+00 ( 1.959E+03 )
  1.000E-04  5.831E+00 ( 1.347E+03 )  4.127E+00 ( 1.448E+03 )  2.913E+00 ( 1.539E+03 )
  1.585E-04  5.831E+00 ( 1.010E+03 )  4.127E+00 ( 1.020E+03 )  2.913E+00 ( 1.003E+03 )
  2.512E-04  5.831E+00 ( 6.199E+02 )  4.127E+00 ( 5.860E+02 )  2.913E+00 ( 5.340E+02 )
  3.981E-04  5.831E+00 ( 3.147E+02 )  4.127E+00 ( 2.824E+02 )  2.913E+00 ( 2.460E+02 )
  6.310E-04  5.831E+00 ( 1.399E+02 )  4.127E+00 ( 1.227E+02 )  2.913E+00 ( 1.039E+02 )
  1.000E-03  5.831E+00 ( 5.786E+01 )  4.127E+00 ( 5.008E+01 )  2.913E+00 ( 4.208E+01 )
  1.585E-03  5.830E+00 ( 2.291E+01 )  4.127E+00 ( 1.982E+01 )  2.913E+00 ( 1.659E+01 )
  2.512E-03  5.828E+00 ( 8.724E+00 )  4.126E+00 ( 7.577E+00 )  2.912E+00 ( 6.377E+00 )
  3.981E-03  5.822E+00 ( 3.200E+00 )  4.124E+00 ( 2.811E+00 )  2.912E+00 ( 2.388E+00 )
  6.310E-03  5.807E+00 ( 1.129E+00 )  4.118E+00 ( 1.009E+00 )  2.910E+00 ( 8.749E-01 )
  1.000E-02  5.770E+00 ( 3.858E-01 )  4.105E+00 ( 3.536E-01 )  2.905E+00 ( 3.112E-01 )
  1.585E-02  5.678E+00 ( 1.294E-01 )  4.073E+00 ( 1.204E-01 )  2.894E+00 ( 1.085E-01 )
  2.512E-02  5.454E+00 ( 4.070E-02 )  3.991E+00 ( 4.022E-02 )  2.865E+00 ( 3.704E-02 )
  3.981E-02  4.930E+00 ( 1.326E-02 )  3.795E+00 ( 1.271E-02 )  2.793E+00 ( 1.244E-02 )
