           N LOWER =  1  N UPPER=  5  WAVELENGTH (angstroms)=   949.75
                electronic density(1/cm**3)       1.000E+12
                conversion factor for wlengths=f0 1.251E-01
                wings factor                  =   1.563E-04

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.796E-01                1.270E-01                8.982E-02
width Stark         4.991E-03                4.827E-03                4.509E-03
width incl.Dop.     1.378E-01                1.956E-01                2.761E-01

  0.000E+00  3.436E+00 ( 7.821E+01 )  2.436E+00 ( 8.092E+01 )  1.725E+00 ( 8.596E+01 )
  2.512E-04  3.436E+00 ( 7.813E+01 )  2.436E+00 ( 8.086E+01 )  1.725E+00 ( 8.570E+01 )
  3.981E-04  3.436E+00 ( 7.795E+01 )  2.436E+00 ( 8.061E+01 )  1.725E+00 ( 8.531E+01 )
  6.310E-04  3.436E+00 ( 7.739E+01 )  2.436E+00 ( 7.995E+01 )  1.725E+00 ( 8.446E+01 )
  1.000E-03  3.436E+00 ( 7.582E+01 )  2.436E+00 ( 7.813E+01 )  1.725E+00 ( 8.221E+01 )
  1.585E-03  3.436E+00 ( 7.191E+01 )  2.436E+00 ( 7.377E+01 )  1.725E+00 ( 7.713E+01 )
  2.512E-03  3.435E+00 ( 6.331E+01 )  2.436E+00 ( 6.452E+01 )  1.725E+00 ( 6.643E+01 )
  3.981E-03  3.434E+00 ( 4.787E+01 )  2.435E+00 ( 4.809E+01 )  1.725E+00 ( 4.799E+01 )
  6.310E-03  3.431E+00 ( 2.765E+01 )  2.434E+00 ( 2.709E+01 )  1.725E+00 ( 2.588E+01 )
  1.000E-02  3.423E+00 ( 1.157E+01 )  2.431E+00 ( 1.110E+01 )  1.724E+00 ( 1.035E+01 )
  1.585E-02  3.404E+00 ( 3.922E+00 )  2.425E+00 ( 3.740E+00 )  1.721E+00 ( 3.500E+00 )
  2.512E-02  3.357E+00 ( 1.244E+00 )  2.408E+00 ( 1.182E+00 )  1.715E+00 ( 1.117E+00 )
  3.981E-02  3.240E+00 ( 3.943E-01 )  2.365E+00 ( 3.730E-01 )  1.700E+00 ( 3.537E-01 )
  6.310E-02  2.965E+00 ( 1.226E-01 )  2.262E+00 ( 1.150E-01 )  1.663E+00 ( 1.084E-01 )
