           N LOWER =  2  N UPPER=  6  WAVELENGTH (angstroms)=  4102.94
                electronic density(1/cm**3)       3.162E+13
                conversion factor for wlengths=f0 1.251E+00
                wings factor                  =   1.944E-02

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            3.194E-01                2.259E-01                1.597E-01
width Stark         1.455E-01                1.470E-01                1.463E-01
width incl.Dop.     1.612E-01                1.798E-01                2.032E-01

  0.000E+00  2.446E+00 ( 2.644E+00 )  2.291E+00 ( 2.640E+00 )  2.082E+00 ( 2.675E+00 )
  6.310E-03  2.443E+00 ( 2.644E+00 )  2.289E+00 ( 2.640E+00 )  2.081E+00 ( 2.674E+00 )
  1.000E-02  2.439E+00 ( 2.640E+00 )  2.285E+00 ( 2.636E+00 )  2.079E+00 ( 2.672E+00 )
  1.585E-02  2.428E+00 ( 2.629E+00 )  2.277E+00 ( 2.628E+00 )  2.073E+00 ( 2.664E+00 )
  2.512E-02  2.400E+00 ( 2.599E+00 )  2.255E+00 ( 2.600E+00 )  2.058E+00 ( 2.636E+00 )
  3.981E-02  2.332E+00 ( 2.513E+00 )  2.203E+00 ( 2.519E+00 )  2.022E+00 ( 2.551E+00 )
  6.310E-02  2.171E+00 ( 2.293E+00 )  2.078E+00 ( 2.303E+00 )  1.934E+00 ( 2.328E+00 )
  1.000E-01  1.827E+00 ( 1.842E+00 )  1.802E+00 ( 1.860E+00 )  1.732E+00 ( 1.880E+00 )
  1.585E-01  1.242E+00 ( 1.174E+00 )  1.293E+00 ( 1.188E+00 )  1.328E+00 ( 1.194E+00 )
  2.512E-01  5.983E-01 ( 5.464E-01 )  6.496E-01 ( 5.449E-01 )  7.323E-01 ( 5.367E-01 )
  3.981E-01  2.095E-01 ( 1.970E-01 )  2.189E-01 ( 1.915E-01 )  2.460E-01 ( 1.839E-01 )
  6.310E-01  6.567E-02 ( 6.395E-02 )  6.460E-02 ( 6.106E-02 )  6.531E-02 ( 5.776E-02 )
  1.000E+00  1.963E-02 ( 1.939E-02 )  1.890E-02 ( 1.845E-02 )  1.829E-02 ( 1.740E-02 )
  1.585E+00  6.238E-03 ( 6.214E-03 )  5.999E-03 ( 5.953E-03 )  5.722E-03 ( 5.634E-03 )
  2.512E+00  1.993E-03 ( 1.989E-03 )  1.937E-03 ( 1.931E-03 )  1.851E-03 ( 1.838E-03 )
  3.981E+00  6.347E-04 ( 6.343E-04 )  6.227E-04 ( 6.219E-04 )  6.005E-04 ( 5.990E-04 )
  6.310E+00  1.958E-04 ( 1.958E-04 )  1.990E-04 ( 1.989E-04 )  1.942E-04 ( 1.940E-04 )
  1.000E+01  6.176E-05 ( 6.175E-05 )  6.177E-05 ( 6.175E-05 )  6.242E-05 ( 6.239E-05 )
  1.585E+01  1.952E-05 ( 1.952E-05 )  1.952E-05 ( 1.952E-05 )  1.952E-05 ( 1.952E-05 )
  2.512E+01                                                    6.176E-06 ( 6.176E-06 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            1.131E-01                8.005E-02                5.667E-02
width Stark         1.436E-01                1.393E-01                1.329E-01
width incl.Dop.     2.372E-01                2.986E-01                3.809E-01

  0.000E+00  1.814E+00 ( 2.744E+00 )  1.501E+00 ( 2.844E+00 )  1.185E+00 ( 2.988E+00 )
  6.310E-03  1.813E+00 ( 2.743E+00 )  1.500E+00 ( 2.844E+00 )  1.185E+00 ( 2.988E+00 )
  1.000E-02  1.811E+00 ( 2.740E+00 )  1.500E+00 ( 2.842E+00 )  1.185E+00 ( 2.984E+00 )
  1.585E-02  1.808E+00 ( 2.732E+00 )  1.498E+00 ( 2.831E+00 )  1.184E+00 ( 2.971E+00 )
  2.512E-02  1.799E+00 ( 2.701E+00 )  1.493E+00 ( 2.794E+00 )  1.182E+00 ( 2.924E+00 )
  3.981E-02  1.776E+00 ( 2.605E+00 )  1.481E+00 ( 2.684E+00 )  1.176E+00 ( 2.795E+00 )
  6.310E-02  1.722E+00 ( 2.368E+00 )  1.452E+00 ( 2.426E+00 )  1.162E+00 ( 2.507E+00 )
  1.000E-01  1.593E+00 ( 1.903E+00 )  1.382E+00 ( 1.930E+00 )  1.129E+00 ( 1.955E+00 )
