           N LOWER =  3  N UPPER= 10  WAVELENGTH (angstroms)=  9017.44
                electronic density(1/cm**3)       1.000E+11
                conversion factor for wlengths=f0 2.696E-02
                wings factor                  =   1.140E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.224E-01                8.654E-02                6.119E-02
width Stark         2.190E+00                2.139E+00                2.063E+00
width incl.Dop.     6.900E+00                9.191E+00                1.270E+01

  0.000E+00  6.595E-02 ( 1.781E-01 )  4.974E-02 ( 1.834E-01 )  3.664E-02 ( 1.908E-01 )
  3.981E-03  6.595E-02 ( 1.780E-01 )  4.974E-02 ( 1.834E-01 )  3.664E-02 ( 1.908E-01 )
  6.310E-03  6.595E-02 ( 1.780E-01 )  4.974E-02 ( 1.834E-01 )  3.664E-02 ( 1.908E-01 )
  1.000E-02  6.595E-02 ( 1.780E-01 )  4.974E-02 ( 1.833E-01 )  3.664E-02 ( 1.908E-01 )
  1.585E-02  6.595E-02 ( 1.780E-01 )  4.974E-02 ( 1.833E-01 )  3.664E-02 ( 1.907E-01 )
  2.512E-02  6.595E-02 ( 1.780E-01 )  4.974E-02 ( 1.833E-01 )  3.664E-02 ( 1.907E-01 )
  3.981E-02  6.594E-02 ( 1.780E-01 )  4.974E-02 ( 1.832E-01 )  3.664E-02 ( 1.907E-01 )
  6.310E-02  6.594E-02 ( 1.779E-01 )  4.974E-02 ( 1.832E-01 )  3.664E-02 ( 1.906E-01 )
  1.000E-01  6.594E-02 ( 1.778E-01 )  4.974E-02 ( 1.830E-01 )  3.664E-02 ( 1.904E-01 )
  1.585E-01  6.592E-02 ( 1.772E-01 )  4.973E-02 ( 1.824E-01 )  3.664E-02 ( 1.898E-01 )
  2.512E-01  6.588E-02 ( 1.760E-01 )  4.972E-02 ( 1.811E-01 )  3.663E-02 ( 1.883E-01 )
  3.981E-01  6.579E-02 ( 1.729E-01 )  4.968E-02 ( 1.778E-01 )  3.662E-02 ( 1.847E-01 )
  6.310E-01  6.555E-02 ( 1.657E-01 )  4.958E-02 ( 1.702E-01 )  3.658E-02 ( 1.762E-01 )
  1.000E+00  6.495E-02 ( 1.497E-01 )  4.933E-02 ( 1.531E-01 )  3.648E-02 ( 1.575E-01 )
  1.585E+00  6.347E-02 ( 1.186E-01 )  4.871E-02 ( 1.202E-01 )  3.624E-02 ( 1.216E-01 )
  2.512E+00  5.991E-02 ( 7.325E-02 )  4.719E-02 ( 7.248E-02 )  3.564E-02 ( 7.084E-02 )
  3.981E+00  5.187E-02 ( 3.214E-02 )  4.358E-02 ( 3.084E-02 )  3.416E-02 ( 2.922E-02 )
  6.310E+00  3.631E-02 ( 1.084E-02 )  3.573E-02 ( 1.026E-02 )  3.073E-02 ( 9.647E-03 )
  1.000E+01  1.545E-02 ( 3.375E-03 )  2.182E-02 ( 3.159E-03 )  2.358E-02 ( 2.966E-03 )
  1.585E+01  2.679E-03 ( 1.058E-03 )  6.688E-03 ( 9.471E-04 )  1.221E-02 ( 8.872E-04 )
  2.512E+01  4.221E-04 ( 3.372E-04 )  6.823E-04 ( 3.062E-04 )  2.518E-03 ( 2.855E-04 )
  3.981E+01  1.154E-04 ( 1.069E-04 )  1.178E-04 ( 1.003E-04 )  1.641E-04 ( 9.351E-05 )
  6.310E+01  3.581E-05 ( 3.487E-05 )  3.484E-05 ( 3.296E-05 )  3.473E-05 ( 3.082E-05 )
  1.000E+02  1.143E-05 ( 1.131E-05 )  1.104E-05 ( 1.080E-05 )  1.063E-05 ( 1.017E-05 )
  1.585E+02  3.653E-06 ( 3.638E-06 )  3.554E-06 ( 3.524E-06 )  3.407E-06 ( 3.350E-06 )
  2.512E+02  1.145E-06 ( 1.143E-06 )  1.145E-06 ( 1.141E-06 )  1.106E-06 ( 1.098E-06 )
  3.981E+02  3.618E-07 ( 3.616E-07 )  3.664E-07 ( 3.659E-07 )  3.582E-07 ( 3.573E-07 )
  6.310E+02  1.145E-07 ( 1.145E-07 )  1.145E-07 ( 1.145E-07 )  1.154E-07 ( 1.152E-07 )
  1.000E+03  3.628E-08 ( 3.628E-08 )  3.629E-08 ( 3.628E-08 )  3.630E-08 ( 3.628E-08 )
  1.585E+03  1.152E-08 ( 1.152E-08 )  1.152E-08 ( 1.152E-08 )  1.152E-08 ( 1.152E-08 )
  2.512E+03  4.122E-09 ( 4.122E-09 )  3.666E-09 ( 3.666E-09 )  3.666E-09 ( 3.666E-09 )
  3.981E+03  1.306E-09 ( 1.306E-09 )  1.306E-09 ( 1.306E-09 )  1.171E-09 ( 1.171E-09 )
  6.310E+03  4.145E-10 ( 4.145E-10 )  4.145E-10 ( 4.145E-10 )  4.145E-10 ( 4.145E-10 )
  1.000E+04                           1.318E-10 ( 1.318E-10 )  1.318E-10 ( 1.318E-10 )
  1.585E+04                                                    4.203E-11 ( 4.203E-11 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            4.332E-02                3.067E-02                2.171E-02
width Stark         1.955E+00                1.802E+00                1.583E+00
width incl.Dop.     1.763E+01                2.432E+01                3.433E+01

  0.000E+00  2.659E-02 ( 2.013E-01 )  1.911E-02 ( 2.163E-01 )  1.365E-02 ( 2.380E-01 )
  1.000E-02  2.659E-02 ( 2.012E-01 )  1.911E-02 ( 2.162E-01 )  1.365E-02 ( 2.379E-01 )
