           N LOWER =  3  N UPPER=  6  WAVELENGTH (angstroms)= 10941.16
                electronic density(1/cm**3)       1.000E+10
                conversion factor for wlengths=f0 5.808E-03
                wings factor                  =   2.785E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            8.338E-02                5.896E-02                4.169E-02
width Stark         4.447E-01                3.708E-01                3.089E-01
width incl.Dop.     3.409E+01                4.845E+01                6.835E+01

  0.000E+00  1.390E-02 ( 8.116E-01 )  9.842E-03 ( 9.455E-01 )  6.965E-03 ( 1.133E+00 )
  3.981E-02  1.390E-02 ( 8.046E-01 )  9.842E-03 ( 9.327E-01 )  6.965E-03 ( 1.111E+00 )
  6.310E-02  1.390E-02 ( 7.939E-01 )  9.842E-03 ( 9.165E-01 )  6.965E-03 ( 1.083E+00 )
  1.000E-01  1.390E-02 ( 7.711E-01 )  9.842E-03 ( 8.793E-01 )  6.965E-03 ( 1.019E+00 )
  1.585E-01  1.390E-02 ( 7.186E-01 )  9.842E-03 ( 7.982E-01 )  6.965E-03 ( 8.881E-01 )
  2.512E-01  1.390E-02 ( 6.131E-01 )  9.841E-03 ( 6.467E-01 )  6.965E-03 ( 6.689E-01 )
  3.981E-01  1.390E-02 ( 4.437E-01 )  9.841E-03 ( 4.331E-01 )  6.964E-03 ( 4.081E-01 )
  6.310E-01  1.390E-02 ( 2.541E-01 )  9.840E-03 ( 2.296E-01 )  6.964E-03 ( 2.002E-01 )
  1.000E+00  1.389E-02 ( 1.151E-01 )  9.839E-03 ( 9.947E-02 )  6.964E-03 ( 8.350E-02 )
  1.585E+00  1.388E-02 ( 4.424E-02 )  9.834E-03 ( 3.798E-02 )  6.962E-03 ( 3.173E-02 )
  2.512E+00  1.385E-02 ( 1.559E-02 )  9.823E-03 ( 1.359E-02 )  6.958E-03 ( 1.151E-02 )
  3.981E+00  1.377E-02 ( 5.257E-03 )  9.794E-03 ( 4.700E-03 )  6.948E-03 ( 4.073E-03 )
  6.310E+00  1.357E-02 ( 1.733E-03 )  9.724E-03 ( 1.589E-03 )  6.923E-03 ( 1.413E-03 )
  1.000E+01  1.309E-02 ( 5.650E-04 )  9.548E-03 ( 5.288E-04 )  6.860E-03 ( 4.821E-04 )
  1.585E+01  1.194E-02 ( 1.758E-04 )  9.120E-03 ( 1.739E-04 )  6.704E-03 ( 1.619E-04 )
  2.512E+01  9.490E-03 ( 5.728E-05 )  8.128E-03 ( 5.447E-05 )  6.329E-03 ( 5.365E-05 )
  3.981E+01  5.330E-03 ( 1.880E-05 )  6.087E-03 ( 1.777E-05 )  5.476E-03 ( 1.692E-05 )
  6.310E+01  1.254E-03 ( 6.198E-06 )  2.945E-03 ( 5.826E-06 )  3.807E-03 ( 5.518E-06 )
  1.000E+02  3.578E-05 ( 2.050E-06 )  4.769E-04 ( 1.918E-06 )  1.528E-03 ( 1.807E-06 )
  1.585E+02  7.978E-07 ( 6.796E-07 )  5.758E-06 ( 6.337E-07 )  1.548E-04 ( 5.942E-07 )
  2.512E+02  2.383E-07 ( 2.255E-07 )  2.365E-07 ( 2.099E-07 )  7.440E-07 ( 1.960E-07 )
  3.981E+02  7.637E-08 ( 7.477E-08 )  7.269E-08 ( 6.959E-08 )  7.109E-08 ( 6.482E-08 )
