           N LOWER =  2  N UPPER=  7  WAVELENGTH (angstroms)=  3971.24
                electronic density(1/cm**3)       1.000E+11
                conversion factor for wlengths=f0 2.696E-02
                wings factor                  =   2.948E-02

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.224E-01                8.654E-02                6.119E-02
width Stark         1.629E-01                1.541E-01                1.432E-01
width incl.Dop.     2.703E+00                3.767E+00                5.345E+00

  0.000E+00  1.754E-01 ( 2.369E+00 )  1.248E-01 ( 2.488E+00 )  8.860E-02 ( 2.674E+00 )
  6.310E-03  1.754E-01 ( 2.366E+00 )  1.248E-01 ( 2.484E+00 )  8.860E-02 ( 2.669E+00 )
  1.000E-02  1.754E-01 ( 2.362E+00 )  1.248E-01 ( 2.477E+00 )  8.860E-02 ( 2.661E+00 )
  1.585E-02  1.754E-01 ( 2.349E+00 )  1.248E-01 ( 2.461E+00 )  8.860E-02 ( 2.643E+00 )
  2.512E-02  1.754E-01 ( 2.318E+00 )  1.248E-01 ( 2.427E+00 )  8.860E-02 ( 2.600E+00 )
  3.981E-02  1.754E-01 ( 2.247E+00 )  1.248E-01 ( 2.346E+00 )  8.860E-02 ( 2.500E+00 )
  6.310E-02  1.753E-01 ( 2.087E+00 )  1.248E-01 ( 2.164E+00 )  8.859E-02 ( 2.275E+00 )
  1.000E-01  1.752E-01 ( 1.758E+00 )  1.247E-01 ( 1.794E+00 )  8.858E-02 ( 1.830E+00 )
  1.585E-01  1.750E-01 ( 1.213E+00 )  1.246E-01 ( 1.199E+00 )  8.855E-02 ( 1.162E+00 )
  2.512E-01  1.743E-01 ( 6.116E-01 )  1.244E-01 ( 5.814E-01 )  8.846E-02 ( 5.377E-01 )
  3.981E-01  1.727E-01 ( 2.291E-01 )  1.238E-01 ( 2.153E-01 )  8.826E-02 ( 1.974E-01 )
  6.310E-01  1.687E-01 ( 7.411E-02 )  1.224E-01 ( 6.994E-02 )  8.774E-02 ( 6.507E-02 )
  1.000E+00  1.592E-01 ( 2.317E-02 )  1.188E-01 ( 2.193E-02 )  8.644E-02 ( 2.069E-02 )
  1.585E+00  1.374E-01 ( 7.062E-03 )  1.103E-01 ( 6.655E-03 )  8.328E-02 ( 6.560E-03 )
  2.512E+00  9.512E-02 ( 2.293E-03 )  9.160E-02 ( 2.146E-03 )  7.584E-02 ( 2.020E-03 )
  3.981E+00  3.791E-02 ( 7.547E-04 )  5.743E-02 ( 7.034E-04 )  5.995E-02 ( 6.581E-04 )
  6.310E+00  4.002E-03 ( 2.495E-04 )  1.786E-02 ( 2.323E-04 )  3.323E-02 ( 2.166E-04 )
  1.000E+01  1.184E-04 ( 8.251E-05 )  1.040E-03 ( 7.698E-05 )  7.591E-03 ( 7.163E-05 )
  1.585E+01  2.973E-05 ( 2.720E-05 )  3.172E-05 ( 2.550E-05 )  2.165E-04 ( 2.374E-05 )
  2.512E+01  9.228E-06 ( 8.923E-06 )  9.029E-06 ( 8.425E-06 )  9.169E-06 ( 7.872E-06 )
  3.981E+01  2.944E-06 ( 2.905E-06 )  2.846E-06 ( 2.772E-06 )  2.751E-06 ( 2.606E-06 )
  6.310E+01  9.426E-07 ( 9.377E-07 )  9.152E-07 ( 9.057E-07 )  8.775E-07 ( 8.595E-07 )
  1.000E+02  2.956E-07 ( 2.950E-07 )  2.949E-07 ( 2.937E-07 )  2.843E-07 ( 2.819E-07 )
  1.585E+02  9.336E-08 ( 9.328E-08 )  9.465E-08 ( 9.450E-08 )  9.212E-08 ( 9.182E-08 )
  2.512E+02                           2.953E-08 ( 2.951E-08 )  2.971E-08 ( 2.967E-08 )
  3.981E+02                           9.339E-09 ( 9.336E-09 )  9.341E-09 ( 9.336E-09 )
  6.310E+02                                                    2.955E-09 ( 2.954E-09 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            4.332E-02                3.067E-02                2.171E-02
width Stark         1.287E-01                1.101E-01                9.091E-02
width incl.Dop.     7.581E+00                1.065E+01                1.492E+01

  0.000E+00  6.286E-02 ( 2.963E+00 )  4.456E-02 ( 3.386E+00 )  3.158E-02 ( 3.994E+00 )
  3.981E-03  6.286E-02 ( 2.960E+00 )  4.456E-02 ( 3.381E+00 )  3.158E-02 ( 3.984E+00 )
  6.310E-03  6.286E-02 ( 2.955E+00 )  4.456E-02 ( 3.374E+00 )  3.158E-02 ( 3.970E+00 )
  1.000E-02  6.286E-02 ( 2.944E+00 )  4.456E-02 ( 3.358E+00 )  3.158E-02 ( 3.941E+00 )
  1.585E-02  6.286E-02 ( 2.919E+00 )  4.456E-02 ( 3.319E+00 )  3.158E-02 ( 3.874E+00 )
  2.512E-02  6.286E-02 ( 2.860E+00 )  4.456E-02 ( 3.226E+00 )  3.158E-02 ( 3.717E+00 )
  3.981E-02  6.286E-02 ( 2.721E+00 )  4.456E-02 ( 3.015E+00 )  3.158E-02 ( 3.370E+00 )
  6.310E-02  6.286E-02 ( 2.417E+00 )  4.456E-02 ( 2.574E+00 )  3.157E-02 ( 2.710E+00 )
  1.000E-01  6.285E-02 ( 1.853E+00 )  4.456E-02 ( 1.838E+00 )  3.157E-02 ( 1.764E+00 )
  1.585E-01  6.284E-02 ( 1.096E+00 )  4.456E-02 ( 9.991E-01 )  3.157E-02 ( 8.781E-01 )
  2.512E-01  6.281E-02 ( 4.824E-01 )  4.455E-02 ( 4.198E-01 )  3.157E-02 ( 3.549E-01 )
  3.981E-01  6.274E-02 ( 1.765E-01 )  4.452E-02 ( 1.534E-01 )  3.156E-02 ( 1.300E-01 )
  6.310E-01  6.255E-02 ( 5.934E-02 )  4.445E-02 ( 5.281E-02 )  3.154E-02 ( 4.573E-02 )
  1.000E+00  6.208E-02 ( 1.930E-02 )  4.429E-02 ( 1.765E-02 )  3.148E-02 ( 1.571E-02 )
  1.585E+00  6.093E-02 ( 6.206E-03 )  4.387E-02 ( 5.801E-03 )  3.133E-02 ( 5.300E-03 )
