           N LOWER =  3  N UPPER= 30  WAVELENGTH (angstroms)=  8288.76
                electronic density(1/cm**3)       3.162E+11
                conversion factor for wlengths=f0 5.808E-02
                wings factor                  =   2.438E+01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.483E-01                1.048E-01                7.413E-02
width Stark         2.609E+01                2.588E+01                2.510E+01
width incl.Dop.     2.609E+01                2.631E+01                2.591E+01

  0.000E+00  1.547E-02 ( 1.547E-02 )  1.541E-02 ( 1.552E-02 )  1.556E-02 ( 1.579E-02 )
  6.310E-02  1.547E-02 ( 1.547E-02 )  1.541E-02 ( 1.552E-02 )  1.556E-02 ( 1.579E-02 )
  1.000E-01  1.547E-02 ( 1.547E-02 )  1.541E-02 ( 1.552E-02 )  1.556E-02 ( 1.579E-02 )
  1.585E-01  1.547E-02 ( 1.547E-02 )  1.541E-02 ( 1.552E-02 )  1.556E-02 ( 1.579E-02 )
  2.512E-01  1.547E-02 ( 1.547E-02 )  1.541E-02 ( 1.552E-02 )  1.556E-02 ( 1.578E-02 )
  3.981E-01  1.546E-02 ( 1.546E-02 )  1.541E-02 ( 1.552E-02 )  1.555E-02 ( 1.578E-02 )
  6.310E-01  1.546E-02 ( 1.546E-02 )  1.541E-02 ( 1.551E-02 )  1.555E-02 ( 1.578E-02 )
  1.000E+00  1.545E-02 ( 1.545E-02 )  1.540E-02 ( 1.550E-02 )  1.554E-02 ( 1.577E-02 )
  1.585E+00  1.542E-02 ( 1.542E-02 )  1.538E-02 ( 1.548E-02 )  1.552E-02 ( 1.575E-02 )
  2.512E+00  1.537E-02 ( 1.537E-02 )  1.533E-02 ( 1.543E-02 )  1.547E-02 ( 1.571E-02 )
  3.981E+00  1.524E-02 ( 1.524E-02 )  1.521E-02 ( 1.530E-02 )  1.534E-02 ( 1.558E-02 )
  6.310E+00  1.494E-02 ( 1.494E-02 )  1.490E-02 ( 1.501E-02 )  1.500E-02 ( 1.526E-02 )
  1.000E+01  1.416E-02 ( 1.416E-02 )  1.409E-02 ( 1.422E-02 )  1.414E-02 ( 1.440E-02 )
  1.585E+01  1.213E-02 ( 1.213E-02 )  1.205E-02 ( 1.213E-02 )  1.204E-02 ( 1.217E-02 )
  2.512E+01  8.035E-03 ( 8.035E-03 )  8.074E-03 ( 7.993E-03 )  8.019E-03 ( 7.885E-03 )
  3.981E+01  3.511E-03 ( 3.511E-03 )  3.542E-03 ( 3.489E-03 )  3.524E-03 ( 3.412E-03 )
  6.310E+01  1.088E-03 ( 1.088E-03 )  1.097E-03 ( 1.085E-03 )  1.091E-03 ( 1.067E-03 )
  1.000E+02  2.991E-04 ( 2.991E-04 )  3.070E-04 ( 3.057E-04 )  3.063E-04 ( 3.035E-04 )
  1.585E+02  8.435E-05 ( 8.435E-05 )  8.719E-05 ( 8.704E-05 )  8.725E-05 ( 8.694E-05 )
  2.512E+02  2.554E-05 ( 2.554E-05 )  2.565E-05 ( 2.564E-05 )  2.568E-05 ( 2.565E-05 )
  3.981E+02  7.893E-06 ( 7.893E-06 )  7.934E-06 ( 7.932E-06 )  7.936E-06 ( 7.932E-06 )
  6.310E+02  2.485E-06 ( 2.485E-06 )  2.485E-06 ( 2.485E-06 )  2.485E-06 ( 2.485E-06 )
  1.000E+03  7.872E-07 ( 7.872E-07 )  7.872E-07 ( 7.872E-07 )  7.872E-07 ( 7.872E-07 )
  1.585E+03  2.507E-07 ( 2.507E-07 )  2.507E-07 ( 2.507E-07 )  2.507E-07 ( 2.507E-07 )
  2.512E+03  1.896E-06 ( 1.896E-06 )  1.896E-06 ( 1.896E-06 )  8.040E-08 ( 8.040E-08 )
  3.981E+03  6.026E-07 ( 6.026E-07 )  6.026E-07 ( 6.026E-07 )  6.026E-07 ( 6.026E-07 )
  6.310E+03  1.921E-07 ( 1.921E-07 )  1.921E-07 ( 1.921E-07 )  1.921E-07 ( 1.921E-07 )
  1.000E+04  6.148E-08 ( 6.148E-08 )  6.148E-08 ( 6.148E-08 )  6.148E-08 ( 6.148E-08 )
  1.585E+04  1.981E-08 ( 1.981E-08 )  1.981E-08 ( 1.981E-08 )  1.981E-08 ( 1.981E-08 )
  2.512E+04  6.445E-09 ( 6.445E-09 )  6.445E-09 ( 6.445E-09 )  6.445E-09 ( 6.445E-09 )
  3.981E+04  2.126E-09 ( 2.126E-09 )  2.126E-09 ( 2.126E-09 )  2.126E-09 ( 2.126E-09 )
  6.310E+04  7.138E-10 ( 7.138E-10 )
  1.000E+05  2.451E-10 ( 2.451E-10 )
  1.585E+05  8.635E-11 ( 8.635E-11 )
  2.512E+05  3.123E-11 ( 3.123E-11 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            5.248E-02                3.716E-02                2.630E-02
width Stark         2.426E+01                2.323E+01                2.211E+01
width incl.Dop.     2.556E+01                2.588E+01                2.771E+01

  0.000E+00  1.572E-02 ( 1.629E-02 )  1.565E-02 ( 1.699E-02 )  1.498E-02 ( 1.785E-02 )
  1.585E-01  1.572E-02 ( 1.628E-02 )  1.565E-02 ( 1.698E-02 )  1.498E-02 ( 1.784E-02 )
  2.512E-01  1.572E-02 ( 1.628E-02 )  1.565E-02 ( 1.698E-02 )  1.498E-02 ( 1.784E-02 )
  3.981E-01  1.572E-02 ( 1.627E-02 )  1.565E-02 ( 1.697E-02 )  1.498E-02 ( 1.783E-02 )
  6.310E-01  1.572E-02 ( 1.626E-02 )  1.564E-02 ( 1.696E-02 )  1.497E-02 ( 1.781E-02 )
  1.000E+00  1.571E-02 ( 1.625E-02 )  1.563E-02 ( 1.694E-02 )  1.496E-02 ( 1.779E-02 )
  1.585E+00  1.568E-02 ( 1.622E-02 )  1.561E-02 ( 1.691E-02 )  1.494E-02 ( 1.776E-02 )
  2.512E+00  1.562E-02 ( 1.618E-02 )  1.554E-02 ( 1.687E-02 )  1.488E-02 ( 1.770E-02 )
  3.981E+00  1.547E-02 ( 1.606E-02 )  1.538E-02 ( 1.673E-02 )  1.474E-02 ( 1.752E-02 )
  6.310E+00  1.509E-02 ( 1.570E-02 )  1.499E-02 ( 1.629E-02 )  1.440E-02 ( 1.698E-02 )
  1.000E+01  1.416E-02 ( 1.472E-02 )  1.404E-02 ( 1.512E-02 )  1.357E-02 ( 1.556E-02 )
  1.585E+01  1.201E-02 ( 1.222E-02 )  1.192E-02 ( 1.228E-02 )  1.172E-02 ( 1.234E-02 )
  2.512E+01  7.995E-03 ( 7.725E-03 )  8.055E-03 ( 7.522E-03 )  8.261E-03 ( 7.288E-03 )
  3.981E+01  3.516E-03 ( 3.289E-03 )  3.598E-03 ( 3.130E-03 )  3.875E-03 ( 2.950E-03 )
