           N LOWER =  2  N UPPER=  8  WAVELENGTH (angstroms)=  3890.19
                electronic density(1/cm**3)       1.000E+15
                conversion factor for wlengths=f0 1.251E+01
                wings factor                  =   4.622E-02

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            5.680E-01                4.017E-01                2.840E-01
width Stark         3.082E-01                3.239E-01                3.313E-01
width incl.Dop.     3.082E-01                3.239E-01                3.313E-01

  0.000E+00  1.278E+00 ( 1.278E+00 )  1.223E+00 ( 1.223E+00 )  1.198E+00 ( 1.198E+00 )
  3.981E-03  1.277E+00 ( 1.277E+00 )  1.223E+00 ( 1.223E+00 )  1.198E+00 ( 1.198E+00 )
  6.310E-03  1.277E+00 ( 1.277E+00 )  1.222E+00 ( 1.222E+00 )  1.197E+00 ( 1.197E+00 )
  1.000E-02  1.275E+00 ( 1.275E+00 )  1.221E+00 ( 1.221E+00 )  1.197E+00 ( 1.197E+00 )
  1.585E-02  1.274E+00 ( 1.274E+00 )  1.220E+00 ( 1.220E+00 )  1.196E+00 ( 1.196E+00 )
  2.512E-02  1.268E+00 ( 1.268E+00 )  1.216E+00 ( 1.216E+00 )  1.192E+00 ( 1.192E+00 )
  3.981E-02  1.256E+00 ( 1.256E+00 )  1.205E+00 ( 1.205E+00 )  1.182E+00 ( 1.182E+00 )
  6.310E-02  1.228E+00 ( 1.228E+00 )  1.181E+00 ( 1.181E+00 )  1.160E+00 ( 1.160E+00 )
  1.000E-01  1.164E+00 ( 1.164E+00 )  1.126E+00 ( 1.126E+00 )  1.109E+00 ( 1.109E+00 )
  1.585E-01  1.026E+00 ( 1.026E+00 )  1.007E+00 ( 1.007E+00 )  9.965E-01 ( 9.965E-01 )
  2.512E-01  7.699E-01 ( 7.699E-01 )  7.737E-01 ( 7.737E-01 )  7.744E-01 ( 7.744E-01 )
  3.981E-01  4.329E-01 ( 4.329E-01 )  4.465E-01 ( 4.465E-01 )  4.529E-01 ( 4.529E-01 )
