           N LOWER =  1  N UPPER=  5  WAVELENGTH (angstroms)=   949.75
                electronic density(1/cm**3)       1.000E+11
                conversion factor for wlengths=f0 2.696E-02
                wings factor                  =   1.563E-04

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.224E-01                8.654E-02                6.119E-02
width Stark         4.031E-03                3.683E-03                3.249E-03
width incl.Dop.     6.322E-01                8.972E-01                1.277E+00

  0.000E+00  7.452E-01 ( 9.247E+01 )  5.270E-01 ( 1.006E+02 )  3.727E-01 ( 1.136E+02 )
  1.585E-04  7.452E-01 ( 9.232E+01 )  5.270E-01 ( 1.004E+02 )  3.727E-01 ( 1.133E+02 )
  2.512E-04  7.452E-01 ( 9.210E+01 )  5.270E-01 ( 1.000E+02 )  3.727E-01 ( 1.129E+02 )
  3.981E-04  7.452E-01 ( 9.154E+01 )  5.270E-01 ( 9.942E+01 )  3.727E-01 ( 1.119E+02 )
  6.310E-04  7.452E-01 ( 9.014E+01 )  5.270E-01 ( 9.791E+01 )  3.727E-01 ( 1.093E+02 )
  1.000E-03  7.452E-01 ( 8.720E+01 )  5.270E-01 ( 9.400E+01 )  3.727E-01 ( 1.038E+02 )
  1.585E-03  7.452E-01 ( 8.063E+01 )  5.270E-01 ( 8.545E+01 )  3.727E-01 ( 9.177E+01 )
  2.512E-03  7.452E-01 ( 6.747E+01 )  5.270E-01 ( 6.922E+01 )  3.727E-01 ( 7.055E+01 )
  3.981E-03  7.452E-01 ( 4.671E+01 )  5.270E-01 ( 4.549E+01 )  3.727E-01 ( 4.316E+01 )
  6.310E-03  7.452E-01 ( 2.446E+01 )  5.270E-01 ( 2.266E+01 )  3.727E-01 ( 2.029E+01 )
  1.000E-02  7.451E-01 ( 9.806E+00 )  5.270E-01 ( 8.906E+00 )  3.727E-01 ( 7.837E+00 )
  1.585E-02  7.449E-01 ( 3.360E+00 )  5.269E-01 ( 3.081E+00 )  3.727E-01 ( 2.747E+00 )
  2.512E-02  7.444E-01 ( 1.085E+00 )  5.267E-01 ( 1.013E+00 )  3.726E-01 ( 9.244E-01 )
  3.981E-02  7.432E-01 ( 3.461E-01 )  5.263E-01 ( 3.274E-01 )  3.725E-01 ( 3.052E-01 )
  6.310E-02  7.401E-01 ( 1.066E-01 )  5.252E-01 ( 1.054E-01 )  3.721E-01 ( 9.964E-02 )
  1.000E-01  7.324E-01 ( 3.464E-02 )  5.224E-01 ( 3.271E-02 )  3.711E-01 ( 3.111E-02 )
  1.585E-01  7.134E-01 ( 1.139E-02 )  5.156E-01 ( 1.068E-02 )  3.687E-01 ( 1.010E-02 )
  2.512E-01  6.679E-01 ( 3.763E-03 )  4.989E-01 ( 3.515E-03 )  3.627E-01 ( 3.303E-03 )
  3.981E-01  5.660E-01 ( 1.247E-03 )  4.592E-01 ( 1.161E-03 )  3.479E-01 ( 1.086E-03 )
  6.310E-01  3.734E-01 ( 4.135E-04 )  3.730E-01 ( 3.847E-04 )  3.136E-01 ( 3.586E-04 )
  1.000E+00  1.314E-01 ( 1.369E-04 )  2.212E-01 ( 1.276E-04 )  2.414E-01 ( 1.187E-04 )
  1.585E+00  9.588E-03 ( 4.515E-05 )  5.954E-02 ( 4.227E-05 )  1.252E-01 ( 3.936E-05 )
  2.512E+00  3.190E-05 ( 1.482E-05 )  2.221E-03 ( 1.397E-05 )  2.408E-02 ( 1.305E-05 )
  3.981E+00  5.243E-06 ( 4.833E-06 )  6.059E-06 ( 4.601E-06 )  3.884E-04 ( 4.320E-06 )
  6.310E+00  1.613E-06 ( 1.564E-06 )  1.604E-06 ( 1.506E-06 )  1.644E-06 ( 1.426E-06 )
  1.000E+01  5.008E-07 ( 4.944E-07 )  5.011E-07 ( 4.890E-07 )  4.919E-07 ( 4.682E-07 )
  1.585E+01  1.571E-07 ( 1.564E-07 )  1.579E-07 ( 1.564E-07 )  1.557E-07 ( 1.527E-07 )
  2.512E+01  4.955E-08 ( 4.945E-08 )  4.965E-08 ( 4.945E-08 )
  3.981E+01  1.565E-08 ( 1.564E-08 )  1.567E-08 ( 1.564E-08 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            4.332E-02                3.067E-02                2.171E-02
width Stark         2.717E-03                2.239E-03                1.807E-03
width incl.Dop.     1.810E+00                2.523E+00                3.575E+00

  0.000E+00  2.639E-01 ( 1.323E+02 )  1.868E-01 ( 1.575E+02 )  1.322E-01 ( 1.930E+02 )
  2.512E-04  2.639E-01 ( 1.311E+02 )  1.868E-01 ( 1.559E+02 )  1.322E-01 ( 1.892E+02 )
  3.981E-04  2.639E-01 ( 1.292E+02 )  1.868E-01 ( 1.526E+02 )  1.322E-01 ( 1.842E+02 )
  6.310E-04  2.639E-01 ( 1.254E+02 )  1.868E-01 ( 1.461E+02 )  1.322E-01 ( 1.719E+02 )
  1.000E-03  2.639E-01 ( 1.164E+02 )  1.868E-01 ( 1.313E+02 )  1.322E-01 ( 1.466E+02 )
  1.585E-03  2.639E-01 ( 9.860E+01 )  1.868E-01 ( 1.045E+02 )  1.322E-01 ( 1.071E+02 )
  2.512E-03  2.639E-01 ( 7.046E+01 )  1.868E-01 ( 6.802E+01 )  1.322E-01 ( 6.282E+01 )
  3.981E-03  2.639E-01 ( 3.960E+01 )  1.868E-01 ( 3.500E+01 )  1.322E-01 ( 2.980E+01 )
  6.310E-03  2.639E-01 ( 1.759E+01 )  1.868E-01 ( 1.480E+01 )  1.322E-01 ( 1.214E+01 )
  1.000E-02  2.639E-01 ( 6.704E+00 )  1.868E-01 ( 5.593E+00 )  1.322E-01 ( 4.568E+00 )
  1.585E-02  2.639E-01 ( 2.382E+00 )  1.868E-01 ( 2.012E+00 )  1.322E-01 ( 1.661E+00 )
  2.512E-02  2.639E-01 ( 8.207E-01 )  1.868E-01 ( 7.078E-01 )  1.322E-01 ( 5.947E-01 )
  3.981E-02  2.638E-01 ( 2.777E-01 )  1.868E-01 ( 2.454E-01 )  1.322E-01 ( 2.116E-01 )
  6.310E-02  2.637E-01 ( 9.264E-02 )  1.867E-01 ( 8.435E-02 )  1.322E-01 ( 7.403E-02 )
  1.000E-01  2.633E-01 ( 3.054E-02 )  1.866E-01 ( 2.840E-02 )  1.322E-01 ( 2.552E-02 )
  1.585E-01  2.625E-01 ( 9.617E-03 )  1.863E-01 ( 9.419E-03 )  1.321E-01 ( 8.663E-03 )
  2.512E-01  2.603E-01 ( 3.127E-03 )  1.855E-01 ( 2.985E-03 )  1.318E-01 ( 2.894E-03 )
  3.981E-01  2.550E-01 ( 1.023E-03 )  1.836E-01 ( 9.708E-04 )  1.311E-01 ( 9.288E-04 )
  6.310E-01  2.420E-01 ( 3.361E-04 )  1.789E-01 ( 3.173E-04 )  1.294E-01 ( 3.019E-04 )
  1.000E+00  2.123E-01 ( 1.109E-04 )  1.675E-01 ( 1.041E-04 )  1.252E-01 ( 9.855E-05 )
  1.585E+00  1.528E-01 ( 3.666E-05 )  1.420E-01 ( 3.429E-05 )  1.153E-01 ( 3.229E-05 )
  2.512E+00  6.683E-02 ( 1.215E-05 )  9.384E-02 ( 1.133E-05 )  9.365E-02 ( 1.062E-05 )
  3.981E+00  8.381E-03 ( 4.028E-06 )  3.314E-02 ( 3.750E-06 )  5.558E-02 ( 3.503E-06 )
  6.310E+00  4.728E-05 ( 1.335E-06 )  2.427E-03 ( 1.243E-06 )  1.499E-02 ( 1.158E-06 )
  1.000E+01  4.896E-07 ( 4.415E-07 )  3.931E-06 ( 4.123E-07 )  5.580E-04 ( 3.838E-07 )
  1.585E+01  1.511E-07 ( 1.454E-07 )  1.479E-07 ( 1.365E-07 )  2.950E-07 ( 1.273E-07 )
  2.512E+01  4.833E-08 ( 4.760E-08 )  4.647E-08 ( 4.509E-08 )  4.491E-08 ( 4.220E-08 )
  3.981E+01  1.556E-08 ( 1.547E-08 )  1.499E-08 ( 1.481E-08 )  1.430E-08 ( 1.396E-08 )
  6.310E+01  4.960E-09 ( 4.948E-09 )  4.855E-09 ( 4.832E-09 )  4.643E-09 ( 4.600E-09 )
  1.000E+02  1.566E-09 ( 1.566E-09 )  1.566E-09 ( 1.566E-09 )  1.512E-09 ( 1.507E-09 )
  1.585E+02                           4.955E-10 ( 4.955E-10 )  4.906E-10 ( 4.899E-10 )
  2.512E+02                                                    1.570E-10 ( 1.569E-10 )
  3.981E+02                                                    4.971E-11 ( 4.971E-11 )

T(K)                1.585E+05                3.162E+05                6.310E+05
RO/Debye            1.537E-02                1.088E-02                7.703E-03
width Stark         1.415E-03                1.103E-03                8.525E-04
width incl.Dop.     5.084E+00                7.202E+00                1.004E+01

  0.000E+00  9.366E-02 ( 2.411E+02 )  6.630E-02 ( 3.060E+02 )  4.692E-02 ( 3.931E+02 )
  1.000E-04  9.366E-02 ( 2.400E+02 )  6.630E-02 ( 3.039E+02 )  4.692E-02 ( 3.875E+02 )
  1.585E-04  9.366E-02 ( 2.383E+02 )  6.630E-02 ( 3.006E+02 )  4.692E-02 ( 3.796E+02 )
  2.512E-04  9.366E-02 ( 2.341E+02 )  6.630E-02 ( 2.914E+02 )  4.692E-02 ( 3.607E+02 )
  3.981E-04  9.366E-02 ( 2.238E+02 )  6.630E-02 ( 2.697E+02 )  4.692E-02 ( 3.205E+02 )
  6.310E-04  9.366E-02 ( 2.002E+02 )  6.630E-02 ( 2.287E+02 )  4.692E-02 ( 2.501E+02 )
  1.000E-03  9.366E-02 ( 1.594E+02 )  6.630E-02 ( 1.651E+02 )  4.692E-02 ( 1.609E+02 )
  1.585E-03  9.366E-02 ( 1.047E+02 )  6.630E-02 ( 9.656E+01 )  4.692E-02 ( 8.431E+01 )
  2.512E-03  9.366E-02 ( 5.540E+01 )  6.630E-02 ( 4.668E+01 )  4.692E-02 ( 3.798E+01 )
  3.981E-03  9.366E-02 ( 2.457E+01 )  6.630E-02 ( 1.972E+01 )  4.692E-02 ( 1.553E+01 )
  6.310E-03  9.366E-02 ( 9.758E+00 )  6.630E-02 ( 7.711E+00 )  4.692E-02 ( 6.015E+00 )
  1.000E-02  9.366E-02 ( 3.666E+00 )  6.630E-02 ( 2.902E+00 )  4.692E-02 ( 2.270E+00 )
  1.585E-02  9.366E-02 ( 1.346E+00 )  6.630E-02 ( 1.078E+00 )  4.692E-02 ( 8.494E-01 )
  2.512E-02  9.366E-02 ( 4.908E-01 )  6.630E-02 ( 3.958E-01 )  4.692E-02 ( 3.148E-01 )
  3.981E-02  9.366E-02 ( 1.767E-01 )  6.630E-02 ( 1.444E-01 )  4.692E-02 ( 1.160E-01 )
  6.310E-02  9.365E-02 ( 6.303E-02 )  6.630E-02 ( 5.229E-02 )  4.692E-02 ( 4.250E-02 )
  1.000E-01  9.364E-02 ( 2.221E-02 )  6.629E-02 ( 1.876E-02 )  4.691E-02 ( 1.546E-02 )
  1.585E-01  9.360E-02 ( 7.715E-03 )  6.628E-02 ( 6.651E-03 )  4.691E-02 ( 5.572E-03 )
  2.512E-01  9.350E-02 ( 2.638E-03 )  6.624E-02 ( 2.327E-03 )  4.690E-02 ( 1.987E-03 )
  3.981E-01  9.326E-02 ( 8.880E-04 )  6.616E-02 ( 8.016E-04 )  4.687E-02 ( 7.008E-04 )
  6.310E-01  9.265E-02 ( 2.950E-04 )  6.594E-02 ( 2.719E-04 )  4.679E-02 ( 2.432E-04 )
  1.000E+00  9.113E-02 ( 9.401E-05 )  6.540E-02 ( 9.114E-05 )  4.660E-02 ( 8.317E-05 )
  1.585E+00  8.743E-02 ( 3.064E-05 )  6.405E-02 ( 2.931E-05 )  4.611E-02 ( 2.803E-05 )
  2.512E+00  7.879E-02 ( 1.002E-05 )  6.079E-02 ( 9.537E-06 )  4.492E-02 ( 9.321E-06 )
  3.981E+00  6.066E-02 ( 3.291E-06 )  5.333E-02 ( 3.114E-06 )  4.207E-02 ( 2.971E-06 )
  6.310E+00  3.145E-02 ( 1.084E-06 )  3.837E-02 ( 1.021E-06 )  3.567E-02 ( 9.686E-07 )
