           N LOWER =  1  N UPPER=  4  WAVELENGTH (angstroms)=   972.55
                electronic density(1/cm**3)       3.162E+12
                conversion factor for wlengths=f0 2.696E-01
                wings factor                  =   7.965E-05

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            2.176E-01                1.539E-01                1.088E-01
width Stark         2.935E-03                2.871E-03                2.683E-03
width incl.Dop.     6.570E-02                9.218E-02                1.310E-01

  0.000E+00  7.207E+00 ( 1.316E+02 )  5.117E+00 ( 1.346E+02 )  3.626E+00 ( 1.419E+02 )
  1.585E-04  7.206E+00 ( 1.310E+02 )  5.117E+00 ( 1.341E+02 )  3.626E+00 ( 1.413E+02 )
  2.512E-04  7.206E+00 ( 1.302E+02 )  5.117E+00 ( 1.332E+02 )  3.626E+00 ( 1.404E+02 )
  3.981E-04  7.206E+00 ( 1.284E+02 )  5.116E+00 ( 1.312E+02 )  3.626E+00 ( 1.384E+02 )
  6.310E-04  7.206E+00 ( 1.245E+02 )  5.116E+00 ( 1.274E+02 )  3.626E+00 ( 1.340E+02 )
  1.000E-03  7.205E+00 ( 1.167E+02 )  5.116E+00 ( 1.194E+02 )  3.626E+00 ( 1.249E+02 )
  1.585E-03  7.204E+00 ( 1.014E+02 )  5.115E+00 ( 1.034E+02 )  3.626E+00 ( 1.062E+02 )
  2.512E-03  7.199E+00 ( 7.523E+01 )  5.114E+00 ( 7.558E+01 )  3.625E+00 ( 7.505E+01 )
  3.981E-03  7.188E+00 ( 4.246E+01 )  5.110E+00 ( 4.170E+01 )  3.624E+00 ( 3.977E+01 )
  6.310E-03  7.160E+00 ( 1.768E+01 )  5.100E+00 ( 1.706E+01 )  3.620E+00 ( 1.595E+01 )
  1.000E-02  7.090E+00 ( 6.053E+00 )  5.075E+00 ( 5.807E+00 )  3.611E+00 ( 5.449E+00 )
  1.585E-02  6.917E+00 ( 1.938E+00 )  5.012E+00 ( 1.852E+00 )  3.589E+00 ( 1.755E+00 )
  2.512E-02  6.502E+00 ( 6.173E-01 )  4.858E+00 ( 5.869E-01 )  3.533E+00 ( 5.585E-01 )
  3.981E-02  5.566E+00 ( 1.929E-01 )  4.493E+00 ( 1.815E-01 )  3.397E+00 ( 1.717E-01 )
  6.310E-02  3.769E+00 ( 6.342E-02 )  3.691E+00 ( 5.939E-02 )  3.078E+00 ( 5.572E-02 )
  1.000E-01  1.421E+00 ( 2.105E-02 )  2.254E+00 ( 1.961E-02 )  2.402E+00 ( 1.830E-02 )
  1.585E-01  1.297E-01 ( 6.973E-03 )  6.555E-01 ( 6.496E-03 )  1.289E+00 ( 6.046E-03 )
  2.512E-01  3.208E-03 ( 2.303E-03 )  3.207E-02 ( 2.153E-03 )  2.713E-01 ( 2.003E-03 )
  3.981E-01  8.236E-04 ( 7.567E-04 )  8.714E-04 ( 7.122E-04 )  6.276E-03 ( 6.643E-04 )
  6.310E-01  2.549E-04 ( 2.468E-04 )  2.506E-04 ( 2.346E-04 )  2.540E-04 ( 2.200E-04 )
  1.000E+00  8.068E-05 ( 7.967E-05 )  7.879E-05 ( 7.682E-05 )  7.648E-05 ( 7.265E-05 )
  1.585E+00  2.532E-05 ( 2.519E-05 )  2.521E-05 ( 2.496E-05 )  2.435E-05 ( 2.387E-05 )
  2.512E+00  7.983E-06 ( 7.967E-06 )  8.000E-06 ( 7.967E-06 )  7.852E-06 ( 7.790E-06 )
  3.981E+00  2.522E-06 ( 2.520E-06 )                          2.528E-06 ( 2.520E-06 )
  6.310E+00                                                    7.971E-07 ( 7.971E-07 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            7.703E-02                5.454E-02                3.861E-02
width Stark         2.398E-03                2.120E-03                1.778E-03
width incl.Dop.     1.856E-01                2.599E-01                3.657E-01

  0.000E+00  2.572E+00 ( 1.553E+02 )  1.822E+00 ( 1.750E+02 )  1.291E+00 ( 2.044E+02 )
  2.512E-04  2.572E+00 ( 1.533E+02 )  1.822E+00 ( 1.728E+02 )  1.291E+00 ( 2.003E+02 )
  3.981E-04  2.572E+00 ( 1.508E+02 )  1.822E+00 ( 1.692E+02 )  1.291E+00 ( 1.944E+02 )
  6.310E-04  2.572E+00 ( 1.452E+02 )  1.822E+00 ( 1.609E+02 )  1.291E+00 ( 1.817E+02 )
  1.000E-03  2.572E+00 ( 1.331E+02 )  1.822E+00 ( 1.436E+02 )  1.291E+00 ( 1.553E+02 )
  1.585E-03  2.572E+00 ( 1.094E+02 )  1.822E+00 ( 1.121E+02 )  1.291E+00 ( 1.123E+02 )
  2.512E-03  2.572E+00 ( 7.318E+01 )  1.822E+00 ( 6.947E+01 )  1.291E+00 ( 6.372E+01 )
  3.981E-03  2.571E+00 ( 3.673E+01 )  1.822E+00 ( 3.279E+01 )  1.291E+00 ( 2.834E+01 )
  6.310E-03  2.570E+00 ( 1.443E+01 )  1.821E+00 ( 1.266E+01 )  1.291E+00 ( 1.079E+01 )
  1.000E-02  2.567E+00 ( 4.987E+00 )  1.820E+00 ( 4.435E+00 )  1.290E+00 ( 3.834E+00 )
  1.585E-02  2.559E+00 ( 1.638E+00 )  1.817E+00 ( 1.492E+00 )  1.289E+00 ( 1.322E+00 )
  2.512E-02  2.539E+00 ( 5.286E-01 )  1.810E+00 ( 4.927E-01 )  1.287E+00 ( 4.477E-01 )
  3.981E-02  2.489E+00 ( 1.700E-01 )  1.792E+00 ( 1.608E-01 )  1.280E+00 ( 1.495E-01 )
  6.310E-02  2.369E+00 ( 5.263E-02 )  1.748E+00 ( 5.007E-02 )  1.264E+00 ( 4.927E-02 )
  1.000E-01  2.091E+00 ( 1.718E-02 )  1.642E+00 ( 1.624E-02 )  1.225E+00 ( 1.547E-02 )
  1.585E-01  1.529E+00 ( 5.648E-03 )  1.404E+00 ( 5.309E-03 )  1.133E+00 ( 5.028E-03 )
  2.512E-01  6.974E-01 ( 1.866E-03 )  9.461E-01 ( 1.745E-03 )  9.292E-01 ( 1.644E-03 )
  3.981E-01  9.750E-02 ( 6.180E-04 )  3.515E-01 ( 5.762E-04 )  5.653E-01 ( 5.401E-04 )
  6.310E-01  9.637E-04 ( 2.050E-04 )  2.942E-02 ( 1.908E-04 )  1.623E-01 ( 1.781E-04 )
  1.000E+00  7.576E-05 ( 6.795E-05 )  1.376E-04 ( 6.325E-05 )  7.137E-03 ( 5.890E-05 )
  1.585E+00  2.340E-05 ( 2.248E-05 )  2.281E-05 ( 2.098E-05 )  2.625E-05 ( 1.952E-05 )
  2.512E+00  7.524E-06 ( 7.407E-06 )  7.172E-06 ( 6.949E-06 )  6.911E-06 ( 6.475E-06 )
  3.981E+00  2.442E-06 ( 2.427E-06 )  2.324E-06 ( 2.296E-06 )  2.201E-06 ( 2.147E-06 )
  6.310E+00  7.911E-07 ( 7.892E-07 )  7.584E-07 ( 7.547E-07 )  7.176E-07 ( 7.107E-07 )
  1.000E+01  2.525E-07 ( 2.522E-07 )  2.469E-07 ( 2.465E-07 )  2.352E-07 ( 2.343E-07 )
  1.585E+01  7.985E-08 ( 7.982E-08 )  7.988E-08 ( 7.982E-08 )  7.695E-08 ( 7.683E-08 )
  2.512E+01                           2.527E-08 ( 2.527E-08 )  2.501E-08 ( 2.501E-08 )
  3.981E+01                                                    8.008E-09 ( 8.008E-09 )
  6.310E+01                                                    2.540E-09 ( 2.540E-09 )

T(K)                1.585E+05                3.162E+05                6.310E+05
RO/Debye            2.733E-02                1.935E-02                1.370E-02
width Stark         1.440E-03                1.169E-03                9.083E-04
width incl.Dop.     5.200E-01                7.378E-01                1.033E+00

  0.000E+00  9.145E-01 ( 2.455E+02 )  6.471E-01 ( 2.999E+02 )  4.581E-01 ( 3.758E+02 )
  1.000E-04  9.145E-01 ( 2.445E+02 )  6.471E-01 ( 2.982E+02 )  4.581E-01 ( 3.718E+02 )
  1.585E-04  9.145E-01 ( 2.429E+02 )  6.471E-01 ( 2.957E+02 )  4.581E-01 ( 3.650E+02 )
  2.512E-04  9.145E-01 ( 2.376E+02 )  6.471E-01 ( 2.876E+02 )  4.581E-01 ( 3.487E+02 )
  3.981E-04  9.145E-01 ( 2.281E+02 )  6.471E-01 ( 2.685E+02 )  4.581E-01 ( 3.151E+02 )
  6.310E-04  9.145E-01 ( 2.062E+02 )  6.471E-01 ( 2.310E+02 )  4.581E-01 ( 2.520E+02 )
  1.000E-03  9.145E-01 ( 1.652E+02 )  6.471E-01 ( 1.701E+02 )  4.581E-01 ( 1.667E+02 )
  1.585E-03  9.145E-01 ( 1.087E+02 )  6.471E-01 ( 1.005E+02 )  4.581E-01 ( 8.868E+01 )
  2.512E-03  9.145E-01 ( 5.625E+01 )  6.471E-01 ( 4.785E+01 )  4.581E-01 ( 3.936E+01 )
  3.981E-03  9.145E-01 ( 2.379E+01 )  6.471E-01 ( 1.947E+01 )  4.581E-01 ( 1.561E+01 )
  6.310E-03  9.144E-01 ( 8.978E+00 )  6.471E-01 ( 7.315E+00 )  4.581E-01 ( 5.863E+00 )
  1.000E-02  9.143E-01 ( 3.229E+00 )  6.470E-01 ( 2.659E+00 )  4.581E-01 ( 2.151E+00 )
  1.585E-02  9.139E-01 ( 1.137E+00 )  6.469E-01 ( 9.531E-01 )  4.580E-01 ( 7.851E-01 )
  2.512E-02  9.130E-01 ( 3.948E-01 )  6.466E-01 ( 3.396E-01 )  4.579E-01 ( 2.829E-01 )
  3.981E-02  9.107E-01 ( 1.359E-01 )  6.458E-01 ( 1.190E-01 )  4.576E-01 ( 1.010E-01 )
  6.310E-02  9.050E-01 ( 4.580E-02 )  6.437E-01 ( 4.108E-02 )  4.569E-01 ( 3.566E-02 )
  1.000E-01  8.909E-01 ( 1.520E-02 )  6.387E-01 ( 1.396E-02 )  4.551E-01 ( 1.241E-02 )
  1.585E-01  8.564E-01 ( 4.800E-03 )  6.262E-01 ( 4.668E-03 )  4.506E-01 ( 4.250E-03 )
  2.512E-01  7.755E-01 ( 1.561E-03 )  5.958E-01 ( 1.494E-03 )  4.395E-01 ( 1.432E-03 )
  3.981E-01  6.044E-01 ( 5.099E-04 )  5.258E-01 ( 4.853E-04 )  4.128E-01 ( 4.759E-04 )
  6.310E-01  3.232E-01 ( 1.673E-04 )  3.842E-01 ( 1.584E-04 )  3.527E-01 ( 1.511E-04 )
  1.000E+00  6.712E-02 ( 5.510E-05 )  1.747E-01 ( 5.189E-05 )  2.376E-01 ( 4.926E-05 )
  1.585E+00  1.319E-03 ( 1.820E-05 )  2.413E-02 ( 1.706E-05 )  8.806E-02 ( 1.611E-05 )
  2.512E+00  7.013E-06 ( 6.027E-06 )  1.746E-04 ( 5.628E-06 )  7.284E-03 ( 5.289E-06 )
  3.981E+00  2.103E-06 ( 1.999E-06 )  2.077E-06 ( 1.862E-06 )  1.612E-05 ( 1.742E-06 )
  6.310E+00  6.762E-07 ( 6.631E-07 )  6.423E-07 ( 6.171E-07 )  6.262E-07 ( 5.755E-07 )
  1.000E+01  2.215E-07 ( 2.198E-07 )  2.080E-07 ( 2.048E-07 )  1.967E-07 ( 1.906E-07 )
  1.585E+01  7.289E-08 ( 7.267E-08 )  6.837E-08 ( 6.795E-08 )  6.403E-08 ( 6.325E-08 )
  2.512E+01  2.394E-08 ( 2.392E-08 )  2.257E-08 ( 2.252E-08 )  2.111E-08 ( 2.101E-08 )
  3.981E+01  7.825E-09 ( 7.822E-09 )  7.442E-09 ( 7.435E-09 )  6.986E-09 ( 6.973E-09 )
  6.310E+01  2.540E-09 ( 2.540E-09 )  2.443E-09 ( 2.443E-09 )  2.312E-09 ( 2.310E-09 )
  1.000E+02  8.074E-10 ( 8.074E-10 )  7.982E-10 ( 7.982E-10 )  7.631E-10 ( 7.628E-10 )
  1.585E+02                           2.573E-10 ( 2.573E-10 )  2.508E-10 ( 2.508E-10 )
  2.512E+02                           8.237E-11 ( 8.237E-11 )  8.218E-11 ( 8.218E-11 )
  3.981E+02                                                    2.654E-11 ( 2.654E-11 )

T(K)                1.259E+06
RO/Debye            9.698E-03
width Stark         7.096E-04
width incl.Dop.     1.456E+00

  0.000E+00  3.245E-01 ( 4.779E+02 )
  1.000E-04  3.245E-01 ( 4.701E+02 )
  1.585E-04  3.245E-01 ( 4.558E+02 )
  2.512E-04  3.245E-01 ( 4.238E+02 )
  3.981E-04  3.245E-01 ( 3.609E+02 )
  6.310E-04  3.245E-01 ( 2.619E+02 )
  1.000E-03  3.245E-01 ( 1.541E+02 )
  1.585E-03  3.245E-01 ( 7.477E+01 )
  2.512E-03  3.245E-01 ( 3.158E+01 )
  3.981E-03  3.245E-01 ( 1.232E+01 )
  6.310E-03  3.245E-01 ( 4.632E+00 )
  1.000E-02  3.245E-01 ( 1.721E+00 )
  1.585E-02  3.244E-01 ( 6.321E-01 )
  2.512E-02  3.244E-01 ( 2.308E-01 )
  3.981E-02  3.243E-01 ( 8.365E-02 )
  6.310E-02  3.240E-01 ( 3.004E-02 )
  1.000E-01  3.234E-01 ( 1.067E-02 )
  1.585E-01  3.218E-01 ( 3.738E-03 )
  2.512E-01  3.178E-01 ( 1.290E-03 )
  3.981E-01  3.080E-01 ( 4.382E-04 )
  6.310E-01  2.846E-01 ( 1.470E-04 )
  1.000E+00  2.335E-01 ( 4.713E-05 )
  1.585E+00  1.420E-01 ( 1.533E-05 )
  2.512E+00  4.069E-02 ( 5.007E-06 )
  3.981E+00  1.765E-03 ( 1.641E-06 )
  6.310E+00  1.317E-06 ( 5.396E-07 )
  1.000E+01  1.901E-07 ( 1.780E-07 )
  1.585E+01  6.040E-08 ( 5.892E-08 )
  2.512E+01  1.974E-08 ( 1.955E-08 )
  3.981E+01  6.520E-09 ( 6.496E-09 )
  6.310E+01  2.163E-09 ( 2.160E-09 )
  1.000E+02  7.183E-10 ( 7.178E-10 )
  1.585E+02  2.383E-10 ( 2.383E-10 )
  2.512E+02  7.894E-11 ( 7.894E-11 )
  3.981E+02  2.613E-11 ( 2.613E-11 )
  6.310E+02  8.633E-12 ( 8.633E-12 )
  1.000E+03  2.846E-12 ( 2.846E-12 )
