           N LOWER =  3  N UPPER= 16  WAVELENGTH (angstroms)=  8504.87
                electronic density(1/cm**3)       1.000E+12
                conversion factor for wlengths=f0 1.251E-01
                wings factor                  =   3.971E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.796E-01                1.270E-01                8.982E-02
width Stark         6.669E+00                6.478E+00                6.222E+00
width incl.Dop.     6.859E+00                6.864E+00                6.977E+00

  0.000E+00  5.810E-02 ( 5.909E-02 )  5.816E-02 ( 6.026E-02 )  5.776E-02 ( 6.222E-02 )
  1.585E-02  5.810E-02 ( 5.908E-02 )  5.816E-02 ( 6.025E-02 )  5.776E-02 ( 6.222E-02 )
  2.512E-02  5.810E-02 ( 5.908E-02 )  5.816E-02 ( 6.025E-02 )  5.776E-02 ( 6.222E-02 )
  3.981E-02  5.810E-02 ( 5.907E-02 )  5.816E-02 ( 6.024E-02 )  5.776E-02 ( 6.221E-02 )
  6.310E-02  5.810E-02 ( 5.906E-02 )  5.815E-02 ( 6.023E-02 )  5.776E-02 ( 6.220E-02 )
  1.000E-01  5.809E-02 ( 5.905E-02 )  5.815E-02 ( 6.022E-02 )  5.775E-02 ( 6.219E-02 )
  1.585E-01  5.808E-02 ( 5.903E-02 )  5.813E-02 ( 6.020E-02 )  5.774E-02 ( 6.217E-02 )
  2.512E-01  5.804E-02 ( 5.900E-02 )  5.810E-02 ( 6.017E-02 )  5.770E-02 ( 6.213E-02 )
  3.981E-01  5.795E-02 ( 5.891E-02 )  5.801E-02 ( 6.008E-02 )  5.761E-02 ( 6.204E-02 )
  6.310E-01  5.772E-02 ( 5.866E-02 )  5.778E-02 ( 5.983E-02 )  5.739E-02 ( 6.176E-02 )
  1.000E+00  5.716E-02 ( 5.806E-02 )  5.721E-02 ( 5.918E-02 )  5.684E-02 ( 6.105E-02 )
  1.585E+00  5.576E-02 ( 5.659E-02 )  5.580E-02 ( 5.761E-02 )  5.547E-02 ( 5.929E-02 )
  2.512E+00  5.243E-02 ( 5.308E-02 )  5.244E-02 ( 5.384E-02 )  5.221E-02 ( 5.509E-02 )
  3.981E+00  4.496E-02 ( 4.522E-02 )  4.501E-02 ( 4.548E-02 )  4.502E-02 ( 4.596E-02 )
  6.310E+00  3.143E-02 ( 3.110E-02 )  3.149E-02 ( 3.086E-02 )  3.180E-02 ( 3.053E-02 )
  1.000E+01  1.544E-02 ( 1.512E-02 )  1.545E-02 ( 1.479E-02 )  1.565E-02 ( 1.427E-02 )
  1.585E+01  5.343E-03 ( 5.250E-03 )  5.289E-03 ( 5.102E-03 )  5.243E-03 ( 4.864E-03 )
  2.512E+01  1.580E-03 ( 1.568E-03 )  1.555E-03 ( 1.530E-03 )  1.515E-03 ( 1.466E-03 )
  3.981E+01  4.637E-04 ( 4.623E-04 )  4.585E-04 ( 4.556E-04 )  4.478E-04 ( 4.423E-04 )
  6.309E+01  1.374E-04 ( 1.372E-04 )  1.369E-04 ( 1.366E-04 )  1.366E-04 ( 1.360E-04 )
  1.000E+02  4.101E-05 ( 4.099E-05 )  4.104E-05 ( 4.100E-05 )  4.186E-05 ( 4.178E-05 )
  1.585E+02  1.277E-05 ( 1.277E-05 )  1.277E-05 ( 1.277E-05 )  1.278E-05 ( 1.277E-05 )
  2.512E+02  4.027E-06 ( 4.027E-06 )  4.028E-06 ( 4.027E-06 )  4.028E-06 ( 4.027E-06 )
  3.981E+02  1.277E-06 ( 1.277E-06 )  1.277E-06 ( 1.277E-06 )  1.277E-06 ( 1.277E-06 )
  6.309E+02  4.063E-07 ( 4.063E-07 )  4.063E-07 ( 4.063E-07 )  4.064E-07 ( 4.064E-07 )
