           N LOWER =  3  N UPPER=  8  WAVELENGTH (angstroms)=  9548.65
                electronic density(1/cm**3)       1.000E+12
                conversion factor for wlengths=f0 1.251E-01
                wings factor                  =   5.549E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.796E-01                1.270E-01                8.982E-02
width Stark         1.344E+00                1.330E+00                1.300E+00
width incl.Dop.     2.104E+00                2.553E+00                3.290E+00

  0.000E+00  2.035E-01 ( 2.924E-01 )  1.712E-01 ( 2.976E-01 )  1.374E-01 ( 3.061E-01 )
  6.310E-02  2.033E-01 ( 2.919E-01 )  1.711E-01 ( 2.970E-01 )  1.374E-01 ( 3.055E-01 )
  1.000E-01  2.031E-01 ( 2.909E-01 )  1.710E-01 ( 2.959E-01 )  1.373E-01 ( 3.044E-01 )
  1.585E-01  2.026E-01 ( 2.884E-01 )  1.707E-01 ( 2.934E-01 )  1.372E-01 ( 3.018E-01 )
  2.512E-01  2.013E-01 ( 2.828E-01 )  1.700E-01 ( 2.877E-01 )  1.369E-01 ( 2.958E-01 )
  3.981E-01  1.980E-01 ( 2.701E-01 )  1.682E-01 ( 2.749E-01 )  1.360E-01 ( 2.824E-01 )
  6.310E-01  1.901E-01 ( 2.428E-01 )  1.637E-01 ( 2.468E-01 )  1.338E-01 ( 2.525E-01 )
  1.000E+00  1.718E-01 ( 1.904E-01 )  1.532E-01 ( 1.926E-01 )  1.285E-01 ( 1.949E-01 )
  1.585E+00  1.343E-01 ( 1.152E-01 )  1.299E-01 ( 1.149E-01 )  1.162E-01 ( 1.132E-01 )
  2.512E+00  7.618E-02 ( 4.965E-02 )  8.703E-02 ( 4.833E-02 )  9.043E-02 ( 4.631E-02 )
  3.981E+00  2.545E-02 ( 1.680E-02 )  3.544E-02 ( 1.601E-02 )  4.938E-02 ( 1.515E-02 )
  6.310E+00  6.293E-03 ( 5.285E-03 )  7.686E-03 ( 4.977E-03 )  1.315E-02 ( 4.688E-03 )
