           N LOWER =  2  N UPPER= 14  WAVELENGTH (angstroms)=  3723.03
                electronic density(1/cm**3)       1.000E+14
                conversion factor for wlengths=f0 2.696E+00
                wings factor                  =   2.225E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            3.870E-01                2.736E-01                1.935E-01
width Stark         1.040E+00                1.089E+00                1.105E+00
width incl.Dop.     1.040E+00                1.089E+00                1.105E+00

  0.000E+00  3.928E-01 ( 3.928E-01 )  3.801E-01 ( 3.801E-01 )  3.754E-01 ( 3.754E-01 )
  1.585E-02  3.924E-01 ( 3.924E-01 )  3.798E-01 ( 3.798E-01 )  3.751E-01 ( 3.751E-01 )
  2.512E-02  3.922E-01 ( 3.922E-01 )  3.797E-01 ( 3.797E-01 )  3.750E-01 ( 3.750E-01 )
  3.981E-02  3.918E-01 ( 3.918E-01 )  3.795E-01 ( 3.795E-01 )  3.748E-01 ( 3.748E-01 )
  6.310E-02  3.912E-01 ( 3.912E-01 )  3.791E-01 ( 3.791E-01 )  3.744E-01 ( 3.744E-01 )
  1.000E-01  3.895E-01 ( 3.895E-01 )  3.776E-01 ( 3.776E-01 )  3.731E-01 ( 3.731E-01 )
  1.585E-01  3.855E-01 ( 3.855E-01 )  3.738E-01 ( 3.738E-01 )  3.697E-01 ( 3.697E-01 )
  2.512E-01  3.763E-01 ( 3.763E-01 )  3.659E-01 ( 3.659E-01 )  3.622E-01 ( 3.622E-01 )
  3.981E-01  3.544E-01 ( 3.544E-01 )  3.465E-01 ( 3.465E-01 )  3.440E-01 ( 3.440E-01 )
  6.310E-01  3.030E-01 ( 3.030E-01 )  3.002E-01 ( 3.002E-01 )  2.994E-01 ( 2.994E-01 )
  1.000E+00  2.040E-01 ( 2.040E-01 )  2.070E-01 ( 2.070E-01 )  2.078E-01 ( 2.078E-01 )
  1.585E+00  9.200E-02 ( 9.200E-02 )  9.523E-02 ( 9.523E-02 )  9.610E-02 ( 9.610E-02 )
  2.512E+00  2.983E-02 ( 2.983E-02 )  3.073E-02 ( 3.073E-02 )  3.102E-02 ( 3.102E-02 )
  3.981E+00  8.722E-03 ( 8.722E-03 )  8.863E-03 ( 8.863E-03 )  8.914E-03 ( 8.914E-03 )
  6.309E+00  2.471E-03 ( 2.471E-03 )  2.481E-03 ( 2.481E-03 )  2.487E-03 ( 2.487E-03 )
  1.000E+01  7.495E-04 ( 7.495E-04 )  7.509E-04 ( 7.509E-04 )  7.517E-04 ( 7.517E-04 )
  1.585E+01  2.322E-04 ( 2.322E-04 )  2.323E-04 ( 2.323E-04 )  2.324E-04 ( 2.324E-04 )
  2.512E+01  7.370E-05 ( 7.370E-05 )  7.370E-05 ( 7.370E-05 )  7.371E-05 ( 7.371E-05 )
  3.981E+01  2.369E-05 ( 2.369E-05 )  2.369E-05 ( 2.369E-05 )  2.370E-05 ( 2.370E-05 )
  6.309E+01  7.728E-06 ( 7.728E-06 )  7.729E-06 ( 7.729E-06 )  7.729E-06 ( 7.729E-06 )
  1.000E+02  2.570E-06 ( 2.570E-06 )  2.570E-06 ( 2.570E-06 )  2.570E-06 ( 2.570E-06 )
