           N LOWER =  1  N UPPER= 12  WAVELENGTH (angstroms)=   918.14
                electronic density(1/cm**3)       3.162E+12
                conversion factor for wlengths=f0 2.696E-01
                wings factor                  =   2.093E-03

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            2.176E-01                1.539E-01                1.088E-01
width Stark         4.154E-02                4.068E-02                3.938E-02
width incl.Dop.     8.064E-02                1.026E-01                1.364E-01

  0.000E+00  5.540E+00 ( 9.643E+00 )  4.407E+00 ( 9.797E+00 )  3.378E+00 ( 1.007E+01 )
  2.512E-03  5.536E+00 ( 9.614E+00 )  4.405E+00 ( 9.768E+00 )  3.377E+00 ( 1.004E+01 )
  3.981E-03  5.530E+00 ( 9.570E+00 )  4.402E+00 ( 9.723E+00 )  3.376E+00 ( 9.998E+00 )
  6.310E-03  5.515E+00 ( 9.461E+00 )  4.395E+00 ( 9.612E+00 )  3.373E+00 ( 9.876E+00 )
  1.000E-02  5.478E+00 ( 9.202E+00 )  4.377E+00 ( 9.342E+00 )  3.365E+00 ( 9.583E+00 )
  1.585E-02  5.384E+00 ( 8.599E+00 )  4.332E+00 ( 8.708E+00 )  3.346E+00 ( 8.896E+00 )
  2.512E-02  5.157E+00 ( 7.298E+00 )  4.221E+00 ( 7.350E+00 )  3.297E+00 ( 7.439E+00 )
  3.981E-02  4.632E+00 ( 5.014E+00 )  3.957E+00 ( 4.996E+00 )  3.179E+00 ( 4.963E+00 )
  6.310E-02  3.557E+00 ( 2.425E+00 )  3.367E+00 ( 2.378E+00 )  2.900E+00 ( 2.301E+00 )
  1.000E-01  1.901E+00 ( 8.412E-01 )  2.264E+00 ( 8.146E-01 )  2.307E+00 ( 7.752E-01 )
  1.585E-01  5.227E-01 ( 2.549E-01 )  8.902E-01 ( 2.470E-01 )  1.313E+00 ( 2.350E-01 )
  2.512E-01  9.870E-02 ( 7.635E-02 )  1.511E-01 ( 7.460E-02 )  3.522E-01 ( 7.172E-02 )
  3.981E-01  2.511E-02 ( 2.308E-02 )  2.747E-02 ( 2.282E-02 )  3.852E-02 ( 2.226E-02 )
  6.310E-01  7.054E-03 ( 6.818E-03 )  7.309E-03 ( 6.823E-03 )  7.977E-03 ( 6.969E-03 )
  1.000E+00  2.140E-03 ( 2.116E-03 )  2.166E-03 ( 2.116E-03 )  2.231E-03 ( 2.116E-03 )
  1.585E+00  6.687E-04 ( 6.656E-04 )  6.719E-04 ( 6.656E-04 )  6.778E-04 ( 6.656E-04 )
  2.512E+00  2.103E-04 ( 2.099E-04 )  2.107E-04 ( 2.099E-04 )  2.115E-04 ( 2.099E-04 )
  3.981E+00  6.636E-05 ( 6.631E-05 )  6.641E-05 ( 6.631E-05 )  6.651E-05 ( 6.632E-05 )
  6.310E+00                           2.097E-05 ( 2.096E-05 )  2.099E-05 ( 2.096E-05 )

