           N LOWER =  2  N UPPER= 27  WAVELENGTH (angstroms)=  3667.18
                electronic density(1/cm**3)       3.162E+10
                conversion factor for wlengths=f0 1.251E-02
                wings factor                  =   1.538E+00

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.010E-01                7.143E-02                5.051E-02
width Stark         3.829E+00                3.694E+00                3.537E+00
width incl.Dop.     6.983E+00                8.834E+00                1.179E+01

  0.000E+00  6.406E-02 ( 1.062E-01 )  5.120E-02 ( 1.099E-01 )  3.927E-02 ( 1.147E-01 )
  3.981E-02  6.406E-02 ( 1.062E-01 )  5.120E-02 ( 1.099E-01 )  3.927E-02 ( 1.147E-01 )
  6.310E-02  6.406E-02 ( 1.062E-01 )  5.120E-02 ( 1.099E-01 )  3.927E-02 ( 1.147E-01 )
  1.000E-01  6.406E-02 ( 1.062E-01 )  5.119E-02 ( 1.098E-01 )  3.927E-02 ( 1.147E-01 )
  1.585E-01  6.404E-02 ( 1.061E-01 )  5.119E-02 ( 1.098E-01 )  3.927E-02 ( 1.146E-01 )
  2.512E-01  6.400E-02 ( 1.059E-01 )  5.117E-02 ( 1.096E-01 )  3.926E-02 ( 1.144E-01 )
  3.981E-01  6.391E-02 ( 1.055E-01 )  5.112E-02 ( 1.091E-01 )  3.924E-02 ( 1.138E-01 )
  6.310E-01  6.368E-02 ( 1.044E-01 )  5.101E-02 ( 1.078E-01 )  3.919E-02 ( 1.124E-01 )
  1.000E+00  6.310E-02 ( 1.018E-01 )  5.073E-02 ( 1.048E-01 )  3.907E-02 ( 1.087E-01 )
  1.585E+00  6.168E-02 ( 9.503E-02 )  5.003E-02 ( 9.711E-02 )  3.876E-02 ( 9.976E-02 )
  2.512E+00  5.825E-02 ( 7.905E-02 )  4.832E-02 ( 7.941E-02 )  3.800E-02 ( 7.986E-02 )
  3.981E+00  5.053E-02 ( 5.013E-02 )  4.428E-02 ( 4.901E-02 )  3.616E-02 ( 4.764E-02 )
  6.310E+00  3.565E-02 ( 2.093E-02 )  3.564E-02 ( 2.004E-02 )  3.194E-02 ( 1.894E-02 )
  1.000E+01  1.582E-02 ( 6.460E-03 )  2.096E-02 ( 6.198E-03 )  2.345E-02 ( 5.854E-03 )
  1.585E+01  3.382E-03 ( 1.868E-03 )  6.245E-03 ( 1.817E-03 )  1.101E-02 ( 1.738E-03 )
  2.512E+01  6.599E-04 ( 5.520E-04 )  8.767E-04 ( 5.444E-04 )  2.037E-03 ( 5.289E-04 )
