           N LOWER =  2  N UPPER= 15  WAVELENGTH (angstroms)=  3713.06
                electronic density(1/cm**3)       1.000E+11
                conversion factor for wlengths=f0 2.696E-02
                wings factor                  =   2.721E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.224E-01                8.654E-02                6.119E-02
width Stark         9.841E-01                9.552E-01                9.232E-01
width incl.Dop.     2.879E+00                3.802E+00                5.240E+00

  0.000E+00  1.586E-01 ( 3.978E-01 )  1.202E-01 ( 4.113E-01 )  8.876E-02 ( 4.275E-01 )
  1.000E-02  1.586E-01 ( 3.977E-01 )  1.202E-01 ( 4.112E-01 )  8.876E-02 ( 4.273E-01 )
  1.585E-02  1.586E-01 ( 3.977E-01 )  1.202E-01 ( 4.111E-01 )  8.876E-02 ( 4.272E-01 )
  2.512E-02  1.586E-01 ( 3.976E-01 )  1.201E-01 ( 4.110E-01 )  8.876E-02 ( 4.271E-01 )
  3.981E-02  1.585E-01 ( 3.976E-01 )  1.201E-01 ( 4.108E-01 )  8.876E-02 ( 4.269E-01 )
  6.310E-02  1.585E-01 ( 3.967E-01 )  1.201E-01 ( 4.100E-01 )  8.875E-02 ( 4.259E-01 )
  1.000E-01  1.584E-01 ( 3.948E-01 )  1.201E-01 ( 4.080E-01 )  8.874E-02 ( 4.236E-01 )
  1.585E-01  1.582E-01 ( 3.899E-01 )  1.200E-01 ( 4.026E-01 )  8.870E-02 ( 4.176E-01 )
  2.512E-01  1.577E-01 ( 3.780E-01 )  1.198E-01 ( 3.896E-01 )  8.861E-02 ( 4.032E-01 )
  3.981E-01  1.564E-01 ( 3.503E-01 )  1.192E-01 ( 3.593E-01 )  8.839E-02 ( 3.698E-01 )
  6.310E-01  1.531E-01 ( 2.921E-01 )  1.178E-01 ( 2.963E-01 )  8.785E-02 ( 3.011E-01 )
  1.000E+00  1.452E-01 ( 1.947E-01 )  1.144E-01 ( 1.931E-01 )  8.649E-02 ( 1.908E-01 )
  1.585E+00  1.273E-01 ( 9.122E-02 )  1.063E-01 ( 8.781E-02 )  8.317E-02 ( 8.376E-02 )
  2.512E+00  9.176E-02 ( 3.138E-02 )  8.850E-02 ( 2.957E-02 )  7.538E-02 ( 2.771E-02 )
  3.981E+00  4.179E-02 ( 9.628E-03 )  5.613E-02 ( 9.053E-03 )  5.895E-02 ( 8.453E-03 )
  6.310E+00  7.992E-03 ( 2.947E-03 )  1.877E-02 ( 2.789E-03 )  3.200E-02 ( 2.617E-03 )
