           N LOWER =  3  N UPPER=  5  WAVELENGTH (angstroms)= 12821.67
                electronic density(1/cm**3)       3.162E+11
                conversion factor for wlengths=f0 5.808E-02
                wings factor                  =   1.998E-01

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            1.483E-01                1.048E-01                7.413E-02
width Stark         4.529E-01                3.925E-01                3.429E-01
width incl.Dop.     4.120E+00                5.731E+00                8.094E+00

  0.000E+00  1.137E-01 ( 8.277E-01 )  8.189E-02 ( 9.196E-01 )  5.855E-02 ( 1.051E+00 )
  2.512E-02  1.137E-01 ( 8.261E-01 )  8.189E-02 ( 9.157E-01 )  5.855E-02 ( 1.046E+00 )
  3.981E-02  1.137E-01 ( 8.226E-01 )  8.189E-02 ( 9.099E-01 )  5.855E-02 ( 1.038E+00 )
  6.310E-02  1.137E-01 ( 8.141E-01 )  8.189E-02 ( 8.973E-01 )  5.854E-02 ( 1.018E+00 )
  1.000E-01  1.137E-01 ( 7.934E-01 )  8.188E-02 ( 8.675E-01 )  5.854E-02 ( 9.713E-01 )
  1.585E-01  1.136E-01 ( 7.444E-01 )  8.185E-02 ( 7.991E-01 )  5.853E-02 ( 8.689E-01 )
  2.512E-01  1.134E-01 ( 6.397E-01 )  8.178E-02 ( 6.619E-01 )  5.851E-02 ( 6.815E-01 )
  3.981E-01  1.130E-01 ( 4.619E-01 )  8.162E-02 ( 4.518E-01 )  5.845E-02 ( 4.317E-01 )
  6.310E-01  1.118E-01 ( 2.576E-01 )  8.120E-02 ( 2.386E-01 )  5.829E-02 ( 2.140E-01 )
  1.000E+00  1.091E-01 ( 1.110E-01 )  8.017E-02 ( 1.002E-01 )  5.792E-02 ( 8.750E-02 )
  1.585E+00  1.024E-01 ( 4.012E-02 )  7.762E-02 ( 3.640E-02 )  5.698E-02 ( 3.200E-02 )
  2.512E+00  8.752E-02 ( 1.334E-02 )  7.159E-02 ( 1.234E-02 )  5.468E-02 ( 1.108E-02 )
  3.981E+00  5.904E-02 ( 4.298E-03 )  5.844E-02 ( 4.046E-03 )  4.932E-02 ( 3.724E-03 )
  6.310E+00  2.231E-02 ( 1.378E-03 )  3.516E-02 ( 1.310E-03 )  3.806E-02 ( 1.230E-03 )
  1.000E+01  2.378E-03 ( 4.267E-04 )  9.990E-03 ( 4.052E-04 )  1.989E-02 ( 4.022E-04 )
  1.585E+01  1.806E-04 ( 1.400E-04 )  5.841E-04 ( 1.320E-04 )  3.981E-03 ( 1.253E-04 )
  2.512E+01  5.009E-05 ( 4.625E-05 )  5.192E-05 ( 4.335E-05 )  1.234E-04 ( 4.091E-05 )
  3.981E+01  1.579E-05 ( 1.533E-05 )  1.521E-05 ( 1.431E-05 )  1.539E-05 ( 1.344E-05 )
  6.310E+01  5.149E-06 ( 5.090E-06 )  4.853E-06 ( 4.741E-06 )  4.647E-06 ( 4.430E-06 )
  1.000E+02  1.697E-06 ( 1.689E-06 )  1.587E-06 ( 1.573E-06 )  1.493E-06 ( 1.465E-06 )
  1.585E+02  5.601E-07 ( 5.591E-07 )  5.235E-07 ( 5.216E-07 )  4.890E-07 ( 4.855E-07 )
  2.512E+02  1.845E-07 ( 1.844E-07 )  1.731E-07 ( 1.729E-07 )  1.615E-07 ( 1.610E-07 )
  3.981E+02  6.050E-08 ( 6.048E-08 )  5.718E-08 ( 5.714E-08 )  5.348E-08 ( 5.342E-08 )
  6.310E+02  1.970E-08 ( 1.970E-08 )  1.881E-08 ( 1.881E-08 )  1.770E-08 ( 1.769E-08 )
