           N LOWER =  2  N UPPER=  7  WAVELENGTH (angstroms)=  3971.24
                electronic density(1/cm**3)       3.162E+12
                conversion factor for wlengths=f0 2.696E-01
                wings factor                  =   2.948E-02

T(K)                2.500E+03                5.000E+03                1.000E+04
RO/Debye            2.176E-01                1.539E-01                1.088E-01
width Stark         1.905E-01                1.900E-01                1.867E-01
width incl.Dop.     3.572E-01                4.595E-01                5.961E-01

  0.000E+00  1.219E+00 ( 2.065E+00 )  9.828E-01 ( 2.087E+00 )  7.623E-01 ( 2.133E+00 )
  1.000E-02  1.218E+00 ( 2.060E+00 )  9.824E-01 ( 2.081E+00 )  7.622E-01 ( 2.127E+00 )
  1.585E-02  1.217E+00 ( 2.051E+00 )  9.819E-01 ( 2.072E+00 )  7.620E-01 ( 2.117E+00 )
  2.512E-02  1.214E+00 ( 2.028E+00 )  9.806E-01 ( 2.050E+00 )  7.614E-01 ( 2.094E+00 )
  3.981E-02  1.208E+00 ( 1.977E+00 )  9.773E-01 ( 1.999E+00 )  7.599E-01 ( 2.043E+00 )
  6.310E-02  1.191E+00 ( 1.866E+00 )  9.692E-01 ( 1.890E+00 )  7.563E-01 ( 1.931E+00 )
  1.000E-01  1.151E+00 ( 1.635E+00 )  9.490E-01 ( 1.656E+00 )  7.473E-01 ( 1.687E+00 )
  1.585E-01  1.056E+00 ( 1.217E+00 )  9.004E-01 ( 1.230E+00 )  7.251E-01 ( 1.240E+00 )
  2.512E-01  8.536E-01 ( 6.818E-01 )  7.898E-01 ( 6.805E-01 )  6.724E-01 ( 6.706E-01 )
  3.981E-01  5.153E-01 ( 2.754E-01 )  5.719E-01 ( 2.685E-01 )  5.570E-01 ( 2.577E-01 )
  6.310E-01  1.776E-01 ( 9.132E-02 )  2.667E-01 ( 8.712E-02 )  3.502E-01 ( 8.258E-02 )
  1.000E+00  3.849E-02 ( 2.892E-02 )  5.812E-02 ( 2.723E-02 )  1.174E-01 ( 2.561E-02 )
  1.585E+00  9.775E-03 ( 8.814E-03 )  1.048E-02 ( 8.306E-03 )  1.565E-02 ( 7.770E-03 )
  2.512E+00  2.955E-03 ( 2.861E-03 )  2.894E-03 ( 2.703E-03 )  2.951E-03 ( 2.529E-03 )
  3.981E+00  9.398E-04 ( 9.269E-04 )  9.079E-04 ( 8.834E-04 )  8.782E-04 ( 8.305E-04 )
  6.310E+00  3.000E-04 ( 2.984E-04 )  2.909E-04 ( 2.879E-04 )  2.786E-04 ( 2.730E-04 )
  1.000E+01  9.391E-05 ( 9.370E-05 )  9.358E-05 ( 9.319E-05 )  9.013E-05 ( 8.939E-05 )
  1.585E+01  2.959E-05 ( 2.956E-05 )  2.998E-05 ( 2.993E-05 )  2.917E-05 ( 2.908E-05 )
  2.512E+01  9.345E-06 ( 9.341E-06 )  9.348E-06 ( 9.342E-06 )  9.399E-06 ( 9.387E-06 )
  3.981E+01                           2.955E-06 ( 2.954E-06 )  2.956E-06 ( 2.954E-06 )
  6.310E+01                                                    9.348E-07 ( 9.346E-07 )

T(K)                1.995E+04                3.981E+04                7.943E+04
RO/Debye            7.703E-02                5.454E-02                3.861E-02
width Stark         1.806E-01                1.702E-01                1.554E-01
width incl.Dop.     8.111E-01                1.115E+00                1.528E+00

  0.000E+00  5.736E-01 ( 2.208E+00 )  4.219E-01 ( 2.321E+00 )  3.056E-01 ( 2.487E+00 )
  1.585E-02  5.734E-01 ( 2.191E+00 )  4.218E-01 ( 2.301E+00 )  3.056E-01 ( 2.462E+00 )
  2.512E-02  5.732E-01 ( 2.165E+00 )  4.217E-01 ( 2.272E+00 )  3.055E-01 ( 2.429E+00 )
  3.981E-02  5.726E-01 ( 2.112E+00 )  4.215E-01 ( 2.212E+00 )  3.054E-01 ( 2.357E+00 )
  6.310E-02  5.711E-01 ( 1.991E+00 )  4.209E-01 ( 2.074E+00 )  3.052E-01 ( 2.186E+00 )
  1.000E-01  5.673E-01 ( 1.725E+00 )  4.195E-01 ( 1.773E+00 )  3.047E-01 ( 1.824E+00 )
  1.585E-01  5.581E-01 ( 1.246E+00 )  4.158E-01 ( 1.239E+00 )  3.033E-01 ( 1.211E+00 )
  2.512E-01  5.355E-01 ( 6.503E-01 )  4.068E-01 ( 6.176E-01 )  2.999E-01 ( 5.712E-01 )
  3.981E-01  4.828E-01 ( 2.443E-01 )  3.851E-01 ( 2.281E-01 )  2.915E-01 ( 2.089E-01 )
  6.310E-01  3.727E-01 ( 7.798E-02 )  3.355E-01 ( 7.313E-02 )  2.713E-01 ( 6.794E-02 )
  1.000E+00  1.967E-01 ( 2.408E-02 )  2.377E-01 ( 2.268E-02 )  2.268E-01 ( 2.134E-02 )
  1.585E+00  4.385E-02 ( 7.269E-03 )  1.013E-01 ( 6.825E-03 )  1.448E-01 ( 6.448E-03 )
  2.512E+00  3.859E-03 ( 2.358E-03 )  1.385E-02 ( 2.202E-03 )  4.756E-02 ( 2.066E-03 )
  3.981E+00  8.721E-04 ( 7.749E-04 )  9.910E-04 ( 7.216E-04 )  3.665E-03 ( 6.738E-04 )
  6.310E+00  2.667E-04 ( 2.557E-04 )  2.603E-04 ( 2.382E-04 )  2.739E-04 ( 2.219E-04 )
  1.000E+01  8.579E-05 ( 8.439E-05 )  8.153E-05 ( 7.885E-05 )  7.871E-05 ( 7.342E-05 )
  1.585E+01  2.792E-05 ( 2.774E-05 )  2.644E-05 ( 2.610E-05 )  2.498E-05 ( 2.434E-05 )
  2.512E+01  9.094E-06 ( 9.071E-06 )  8.651E-06 ( 8.607E-06 )  8.147E-06 ( 8.065E-06 )
  3.981E+01  2.945E-06 ( 2.942E-06 )  2.830E-06 ( 2.824E-06 )  2.677E-06 ( 2.667E-06 )
